name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BATH & BODY WORKS INC,070830104,869357934,20630231,,
MICROSOFT CORP,594918104,838236851,3495275,,MSFT
AMAZON COM INC,023135106,809978148,9642597,,AMZN
WORKDAY INC,98138H101,781498367,4670402,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,774055386,10391400,,
DICKS SPORTING GOODS INC,253393102,603272875,5015154,,
UNITEDHEALTH GROUP INC,91324P102,563899448,1063600,,UNH
TRANSDIGM GROUP INC,893641100,488413209,775690,,TDG
RH,74967X103,473746306,1773069,,RH
MASTERCARD INCORPORATED,57636Q104,468292164,1346712,,
BOOKING HOLDINGS INC,09857L108,444117330,220375,,BKNG
LPL FINL HLDGS INC,50212V100,433922797,2007322,,
VISA INC,92826C839,432919277,2083747,,V
THERMO FISHER SCIENTIFIC INC,883556102,323638310,587696,,TMO
PTC INC,69370C100,321880898,2681447,,PTC
ICICI BANK LIMITED,45104G104,255952152,11692652,,
ADVANCED MICRO DEVICES INC,007903107,253268058,3910268,,AMD
MODERNA INC,60770K107,242939283,1352518,,
HDFC BANK LTD,40415F101,198565908,2902586,,HDB
EPAM SYS INC,29414B104,197581336,602860,,
FIRST CTZNS BANCSHARES INC N,31946M103,133199867,175642,,
ASML HOLDING N V,N07059210,129054216,236190,,
FLOOR & DECOR HLDGS INC,339750101,127157470,1826188,,
MARQETA INC,57142B104,101486037,16609826,,
SALESFORCE INC,79466L302,72792308,549003,,
AVIDXCHANGE HOLDINGS INC,05368X102,50501482,5080632,,
VALARIS LIMITED,G9460G101,44177498,653320,,
SWEETGREEN INC,87043Q108,39049231,4556503,,
EQUIFAX INC,294429105,1414552,7278,,EFX
CHENIERE ENERGY INC,16411R208,1250366,8338,,
