name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BERRY GLOBAL GROUP INC,08579W103,181890,2465303,,
CBL & ASSOC PPTYS INC,124830878,137168,4396411,,
TENET HEALTHCARE CORP,88033G407,137138,1678759,,THC
SANTANDER CONSUMER USA HLDGS,80283M101,131112,3120236,,
DELL TECHNOLOGIES INC,24703L202,128292,2284000,,DELL
XILINX INC,983919101,116617,550000,,
VALARIS LIMITED,G9460G101,115137,3198254,,
SHAW COMMUNICATIONS INC,82028K200,105166,3460300,,
OMNICELL COM,68213NAD1,104592,55500000,,
CBL & ASSOCIATES HOLDCO II L,12511CAC4,104563,54629215,,
MIDDLEBY CORP,596278AB7,92885,58000000,,MIDD
ARDAGH METAL PACKAGING S A,L02235106,90723,10046842,,
BOYD GAMING CORP,103304101,89595,1366400,,BYD
NOBLE CORP NEW,G6610J209,88128,3552092,,
LIBERTY MEDIA CORP DEL,531229AB8,85938,57000000,,FWONB
BAUSCH HEALTH COS INC,071734107,82892,3002253,,
VMWARE INC,928563402,72540,625992,,
ENCOMPASS HEALTH CORP,29261A100,68638,1051762,,EHC
INTEGRA LIFESCIENCES HLDGS C,457985AM1,65642,60500000,,
INSIGHT ENTERPRISES INC,45765UAB9,56901,35500000,,NSIT
AGNC INVT CORP,00123Q104,51082,3396432,,
THE ODP CORP,88337F105,49319,1255575,,
GUIDEWIRE SOFTWARE INC,40171VAA8,48055,41250000,,
LIBERTY LATIN AMERICA LTD,G9001E128,44927,3940990,,LILAP
RUSH STREET INTERACTIVE INC,782011100,43452,2633452,,
SPLUNK INC,848637AD6,40363,36750000,,
LIGAND PHARMACEUTICALS INC,53220KAF5,39863,40000000,,LGNZZ
AVAYA HLDGS CORP,05351XAB7,37435,35500000,,
ALLSCRIPTS HEALTHCARE SOLUTI,01988PAF5,33911,23000000,,
GORES HOLDINGS VII INC,38286T101,33428,3417946,,
GORES TECHNOLOGY PARTNERS II,38287L107,29528,2982650,,
JAZZ INVESTMENTS I LTD,472145AD3,28679,28500000,,
NUVASIVE INC,670704AJ4,28533,30000000,,
STRIDE INC,86333MAA6,25335,26100000,,
PAYSAFE LIMITED,G6964L107,24926,6375053,,
BENEFITFOCUS INC,08180DAB2,22764,23850000,,
ACORDA THERAPEUTICS INC,00484MAC0,19988,25875000,,
JAWS MUSTANG ACQUISITION COR,G50737108,19500,2000000,,
GORES HLDGS VIII INC,382863108,18732,1836507,,
Q2 HLDGS INC,74736LAF6,17548,19150000,,
ARES ACQUISITION CORPORATION,G33032106,14610,1500000,,
GORES TECHNOLOGY PARTNERS IN,382870103,14349,1459680,,
EG ACQUISITION CORP,26846A100,12636,1300000,,
MAGNUM OPUS ACQUISITION LTD,G5S70A104,9920,1000000,,
APOLLO STRATEGIC GRWT CPTL I,G0412A102,9780,1000000,,
GOLDEN FALCON ACQUISITION CO,38102H109,9780,1000000,,
WARBURG PINCUS CAPTAL CORP I,G9460M108,9760,1000000,,
FORTRESS VALUE ACQUISI CORP,34964K108,9750,1000000,,
L CATTERTON ASIA ACQUISITION,G5346G125,8726,899553,,
AUSTERLITZ ACQUISITION CORP,G0633U101,8071,830304,,
CC NEUBERGER PRINCIPAL HOLDN,G1992N100,7904,800000,,
MASON INDUSTRIAL TECHNOLGY I,57520Y106,6832,700000,,
SCION TECH GROWTH II,G31070108,6811,700000,,
ACCELERATE ACQUISITION CORP,00439D102,6804,700000,,
CHURCHILL CAPITAL CORP VII,17144M102,6390,650000,,
ATLAS CREST INVESTMENT CORP,049287105,6325,650000,,
SPARTAN ACQUISITION CORP III,84677R106,5922,600000,,
WARBURG PINCUS CAPTAL CORP I,G9461D107,4900,500000,,
LEVERE HOLDINGS CORP,G5462L106,4870,500000,,
GOLDEN ARROW MERGER CORP,380799106,4840,500000,,
ROCKET INTERNET GRWT OPRT CO,G7613T103,4409,449889,,
FINTECH EVOLUTION ACQUIS GRO,G3R19A104,4374,450000,,
FIRST RESERVE SUSTAINABLE GW,336169107,3960,400000,,
MSD ACQUISITION CORP,G5709C109,3956,400000,,
JACK CREEK INVESTMENT CORP,G4989X115,3416,350000,,
LAZARD GROWTH ACQUISITION CO,G54035103,3406,350000,,
ARCHER AVIATION INC,03945R102,3020,500000,,ACHR-WT
ARCLIGHT CLEAN TRANSITION II,G0R21B104,2994,300000,,
KERNEL GROUP HOLDINGS INC,G5259L103,2925,300000,,
ADVANCED MERGER PARTNERS INC,00777J109,2916,300000,,
DECARBONIZATION PLUS ACQU II,242794105,2533,254018,,
