name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,3719076000,8700000,PUT,
ACTIVISION BLIZZARD INC,00507V109,1902561600,20320000,,
HORIZON THERAPEUTICS PUB L,G46188101,770127853,6656823,,
UNITEDHEALTH GROUP INC,91324P102,678992673,1346700,,UNH
TRANSUNION,89400J107,662855448,9233256,,TRU
EXELIXIS INC,30161Q104,565041000,25860000,,
IQVIA HLDGS INC,46266C105,544275821,2766332,,
THERMO FISHER SCIENTIFIC INC,883556102,530228766,1047531,,TMO
SALESFORCE INC,79466L302,512148874,2525638,,
CHARTER COMMUNICATIONS INC N,16119P108,488789999,1111341,,
ALPHABET INC,02079K107,469008909,3557140,,GOOGN
MICROSOFT CORP,594918104,426002954,1349178,,MSFT
ARAMARK,03852U106,421126140,12136200,,ARMK
ASTRAZENECA PLC,046353108,410352929,6059553,,AZN
S&P GLOBAL INC,78409V104,365188927,999395,,SPGI
WABTEC,929740108,346020115,3256047,,
ANALOG DEVICES INC,032654105,340024780,1942000,,ADI
CBRE GROUP INC,12504L109,333875858,4520388,,
NEW YORK TIMES CO,650111107,328149389,7964791,,NYT
CENTENE CORP DEL,15135B101,306176766,4445075,,CNC
INTUIT,461202103,284133734,556100,,
FULL TRUCK ALLIANCE CO LTD,35969L108,268861085,38190495,,
SHERWIN WILLIAMS CO,824348106,266984300,1046792,,SHW
SERVICENOW INC,81762P102,266931348,477550,,
BOSTON SCIENTIFIC CORP,101137107,266072770,5039257,,BSX
MASTERCARD INCORPORATED,57636Q104,240107934,606471,,
BLACKSTONE INC,09260D107,238606244,2227051,,BX
HOWMET AEROSPACE INC,443201108,219577749,4747627,,HWM
AON PLC,G0403H108,215820609,665661,,AON
COSTAR GROUP INC,22160N109,214281358,2786856,,
IQIYI INC,46267XAE8,180105750,188100000,,
HUMANA INC,444859102,177317566,364461,,HUM
VISA INC,92826C839,175131914,761410,,V
SAREPTA THERAPEUTICS INC,803607100,166701744,1375200,,
ELEVANCE HEALTH INC,036752103,166038709,381330,,
LANTHEUS HLDGS INC,516544103,111063780,1598500,,
BEAM THERAPEUTICS INC,07373V105,107788228,4481839,,BEAM
THE CIGNA GROUP,125523100,104701620,366000,,
BLOCK INC,852234103,103406851,2336350,,
NATERA INC,632307104,100796323,2277883,,
REVOLUTION MEDICINES INC,76155X100,92049286,3325480,,
PROTAGONIST THERAPEUTICS INC,74366E102,90846452,5446430,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,85371402,10224120,,
SUNRUN INC,86771WAB1,85075850,117346000,,RUN
INSPIRE MED SYS INC,457730109,84554490,426096,,
PDD HOLDINGS INC,722304AC6,75590885,76510000,,PDD
ALIBABA GROUP HLDG LTD,01609W102,74790090,862233,,
KE HLDGS INC,482497104,73851920,4758500,,
VERTEX PHARMACEUTICALS INC,92532F100,70243480,202000,,
VNET GROUP INC,90138VAB3,68600313,87250000,,
PG&E CORP,69331C108,68095085,4221642,,PCG-PX
AGIOS PHARMACEUTICALS INC,00847X104,68083018,2750829,,
TENET HEALTHCARE CORP,88033G407,67866700,1030000,,THC
SILICON MOTION TECHNOLOGY CO,82706C108,53556250,1045000,,
EVOLENT HEALTH INC,30050B101,51761752,1900909,,
DEXCOM INC,252131107,50755200,544000,,DXCM
NEUROCRINE BIOSCIENCES INC,64125C109,50400000,448000,,NBIX
ROIVANT SCIENCES LTD,G76279101,45007712,3853400,,ROIV
MIRATI THERAPEUTICS INC,60468T105,43603560,1001000,,
HCA HEALTHCARE INC,40412C101,42898912,174400,,
DENBURY INC,24790A101,41654250,425000,,
SAVARA INC,805111101,41232565,10908086,,SVRA
CAZOO GROUP LTD,14986TAA3,37500000,100000000,,
ZTO EXPRESS CAYMAN INC,98980AAB1,33941250,35000000,,
IONIS PHARMACEUTICALS INC,462222100,32976720,727000,,IONS
CHARLES RIV LABS INTL INC,159864107,28613080,146000,,
OPTION CARE HEALTH INC,68404L201,27885700,862000,,
ENANTA PHARMACEUTICALS INC,29251M106,20943750,1875000,,ENTA
UNITED STATES STL CORP NEW,912909108,20624800,635000,,
MASIMO CORP,574795100,19960264,227649,,
BIOHAVEN LTD,G1110E107,19507500,750000,,BHVN
IMMUNOVANT INC,45258J102,19348560,504000,,
