name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
EBAY INC,278642103,964505,32086000,,EBAY
LIBERTY GLOBAL PLC,G5480U120,843712,53705407,,
FOX CORP,35137L105,645636,27322720,,FOX
VIASAT INC,92552V100,493256,13732068,,VSAT
ALPHABET INC,02079K107,349424,300500,,GOOGN
HP INC,40434L105,347200,20000000,,HPQ
FACEBOOK INC,30303M102,330931,1984000,,
VIACOMCBS INC,92556H206,315225,22500000,,
CHENIERE ENERGY INC,16411R208,272162,8124235,,
QORVO INC,74736K101,246928,3062486,,
MCKESSON CORP,58155Q103,225773,1669181,,MCK
THERAVANCE BIOPHARMA INC,G8807B106,215135,9309168,,
HD SUPPLY HLDGS INC,40416M105,176776,6217930,,
TRANSLATE BIO INC,89374L104,171071,17544239,,
AKEBIA THERAPEUTICS INC,00972D105,132862,17527968,,
FOX CORP,35137L204,129965,5680307,,FOX
LIBERTY GLOBAL PLC,G5480U104,126420,7657205,,
NEXSTAR MEDIA GROUP INC,65336K103,120367,2085000,,
PG&E CORP,69331C108,87225,9702443,,PCG-PX
COLONY CAP INC NEW,19626G108,86953,49687370,,
AMERISOURCEBERGEN CORP,03073E105,82862,936299,,
ATARA BIOTHERAPEUTICS INC,046513107,70709,8308900,,
UNIVAR SOLUTIONS INC,91336L107,58960,5500000,,
ENERGY TRANSFER LP,29273V100,55683,12105005,,ET-PI
XPO LOGISTICS INC,983793100,41237,845877,,
LIBERTY MEDIA CORP DEL,531229607,39655,1254100,,FWONB
THERAVANCE BIOPHARMA INC,88339KAA0,28688,30000000,,
VERITIV CORP,923454102,28016,3564439,,
SPIRIT AEROSYSTEMS HLDGS INC,848574109,25552,1067781,,
LIBERTY MEDIA CORP DEL,531229409,19824,625568,,FWONB
TRILOGY METALS INC NEW,89621C105,16396,12182568,,TMQ
CARS COM INC,14575E105,12900,3000000,,
VISTA OIL & GAS S A B DE C V,92837L109,12350,6175000,,
