name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,2045760000,3000000,PUT,
REVOLUTION MEDICINES INC,76155X100,1161519701,14582796,,
MICROSOFT CORP,594918104,1070772886,2214079,,MSFT
AMAZON COM INC,023135106,1038665533,4499894,,AMZN
AON PLC,G0403H108,940509185,2665238,,AON
NATERA INC,632307104,896742107,3914366,,
BOSTON SCIENTIFIC CORP,101137107,709362427,7439564,,BSX
INVESCO EXCHANGE TRADED FD T,46137V357,689616000,3600000,PUT,
EXELIXIS INC,30161Q104,688547385,15709500,,
BRIDGEBIO PHARMA INC,10806X102,688292435,8998463,,
ISHARES TR,464288513,645040000,8000000,PUT,
PROTAGONIST THERAPEUTICS INC,74366E102,536617484,6144006,,
WABTEC,929740108,528502840,2476003,,
UNITEDHEALTH GROUP INC,91324P102,527814860,1598906,,UNH
CYBERARK SOFTWARE LTD,M2682V108,469719022,1053040,,
DISNEY WALT CO,254687106,469413996,4125991,,
SYNOPSYS INC,871607107,469344224,999200,,SNPS
ELI LILLY & CO,532457108,403005000,375000,PUT,LLY
THERMO FISHER SCIENTIFIC INC,883556102,368347673,635685,,TMO
LANTHEUS HLDGS INC,516544103,361198727,5427479,,
ARAMARK,03852U106,344900716,9357046,,ARMK
SALESFORCE INC,79466L302,334098399,1261177,,
SCHWAB CHARLES CORP,808513105,333665131,3339657,,SCHW-PJ
CRINETICS PHARMACEUTICALS IN,22663K107,322735712,6933098,,
BROADCOM INC,11135F101,308859640,892400,,AVGO
LIQUIDIA CORPORATION,53635D202,298546751,8656038,,LQDA
NASDAQ INC,631103108,290342259,2989213,,
BEAM THERAPEUTICS INC,07373V105,278949437,10063111,,BEAM
KKR & CO INC,48251W104,257216396,2017700,,
ALPHABET INC,02079K107,246973152,787040,,GOOGN
MCKESSON CORP,58155Q103,245184681,298900,,MCK
VISA INC,92826C839,244062596,695910,,V
NEW YORK TIMES CO,650111107,227744667,3280678,,NYT
DAYFORCE INC,15677J108,202293000,2925000,,
GRAIL INC,384747101,200510323,2342684,,
BITWISE 10 CRYPTO INDEX ETF,091749101,198931980,3385500,,BITW
CBRE GROUP INC,12504L109,158180539,983771,,
AGIOS PHARMACEUTICALS INC,00847X104,140441726,5159505,,
CENTESSA PHARMACEUTICALS PLC,152309100,134480471,5377068,,
BETA BIONICS INC,08659B102,131445142,4313920,,
