name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD.COM INC,47215P106,3108319,51650366,,
MICROSOFT CORP,594918104,2240879,11011151,,MSFT
FACEBOOK INC,30303M102,1986976,8750500,,
APOLLO GLOBAL MGMT INC,03768E105,1692962,33913500,,
AMAZON COM INC,023135106,1636063,593030,,AMZN
ALIBABA GROUP HLDG LTD,01609W102,968851,4491662,,
RINGCENTRAL INC,76680R206,948049,3326370,,
SEA LTD,81141R100,896444,8359235,,SE
SPOTIFY TECHNOLOGY S A,L8681T102,822487,3185589,,
TRANSDIGM GROUP INC,893641100,776790,1757245,,TDG
CARVANA CO,146869102,722751,6012907,,CVNA
NETFLIX INC,64110L106,705767,1551000,,NFLX
SUNRUN INC,86771W105,587129,29773257,,RUN
WORKDAY INC,98138H101,563954,3010000,,
PINDUODUO INC,722304102,523452,6098000,,
CROWDSTRIKE HLDGS INC,22788C105,505662,5042000,,
GDS HLDGS LTD,36165L108,456504,5730659,,
SALESFORCE COM INC,79466L302,436423,2329700,,
MONGODB INC,60937P106,432604,1911300,,
TWILIO INC,90138F102,418215,1906000,,TWLO
DATADOG INC,23804L103,413621,4757000,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,413524,1631000,,
TAL EDUCATION GROUP,874080104,394065,5762873,,TAL
PAYPAL HLDGS INC,70450Y103,383480,2201000,,
ELASTIC N V,N14506104,370670,4019843,,
FLEETCOR TECHNOLOGIES INC,339041105,325813,1295325,,
UBER TECHNOLOGIES INC,90353T100,310014,9974716,,
ANAPLAN INC,03272L108,308149,6800903,,
PELOTON INTERACTIVE INC,70614W100,306176,5299908,,
SERVICENOW INC,81762P102,292858,723000,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,278888,2141500,,
ATLASSIAN CORP PLC,G06242104,272208,1510000,,
SMARTSHEET INC,83200N103,211084,4145400,,
MASTERCARD INCORPORATED,57636Q104,183778,621500,,
NEW RELIC INC,64829B100,92739,1346000,,
8X8 INC NEW,282914100,79200,4950000,,
ADOBE INC,00724F101,73567,169000,,ADBE
DESPEGAR COM CORP,G27358103,66462,9256550,,
SHOPIFY INC,82509L107,66444,70000,,SHOP
ZENDESK INC,98936J101,63210,714000,,
DOCUSIGN INC,256163106,51663,300000,,
ATHENE HLDG LTD,G0684D107,44851,1438000,,
ALPHABET INC,02079K305,43251,30500,,GOOGN
TENCENT MUSIC ENTMT GROUP,88034P109,36342,2700000,,
CHEWY INC,16679L109,35752,800000,,
VISA INC,92826C839,31487,163000,,V
STONECO LTD,G85158106,29682,765783,,STNE
DYNATRACE INC,268150109,20300,500000,,
PHOENIX TREE HLDGS LTD,719156101,17113,1850000,,
SVMK INC,78489X103,16883,717209,,
LINX SA,53619W101,15343,3350000,,
CERIDIAN HCM HLDG INC,15677J108,13476,170000,,
AVALARA INC,05338G106,13309,100000,,
CARDLYTICS INC,14161W105,8743,124940,,
FARFETCH LTD,30744W107,8635,500000,,
XP INC,G98239109,8402,200000,,XP
ZOOMINFO TECHNOLOGIES INC,98980F104,7655,150000,,GTM
HUYA INC,44852D108,6759,362000,,HUYA
CLOUDFLARE INC,18915M107,6291,175000,,
BILIBILI INC,090040106,4632,100000,,BLBLF
DOUYU INTERNATIONAL HLDNGS L,25985W105,4616,400000,,
TENABLE HLDGS INC,88025T102,4472,150000,,
DROPBOX INC,26210C104,4354,200000,,
PAGERDUTY INC,69553P100,4293,150000,,
SOLARWINDS CORP,83417Q105,3534,200000,,
AGORA INC,00851L103,3092,70000,,
REDFIN CORP,75737F108,1680,40087,,
HEALTH CATALYST INC,42225T107,1459,50000,,
MEDALLIA INC,584021109,1262,50000,,
ONESMART INTL ED GROUP LTD,68276W103,1258,320000,,
DADA NEXUS LTD,23344D108,1115,50000,,
KINGSOFT CLOUD HLDGS LTD,49639K101,315,10000,,
FARMLAND PARTNERS INC,31154R109,305,44502,,FPI
