name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CHARTER COMMUNICATIONS INC N,16119P108,3427056,9878803,,
ALPHABET INC,02079K107,2806764,2392176,,GOOGN
MICROSOFT CORP,594918104,2062956,17491574,,MSFT
CANADIAN PAC RY LTD,13645T100,2024562,9818894,,
UNION PACIFIC CORP,907818108,1284694,7683577,,UNP
CANADIAN NATL RY CO,136375102,1151538,12857534,,
MOODYS CORP,615369105,1090689,6022912,,
S&P GLOBAL INC,78409V104,417397,1982414,,SPGI
FOX CORP,35137L105,405652,11050164,,FOX
ALPHABET INC,02079K305,230295,195681,,GOOGN
EQUIFAX INC,294429105,193639,1634083,,EFX
FOX CORP,35137L204,126186,3516883,,FOX
UNIVAR INC,91336L107,80151,3616902,,
