name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042858,2022483,47554277,,
SPDR S&P 500 ETF TR,78462F103,1986228,6778936,,
ISHARES INC,46434G103,1200110,23330286,,
ISHARES TR,464287234,1103072,25706638,,
ISHARES TR,464287200,644594,2186917,,
SPDR GOLD TRUST,78463V107,540343,4056627,,GLD
ISHARES INC,464286400,412306,9430594,,
ISHARES TR,464287242,327714,2634994,,
ISHARES TR,464288513,281031,3223574,,
ISHARES TR,464287432,265925,2002297,,
ISHARES INC,464286772,213719,3569710,,
ISHARES TR,464288281,203897,1799781,,
ISHARES TR,464287465,168728,2566986,,
VANGUARD TAX MANAGED INTL FD,921943858,168719,4045054,,
ISHARES GOLD TRUST,464285105,157678,11679855,,IAU
ISHARES TR,46432F842,154313,2513246,,
ISHARES TR,464287176,149577,1295152,,
ISHARES TR,46429B598,106114,3006076,,
ALLIANCE DATA SYSTEMS CORP,018581108,76169,543560,,
BIOGEN INC,09062X103,58218,248933,,BIIB
ALIBABA GROUP HLDG LTD,01609W102,53194,313923,,
SOUTHWESTERN ENERGY CO,845467109,49042,15519475,,
PVH CORP,693656100,48983,517571,,
CARNIVAL CORP,143658300,47472,1019798,,CCL
CIMAREX ENERGY CO,171798101,45167,761277,,
MACYS INC,55616P104,44482,2072780,,
BED BATH & BEYOND INC,075896100,42530,3660071,,
KROGER CO,501044101,39245,1807673,,KR
ROYAL BK CDA MONTREAL QUE,780087102,37816,474832,,
NUCOR CORP,670346105,36511,662636,,NUE
TORONTO DOMINION BK ONT,891160509,35529,606735,,
KOHLS CORP,500255104,33851,711897,,KSS
INTERPUBLIC GROUP COS INC,460690100,33569,1486031,,
MICRON TECHNOLOGY INC,595112103,31708,821665,,MU
ISHARES TR,464287184,30631,716186,,
NORDSTROM INC,655664100,30179,947246,,
ISHARES TR,46429B671,29746,500356,,
COMCAST CORP NEW,20030N101,29584,699707,,CCZ
KELLOGG CO,487836108,29238,545784,,
BERKSHIRE HATHAWAY INC DEL,084670702,28745,134847,,BRK-A
NETAPP INC,64110D104,28419,460605,,
INTEL CORP,458140100,27754,579784,,INTC
URBAN OUTFITTERS INC,917047102,25507,1121205,,URBN
FOOT LOCKER INC,344849104,25322,604050,,
L BRANDS INC,501797104,24694,946120,,
CVS HEALTH CORP,126650100,24356,446981,,CVS
NEWMONT GOLDCORP CORPORATION,651639106,23295,605537,,
EASTMAN CHEMICAL CO,277432100,23207,298181,,EMN
PULTE GROUP INC,745867101,23102,730628,,
STATE STR CORP,857477103,22854,407662,,
MASCO CORP,574599106,22721,579027,,
BANK N S HALIFAX,064149107,22394,416027,,
CARDINAL HEALTH INC,14149Y108,22387,475303,,CAH
CANADIAN NATL RY CO,136375102,22265,240057,,
INTL PAPER CO,460146103,22188,512179,,
CLOROX CO DEL,189054109,22005,143723,,
LYONDELLBASELL INDUSTRIES N,N53745100,21828,253427,,
RALPH LAUREN CORP,751212101,21774,191690,,RL
UNITED RENTALS INC,911363109,21646,163204,,
EQT CORP,26884L109,21381,1352344,,EQT
ISHARES INC,464286822,21358,492342,,
STANLEY BLACK & DECKER INC,854502101,21147,146235,,
CLEVELAND CLIFFS INC,185899101,20780,1947544,,
F5 NETWORKS INC,315616102,20612,141535,,
MONSTER BEVERAGE CORP NEW,61174X109,19880,311449,,MNST
CITRIX SYS INC,177376100,19819,201946,,
3M CO,88579Y101,19406,111951,,MMM
SUNCOR ENERGY INC NEW,867224107,19006,607985,,SU
WALGREENS BOOTS ALLIANCE INC,931427108,18931,346270,,
REALOGY HLDGS CORP,75605Y106,18357,2535504,,
CONOCOPHILLIPS,20825C104,17593,288412,,COP
BANK NEW YORK MELLON CORP,064058100,16798,380468,,
MCKESSON CORP,58155Q103,16753,124658,,MCK
CAPRI HOLDINGS LIMITED,G1890L107,16746,482884,,
COMERICA INC,200340107,16688,229738,,
OCCIDENTAL PETE CORP,674599105,16664,331424,,
GRAINGER W W INC,384802104,16460,61365,,
SCHLUMBERGER LTD,806857108,16174,406990,,
EOG RES INC,26875P101,16065,172444,,
BANK MONTREAL QUE,063671101,15865,209582,,
TC ENERGY CORP,87807B107,15629,314592,,TRPRF
CBS CORP NEW,124857202,15271,306032,,
AMERISOURCEBERGEN CORP,03073E105,15100,177109,,
JD COM INC,47215P106,14828,489529,,
BROOKFIELD ASSET MGMT INC,112585104,13475,281063,,
HOST HOTELS & RESORTS INC,44107P104,13383,734519,,
NETEASE INC,64110W102,13336,52140,,
THE CHARLES SCHWAB CORPORATI,808513105,13320,331431,,
