name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1821789500,4450000,PUT,
SALESFORCE INC,79466L302,699597196,3501838,,
IQVIA HLDGS INC,46266C105,638061396,3208112,,
THERMO FISHER SCIENTIFIC INC,883556102,604646136,1049059,,TMO
HORIZON THERAPEUTICS PUB L,G46188101,591519482,5419823,,
ALPHABET INC,02079K107,567438560,5456140,,GOOGN
TRANSUNION,89400J107,535124389,8611593,,TRU
MICROSOFT CORP,594918104,480733907,1667478,,MSFT
SHAW COMMUNICATIONS INC,82028K200,472754985,15800000,,
EXELIXIS INC,30161Q104,455475060,23466000,,
UNITEDHEALTH GROUP INC,91324P102,409262940,866000,,UNH
ASTRAZENECA PLC,046353108,407266854,5867553,,AZN
INTUIT,461202103,406151130,911000,,
ARAMARK,03852U106,402316247,11237884,,ARMK
S&P GLOBAL INC,78409V104,397140563,1151900,,SPGI
BOSTON SCIENTIFIC CORP,101137107,385494008,7705257,,BSX
FULL TRUCK ALLIANCE CO LTD,35969L108,333357861,43805238,,
DYNATRACE INC,268150109,329443779,7788269,,
SERVICENOW INC,81762P102,325141348,699650,,
ELEVANCE HEALTH INC,036752103,309741810,673630,,
CENTENE CORP DEL,15135B101,301813528,4774775,,CNC
HOWMET AEROSPACE INC,443201108,294112499,6941527,,HWM
SHERWIN WILLIAMS CO,824348106,293727638,1306792,,SHW
IQIYI INC,46267XAD0,289313776,288520000,,
WABTEC,929740108,288822406,2857930,,
EQUIFAX INC,294429105,283285735,1396597,,EFX
BLACKSTONE INC,09260D107,275813296,3139951,,BX
MASTERCARD INCORPORATED,57636Q104,264006826,726471,,
AON PLC,G0403H108,253709449,804686,,AON
NEW YORK TIMES CO,650111107,247074274,6354791,,NYT
COSTAR GROUP INC,22160N109,234860087,3411185,,
VISA INC,92826C839,227581579,1009410,,V
BLOCK INC,852234103,196411083,2861050,,
ALIBABA GROUP HLDG LTD,01609W102,183924000,1800000,,
OAK STR HEALTH INC,67181A107,174178980,4503076,,
BIOGEN INC,09062X103,172322438,619798,,BIIB
IQIYI INC,46267XAE8,171810333,188100000,,
PDD HOLDINGS INC,722304AC6,150667340,157510000,,PDD
UNITED THERAPEUTICS CORP DEL,91307C102,148881217,664767,,UTHR
SAREPTA THERAPEUTICS INC,803607100,125880139,913300,,
HELLO GROUP INC,60879BAB3,121524800,123449000,,MOMO
HUMANA INC,444859102,118773129,244661,,HUM
SEA LTD,81141RAG5,118650000,150000000,,SE
PROMETHEUS BIOSCIENCES INC,74349U108,118138500,1100806,,
MASIMO CORP,574795100,116564506,631649,,
BEAM THERAPEUTICS INC,07373V105,105085421,3431921,,BEAM
KE HLDGS INC,482497104,89650140,4758500,,
PG&E CORP,69331C108,80933146,5005142,,PCG-PX
LUFAX HOLDING LTD,54975P102,78124948,38296543,,LU
PACIFIC BIOSCIENCES CALIF IN,69404D108,73592290,6355120,,
REVOLUTION MEDICINES INC,76155X100,71122776,3283600,,
VNET GROUP INC,90138VAB3,69145625,87250000,,
SUNRUN INC,86771WAB1,65077740,99736000,,RUN
ENANTA PHARMACEUTICALS INC,29251M106,62682000,1550000,,ENTA
PROTAGONIST THERAPEUTICS INC,74366E102,60145322,2615014,,
INSPIRE MED SYS INC,457730109,56784446,242596,,
JOYY INC,98426TAD8,52559736,53498000,,JOYY
AGIOS PHARMACEUTICALS INC,00847X104,48072282,2092829,,
HCA HEALTHCARE INC,40412C101,41292288,156600,,
MADRIGAL PHARMACEUTICALS INC,558868105,39686791,163819,,
BRUKER CORP,116794108,38984488,494476,,BRKRP
EVOLENT HEALTH INC,30050B101,37119847,1143909,,
NATERA INC,632307104,36742192,661783,,
CAZOO GROUP LTD,14986TAA3,36500000,100000000,,
CYTOKINETICS INC,23282W605,33010754,938072,,CYTK
REATA PHARMACEUTICALS INC,75615P103,29549000,325000,,
KHOSLA VENTURES ACQUT CO III,482506102,28511350,2809000,,
SPOTIFY USA INC,84921RAB6,25809750,30500000,,
METALS ACQUISITION CORP,G60405100,25444734,2489700,,
BERENSON ACQUISITION CORP I,083690107,24873750,2475000,,
UNITY SOFTWARE INC,91332UAB7,23600900,30500000,,U
TENET HEALTHCARE CORP,88033G407,23114380,389000,,THC
JAZZ PHARMACEUTICALS PLC,G50871105,21949500,150000,,JAZZ
SAVARA INC,805111101,21270768,10908086,,SVRA
DRAFTKINGS INC NEW,26142RAB0,20995500,30000000,,DKNG
APELLIS PHARMACEUTICALS INC,03753U106,20945796,317553,,
MAXAR TECHNOLOGIES INC,57778K105,20424000,400000,,
SWIFTMERGE ACQUISITION CORP,G63836103,20423700,1980000,,
ZYMEWORKS INC,98985Y108,18080000,2000000,,ZYME
SDCL EDGE ACQUISITION CORP,G79471101,17792775,1732500,,
BIONTECH SE,09075V102,17146313,137644,,BNTX
SYNEOS HEALTH INC,87166B102,16812640,472000,,
LANTHEUS HLDGS INC,516544103,15191040,184000,,
ARES ACQUISITION CORPORATION,G33032106,14706000,1425000,,
AVANTOR INC,05352A100,14405177,681418,,
FIFTH WALL ACQUISITN CORP III,G34142102,13899609,1360040,,
TCV ACQUISITION CORP,G8704C124,12405340,1211459,,
IVERIC BIO INC,46583P102,11795160,484799,,
BROADMARK RLTY CAP INC,11135B100,11458577,2437995,,
TPG PACE BENEFICIAL II CORP,G89826104,11134937,1116833,,
COGENT BIOSCIENCES INC,19240Q201,10611447,983452,,
BIOHAVEN LTD,G1110E107,10245000,750000,,BHVN
SCREAMING EAGLE ACQUISITN CO,G79407105,10150000,1000000,,
CHURCHILL CAPITAL CORP VII,17144M102,10140000,1000000,,
CHURCHILL CAPITAL CORP VI,17143W101,10087424,997767,,
CARA THERAPEUTICS INC,140755109,9797267,1995370,,
JOYY INC,98426TAF3,9497086,10415000,,JOYY
NABORS ENERGY TRANSITION COR,629567108,9450000,900000,,
RIO TINTO PLC,767204100,9432500,137500,,RTPPF
POST HOLDINGS PARTNERING COR,737465104,8583622,848184,,
KENSINGTON CAPITAL ACQUISITI,G5251K103,8077584,775200,,
APOLLO STRATEGIC GRWT CPTL II,G0412A102,7687500,750000,,
PANACEA ACQUISITION CORP II,G6882C106,7650000,750000,,
ARYA SCIENCES ACQUISITN CORP V,G31658100,7621350,745000,,
CORSAIR PARTNERING CORP,G2540H108,7178500,700000,,
KHOSLA VENTURES ACQUISITION,482504107,7098000,700000,,
SNAP INC,83304AAF3,6460960,8800000,,SNAP
ALVOTECH,L01800108,6450000,500000,,ALVOW
RCF ACQUISITION CORP,G7330C102,6279000,600000,,
VOYAGER THERAPEUTICS INC,92915B106,6144870,797000,,
SLAM CORP,G8210L105,5892191,570396,,
VNET GROUP INC,90138A103,5751000,1775000,,
BLUE WHALE ACQUISITION CORP,G1330M103,5715500,575000,,
INTERCONTINENTAL EXCHANGE IN,45866F104,5405559,51832,,
LONGBOARD PHARMACEUTICALS IN,54300N103,5290095,1560500,,
TIO TECH A,G8T10C106,5110370,502001,,
GORES HOLDINGS IX INC,38287A101,5040000,500000,,
ATENTO S A,L0427L204,4641373,2230357,,
BLACKLINE INC,09239BAD1,4291390,5000000,,
LAMF GLOBAL VENTURES CORP I,G5338L108,4180000,400000,,
FINSERV ACQUISITION CORP II,31809Y103,4036000,400000,,
FOREST ROAD ACQUISITION COR,34619V103,3976000,400000,,
CARTICA ACQUISITION CORP,G1995D109,3689000,350000,,
VMG CONSUMER ACQUISITION COR,91842V102,3629500,350000,,
UTA ACQUISITION CORPORATION,G9473A109,3582081,344100,,
AMBRX BIOPHARMA INC,02290A102,3220120,361000,,
SOUND POINT ACQUISITION CORP,G8274F101,3165000,300000,,
AVROBIO INC,05455M100,3116000,3116000,,
NUVATION BIO INC,67080N101,2431900,1465000,,NUVB
PROVENTION BIO INC,74374N102,2169000,90000,,
ARYA SCIENCES ACQU CORP IV,G31659108,2064000,200000,,
MARBLEGATE ACQUISITION CORP,56608A105,1510500,150000,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,1345950,6719,,
BLUEPRINT MEDICINES CORP,09627Y109,1008676,22420,,
NORTHERN STAR INVEST CORP IV,66575B101,1007000,100000,,
ALTC ACQUISITION CORP,02156V109,997745,98300,,
AMYRIS INC,03236M200,961112,706700,,
SUMMIT MIDSTREAM PARTNERS LP,866142409,893585,58214,,
LEGEND BIOTECH CORP,52490G102,848672,17600,,LEGN
CLEVER LEAVES HOLDINGS INC,186760104,736282,1927945,,
