name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
WILLIS TOWERS WATSON PLC LTD,G96629103,515599,1525667,,WTW
ALPHABET INC,02079K107,324644,2077988,,GOOGN
WESCO INTL INC,95082P105,311470,2005601,,
LIBERTY GLOBAL LTD,G61188127,295154,24657803,,LBTYK
FIDELITY NATL INFORMATION SV,31620M106,260853,3492947,,
RESTAURANT BRANDS INTL INC,76131D103,259000,3886562,,
CRH PLC,G25508105,237026,2694395,,
EAGLE MATLS INC,26969P108,201875,909633,,
DOLLAR GEN CORP NEW,256677105,185082,2104876,,
FERGUSON ENTERPRISES INC,31488V107,181380,1132000,,
GDS HLDGS LTD,36165L108,107651,4249952,,
ELEVANCE HEALTH INC,036752103,107000,246000,,
VIASAT INC,92552V100,106187,10190728,,VSAT
SOLVENTUM CORP,83444M101,80088,1053240,,SOLV
ICON PLC,G4705A100,70871,405000,,ICLR
HERBALIFE LTD,G4412G101,65593,7600526,,HLF
LIBERTY GLOBAL LTD,G61188101,58434,5076762,,LBTYK
CLARIVATE PLC,G21810109,42357,10777863,,CLVT
SOMNIGROUP INTERNATIONAL INC,88023U101,42117,703349,,SGI
HERBALIFE LTD,42703MAF0,14834,17129000,,HLF
LIBERTY BROADBAND CORP,530307305,14510,170610,,LBRDP
TAMBORAN RES CORP,87507T101,13694,570833,,
LIBERTY BROADBAND CORP,530307107,643,7560,,LBRDP
