name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL PLC,G5480U120,785292,42311011,,
VERITIV CORP,923454102,561478,3324324,,
ALPHABET INC,02079K107,505188,3831538,,GOOGN
FIDELITY NATL INFORMATION SV,31620M106,384691,6960219,,
LIBERTY MEDIA CORP DEL,531229789,378108,14851048,,FWONB
WILLIS TOWERS WATSON PLC LTD,G96629103,325072,1555667,,WTW
VIASAT INC,92552V100,298588,16174839,,VSAT
WARNER BROS DISCOVERY INC,934423104,274053,25235094,,
LIBERTY MEDIA CORP DEL,531229813,208121,8177656,,FWONB
CRH PLC,G25508105,183102,3345543,,
CLARIVATE PLC,G21810109,150975,22500000,,CLVT
LIBERTY GLOBAL PLC,G5480U104,123166,7194276,,
SS&C TECHNOLOGIES HLDGS INC,78467J100,120770,2298636,,
DOLLAR GEN CORP NEW,256677105,98077,927000,,
QORVO INC,74736K101,89323,935612,,
JAZZ PHARMACEUTICALS PLC,G50871105,87203,673696,,JAZZ
COINBASE GLOBAL INC,19260QAB3,70664,93750000,,
TOWER SEMICONDUCTOR LTD,M87915274,69996,2850000,,TSEM
JACOBS SOLUTIONS INC,46982L108,66583,487786,,J
THERAVANCE BIOPHARMA INC,G8807B106,64028,7419226,,
LIBERTY MEDIA CORP DEL,531229748,63175,1979167,,FWONB
LIBERTY MEDIA CORP DEL,531229722,61069,1902472,,FWONB
NEW ORIENTAL ED & TECHNOLOGY,647581206,59913,1023272,,
GARRETT MOTION INC,366505105,47180,5987289,,GTX
SEAGATE TECHNOLOGY HLDNGS PL,G7997R103,39570,600000,,
GRAY TELEVISION INC,389375106,26019,3760000,,
HERBALIFE LTD,G4412G101,23690,1693345,,HLF
ADVANTAGE SOLUTIONS INC,00791N102,17477,6153982,,ADV
ALTICE USA INC,02156K103,15613,4774615,,
ATARA BIOTHERAPEUTICS INC,046513107,14465,9773616,,
TRILOGY METALS INC NEW,89621C105,1141,2329285,,TMQ
FINCH THERAPEUTICS GROUP INC,31773D200,349,67296,,
