name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
WILLIS TOWERS WATSON PLC LTD,G96629103,575343,1836748,,WTW
LIBERTY GLOBAL LTD,G61188127,518423,39453843,,LBTYK
ALPHABET INC,02079K107,271565,1425988,,GOOGN
WESCO INTL INC,95082P105,259799,1435671,,
CRH PLC,G25508105,244383,2641402,,
FERGUSON ENTERPRISES INC,31488V107,196481,1132000,,
RESTAURANT BRANDS INTL INC,76131D103,189133,2901700,,
CLARIVATE PLC,G21810109,184298,36279205,,CLVT
EAGLE MATLS INC,26969P108,157488,638223,,
DOLLAR GEN CORP NEW,256677105,156250,2060800,,
VIASAT INC,92552V100,104014,12222590,,VSAT
GDS HLDGS LTD,36165L108,100979,4249952,,
SUNRISE COMMUNICATIONS AG,867975104,100603,2335263,,SNNRF
SOLVENTUM CORP,83444M101,95543,1446300,,SOLV
HUMANA INC,444859102,87784,346000,,HUM
LIBERTY GLOBAL LTD,G61188101,66370,5201444,,LBTYK
HERBALIFE LTD,G4412G101,50848,7600526,,HLF
GENUINE PARTS CO,372460105,36819,315337,,GPC
HERBALIFE LTD,42703MAF0,13104,17129000,,HLF
LIBERTY BROADBAND CORP,530307305,12755,170610,,LBRDP
TAMBORAN RES CORP,87507T101,11982,570833,,
LIBERTY BROADBAND CORP,530307107,562,7560,,LBRDP
