name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CRH PLC,G25508105,134987823,2466432,,
ISHARES TR,464288281,81260992,984743,,
ISHARES TR,464287242,73907369,724440,,
ISHARES TR,464287184,24552799,925473,,
ISHARES INC,46434G772,11502320,258189,,
ISHARES TR,46429B598,11071140,250365,,
ISHARES TR,464288513,10632562,144229,,
ISHARES TR,464287226,6484998,68960,,
KRANESHARES TR,500767306,6103072,222984,,
BHP GROUP LTD,088606108,5571624,97954,,BHPLF
FERRARI N V,N3167Y103,4680763,15838,,
ISHARES TR,464288661,4054183,35827,,
GLOBAL X FDS,37954Y855,3857431,69919,,
NEWMONT CORP,651639106,3847788,104135,,
NOVO-NORDISK A S,670100205,2366895,26027,,
WESTROCK CO,96145D105,2357072,65840,,
QIAGEN NV,N72482123,2259009,55778,,
ISHARES INC,464286772,2131447,36163,,
VANECK ETF TRUST,92189F676,2105835,14525,,
NETEASE INC,64110W102,1946509,19434,,
LIVENT CORP,53814L108,1739966,94512,,
ISHARES TR,464287440,1649261,18007,,
CNH INDL N V,N20944109,1633948,135037,,
SELECT SECTOR SPDR TR,81369Y209,1552733,12061,,
TOWER SEMICONDUCTOR LTD,M87915274,1423399,57956,,TSEM
ISHARES TR,46429B671,1421600,32839,,
VODAFONE GROUP PLC NEW,92857W308,1301310,137269,,
ING GROEP N.V.,456837103,1245642,94510,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1243018,14304,,
ELBIT SYS LTD,M3760D101,1231832,6222,,
SELECT SECTOR SPDR TR,81369Y803,1222262,7456,,
NOVARTIS AG,66987V109,1204800,11828,,NVSEF
ASML HOLDING N V,N07059210,1058411,1798,,
PRUDENTIAL PLC,74435K204,951810,43422,,PUKPF
V F CORP,918204108,908291,51403,,VFC
ISHARES TR,464287556,865202,7075,,
ENETI INC,Y2294C107,828153,82158,,
INFOSYS LTD,456788108,757528,44274,,INFY
DIREXION SHS ETF TR,25459W458,710191,37636,,
EURONAV NV,B38564108,556008,33841,,
ARGENX SE,04016X101,516212,1050,,ARGX
BAIDU INC,056752108,472106,3514,,
ASTRAZENECA PLC,046353108,460631,6802,,AZN
GSK PLC,37733W204,435326,12009,,GLAXF
VANECK ETF TRUST,92189F106,378032,14048,,
ALCON AG,H01301128,370273,4805,,
ERICSSON,294821608,344370,70858,,
SAP SE,803054204,337655,2611,,SAPGF
LUCID GROUP INC,549498103,314717,56300,,
RELX PLC,759530108,302289,8970,,RLXXF
UBS GROUP AG,H42097107,276918,11234,,UBS
NOVA LTD,M7516K103,267832,2382,,NVMI
ISHARES TR,464288810,250503,5165,,
LI AUTO INC,50202M102,202456,5679,,LAAOF
AEGON N V,007924103,144000,30000,,
NATWEST GROUP PLC,639057207,116583,19997,,RBSPF
NOKIA CORP,654902204,103160,27583,,NOKBF
COMPUGEN LTD,M25722105,67529,72612,,CGEN
ENLIVEX THERAPEUTICS LTD,M4130Y106,19475,12326,,
ICECURE MEDICAL LTD CAESAREA,M53071136,8433,15200,,
