name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD COM INC,47215P106,1744189,57850366,,
MICROSOFT CORP,594918104,1567706,13292400,,MSFT
FACEBOOK INC,30303M102,1473226,8838117,,
FIAT CHRYSLER AUTOMOBILES N,N31738102,1311207,88296757,,
AMAZON COM INC,023135106,1253847,704112,,AMZN
SPOTIFY TECHNOLOGY S A,L8681T102,1138609,8203235,,
APOLLO GLOBAL MGMT LLC,037612306,1063994,37663500,,
TRANSDIGM GROUP INC,893641100,937943,2066000,,TDG
ALIBABA GROUP HLDG LTD,01609W102,789871,4329245,,
NETFLIX INC,64110L106,752275,2109813,,NFLX
BOOKING HLDGS INC,09857L108,494694,283507,,
STONECO LTD,G85158106,435674,10597754,,STNE
FLEETCOR TECHNOLOGIES INC,339041105,425886,1727100,,
SALESFORCE COM INC,79466L302,362151,2286739,,
TAL EDUCATION GROUP,874080104,340019,9424023,,TAL
SVMK INC,78489X103,335912,18446551,,
SEA LTD,81141R100,319837,13598500,,SE
DOMINOS PIZZA INC,25754A201,316134,1224850,,DPZ
EVENTBRITE INC,29975E109,269612,14064271,,
SUNRUN INC,86771W105,261283,18583400,,RUN
ZENDESK INC,98936J101,229670,2702000,,
NEW ORIENTAL ED & TECH GRP I,647581107,212036,2353600,,
MERCADOLIBRE INC,58733R102,197761,389500,,MELI
SERVICENOW INC,81762P102,197093,799600,,
ADOBE INC,00724F101,190274,714000,,ADBE
DESPEGAR COM CORP,G27358103,181333,12169985,,
RINGCENTRAL INC,76680R206,146098,1355266,,
TWILIO INC,90138F102,135639,1050000,,TWLO
MASTERCARD INC,57636Q104,129481,549932,,MA
CARVANA CO,146869102,119023,2050000,,CVNA
8X8 INC NEW,282914100,95546,4730000,,
TENCENT MUSIC ENTMT GROUP,88034P109,93713,5177517,,
ELASTIC N V,N14506104,58944,738000,,
ATLASSIAN CORP PLC,G06242104,56195,500000,,
RESTAURANT BRANDS INTL INC,76131D103,51640,793124,,
REDFIN CORP,75737F108,37522,1851098,,
MONGODB INC,60937P106,34153,232300,,
UXIN LTD,91818X108,28160,7430207,,UXIN
PIVOTAL SOFTWARE INC,72582H107,27105,1300000,,
PINDUODUO INC,722304102,26982,1088000,,
BARCLAYS BK PLC,06746P621,25795,881575,,
SWITCH INC,87105L104,25466,2470000,,
VISA INC,92826C839,25459,163000,,V
IQIYI INC,46267X108,23920,1000000,,
PURE STORAGE INC,74624M102,21790,1000000,,
ZTO EXPRESS CAYMAN INC,98980A105,18178,994400,,
DOCUSIGN INC,256163106,15552,300000,,
NETSHOES CAYMAN LTD,G6455X107,14806,8865903,,
SHOPIFY INC,82509L107,14463,70000,,SHOP
FARFETCH LTD,30744W107,13455,500000,,
HUYA INC,44852D108,10183,362000,,HUYA
SMARTSHEET INC,83200N103,9382,230000,,
CERIDIAN HCM HLDG INC,15677J108,8721,170000,,
AVALARA INC,05338G106,5579,100000,,
OKTA INC,679295105,4964,60000,,
RISE ED CAYMAN LTD,76761L102,4865,500000,,
TENABLE HLDGS INC,88025T102,4749,150000,,
DROPBOX INC,26210C104,4360,200000,,
SOLARWINDS CORP,83417Q105,3904,200000,,
FIREEYE INC,31816Q101,3358,200000,,
FITBIT INC,33812L102,2960,500000,,
ONESMART INTL ED GROUP LTD,68276W103,2525,320000,,
BILIBILI INC,090040106,1895,100000,,BLBLF
PENNEY J C CORP INC,708160106,1267,850000,,
SUNLANDS ONLINE ED GROUP,86740P108,1080,300000,,
SOGOU INC,83409V104,891,150000,,
LENDINGCLUB CORP,52603A109,850,275000,,
CLOUDERA INC,18914U100,547,50000,,
FARMLAND PARTNERS INC,31154R109,285,44502,,FPI
