name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
"VMWARE, INC.",928563402,5162158418,42050818,,
"ENDEAVOR GROUP HOLDINGS, INC.",29260Y109,2073149904,91976482,,
FIRST ADVANTAGE CORP,31846B108,1168448827,89880679,,FA
UNITY SOFTWARE INC.,91332U101,1000204539,34984419,,U
"N-ABLE, INC.",62878D100,631951373,61473869,,NABL
GLOBAL BLUE GROUP HOLDING AG,H33700107,623277729,134617220,,
SOLARWINDS CORP,83417Q204,575395433,61473871,,
EVERCOMMERCE INC.,29977X105,499113412,67085136,,EVCM
MADISON SQUARE GRDN SPRT COR,55825T103,348320033,1899962,,
QUALTRICS INTERNATIONAL INC.,747601201,259373769,24987839,,
"SOFI TECHNOLOGIES, INC.",83406F102,143620701,31154165,,SOFI
"VACASA, INC.",91854V107,78716754,62473614,,
GLOBALFOUNDRIES INC.,G39387108,46400799,861028,,GFS
GOODRX HLDGS INC.,38246G108,16460406,3532276,,
"UIPATH, INC.",90364P105,10204605,802880,,PATH
DELL TECHNOLOGIES INC.,24703L202,3380813,84058,,DELL
GLOBAL BLUE GROUP HOLDING AG,H33700115,2877784,9250350,,
"ROOT, INC.",77664L207,2309669,514403,,ROOT
SNOWFLAKE INC,833445109,1359467,9471,,SNOW
