name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,425047,45265884,,PCG-PX
PG&E CORP,69331C140,370290,3775000,,PCG-PX
ISHARES TR,464288513,167800,2000000,PUT,
LIBERTY MEDIA CORP DEL,530715AL5,84937,114360000,,FWONB
DISH NETWORK CORPORATION,25470MAB5,80626,87755000,,
HOUGHTON MIFFLIN HARCOURT CO,44157R109,33675,19465570,,
PALANTIR TECHNOLOGIES INC,69608A108,28051,2952707,,PLTR
EZCORP INC,302301AE6,20937,26500000,,EZPW
SHOPIFY INC,82509L107,12787,12500,,SHOP
GOODRICH PETE CORP,382410843,12072,1569878,,
PPD INC,69355F102,10172,275000,,
KEURIG DR PEPPER INC,49271V100,9660,350000,,KDP
COMSTOCK RES INC,205768302,6319,1442700,,
CHEWY INC,16679L109,5483,100000,,
PARSLEY ENERGY INC,701877102,4680,500000,,
CONCHO RES INC,20605P101,4412,100000,,
KINGSOFT CLOUD HLDGS LTD,49639K101,1477,50000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,852,1333333,,
