name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CHARTER COMMUNICATIONS INC N,16119P108,4935336,10174272,,
ALPHABET INC,02079K107,4171085,3119688,,GOOGN
CANADIAN PAC RY LTD,13645T100,2797878,10978084,,
CANADIAN NATL RY CO,136375102,1852238,20480913,,
MICROSOFT CORP,594918104,1684194,10679732,,MSFT
RAYTHEON CO,755111507,1491477,6815694,,
MOODYS CORP,615369105,1429900,6022912,,
ANTHEM INC,036752103,1208171,4000170,,
UNION PACIFIC CORP,907818108,906261,5012781,,UNP
ALPHABET INC,02079K305,827771,618021,,GOOGN
S&P GLOBAL INC,78409V104,541298,1982414,,SPGI
UNIVAR SOLUTIONS INC,91336L107,404304,16679200,,
VISA INC,92826C839,222388,1183542,,V
NORTHROP GRUMMAN CORP,666807102,59748,173700,,
TRANSDIGM GROUP INC,893641100,48429,86480,,TDG
AUTODESK INC,052769106,20731,113000,,
ADOBE INC,00724F101,1131,3430,,ADBE
