name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1233440,4000000,PUT,
PG&E CORP,69331C108,389464,43908000,,PCG-PX
ISHARES TR,464287655,250565,1750000,PUT,
DISNEY WALT CO,254687106,83633,750000,PUT,
LIBERTY MEDIA CORP,530715AL5,66854,98110000,,FWONB
DISH NETWORK CORPORATION,25470MAB5,56190,60850000,,
HOUGHTON MIFFLIN HARCOURT CO,44157R109,35233,19465570,,
EZCORP INC,302301AE6,18557,24000000,,EZPW
GOODRICH PETE CORP,382410843,11303,1569878,,
FAR PT ACQUISITION CORP,30734W117,667,1333333,,
ROSEHILL RES INC,777385105,298,413002,,
ROSEHILL RES INC,777385113,229,3245678,,
