name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
META PLATFORMS INC,30303M102,1017184763,2873728,,
AMAZON COM INC,023135106,830320041,5464789,,AMZN
TAIWAN SEMICONDUCTOR MFG LTD,874039100,722584096,6947924,,
MICROSOFT CORP,594918104,681312656,1811809,,MSFT
SALESFORCE INC,79466L302,657752638,2499630,,
PTC INC,69370C100,554004366,3166463,,PTC
BOOKING HOLDINGS INC,09857L108,540954597,152501,,BKNG
KKR & CO INC,48251W104,515829402,6226064,,
BLOCK INC,852234103,510994907,6606269,,
MASTERCARD INCORPORATED,57636Q104,469497943,1100790,,
UNITEDHEALTH GROUP INC,91324P102,469172690,891167,,UNH
INTUIT,461202103,467851831,748527,,
BATH & BODY WORKS INC,070830104,450973316,10448872,,
DICKS SPORTING GOODS INC,253393102,429521625,2922910,,
WORKDAY INC,98138H101,427304992,1547870,,
LPL FINL HLDGS INC,50212V100,418846749,1840114,,
ASML HOLDING N V,N07059210,325322702,429798,,
LIVE NATION ENTERTAINMENT IN,538034109,313119706,3345296,,
HDFC BANK LTD,40415F101,311628037,4643541,,HDB
BLACKSTONE INC,09260D107,290514491,2219023,,BX
ICICI BANK LIMITED,45104G104,287087550,12042263,,
PHILIP MORRIS INTL INC,718172109,282784817,3005791,,
GENERAL ELECTRIC CO,369604301,268518843,2103885,,GE
EPAM SYS INC,29414B104,252816308,850260,,
AVIDXCHANGE HOLDINGS INC,05368X102,62949030,5080632,,
