name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,2579316,5711000,PUT,
THERMO FISHER SCIENTIFIC INC,883556102,722872,1223859,,TMO
IQVIA HLDGS INC,46266C105,720816,3117582,,
BOSTON SCIENTIFIC CORP,101137107,697136,15740257,,BSX
TRANSUNION,89400J107,639519,6188496,,TRU
ARAMARK,03852U106,619640,16479798,,ARMK
HOWMET AEROSPACE INC,443201108,489731,13626353,,HWM
WABTEC,929740108,471996,4907930,,
ALPHABET INC,02079K107,468683,167807,,GOOGN
META PLATFORMS INC,30303M102,459116,2064740,,
MICROSOFT CORP,594918104,396511,1286078,,MSFT
MASTERCARD INCORPORATED,57636Q104,384751,1076589,,
ANTHEM INC,036752103,377638,768775,,
SALESFORCE COM INC,79466L302,373330,1758338,,
BLACKSTONE INC,09260D107,371103,2923451,,BX
CENTENE CORP DEL,15135B101,341167,4052344,,CNC
NEW YORK TIMES CO,650111107,336390,7338354,,NYT
RAYTHEON TECHNOLOGIES CORP,75513E101,335400,3385484,,
AON PLC,G0403H108,330184,1013986,,AON
ADOBE SYSTEMS INCORPORATED,00724F101,321837,706372,,
SHERWIN WILLIAMS CO,824348106,305807,1225092,,SHW
BLOCK INC,852234103,297778,2196000,,
VISA INC,92826C839,286494,1291853,,V
EQUIFAX INC,294429105,282790,1192703,,EFX
SERVICENOW INC,81762P102,274185,492350,,
BROADCOM INC,11135F101,257445,408850,,AVGO
EXELIXIS INC,30161Q104,238490,10520061,,
ASTRAZENECA PLC,046353108,237244,3576184,,AZN
IQIYI INC,46267XAD0,192288,245328000,,
ABBVIE INC,00287Y109,185562,1144667,,ABBV
ALNYLAM PHARMACEUTICALS INC,02043Q107,167188,1023873,,
HORIZON THERAPEUTICS PUB L,G46188101,155750,1480377,,
FULL TRUCK ALLIANCE CO LTD,35969L108,154602,23178743,,
BEAM THERAPEUTICS INC,07373V105,148658,2594387,,BEAM
CLARIVATE PLC,G21810109,146037,8713428,,CLVT
AVANTOR INC,05352A100,128757,3807112,,
IQIYI INC,46267XAE8,123226,176340000,,
LUFAX HOLDING LTD,54975P102,122732,22034399,,LU
CVS HEALTH CORP,126650100,120064,1186283,,CVS
LABORATORY CORP AMER HLDGS,50540R409,113377,430014,,
HELLO GROUP INC,60879BAB3,112281,123449000,,MOMO
ENANTA PHARMACEUTICALS INC,29251M106,110329,1550000,,ENTA
KE HLDGS INC,482497104,107786,8713500,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,107192,1028125,,
IOVANCE BIOTHERAPEUTICS INC,462260100,102820,6175357,,
BLUEPRINT MEDICINES CORP,09627Y109,86684,1356987,,
REVOLUTION MEDICINES INC,76155X100,82908,3250000,,
CATALENT INC,148806102,79466,716555,,
SAREPTA THERAPEUTICS INC,803607100,77493,991975,,
ZENDESK INC,98936J101,75783,630000,,
PG&E CORP,69331C108,75283,6305142,,PCG-PX
AMYRIS INC,03236M200,73821,16931427,,
INSPIRE MED SYS INC,457730109,72772,283500,,
CYTOKINETICS INC,23282W605,69298,1882599,,CYTK
BRUKER CORP,116794108,68274,1061800,,BRKRP
UNITED THERAPEUTICS CORP DEL,91307C102,68121,379696,,UTHR
ATENTO S A,L0427L204,61669,2230357,,
EXACT SCIENCES CORP,30063P105,56139,802898,,
PINDUODUO INC,722304AC6,52421,59530000,,
JAZZ PHARMACEUTICALS PLC,G50871105,51215,329000,,JAZZ
IMAGO BIOSCIENCES INC,45250K107,47622,2471313,,
NATERA INC,632307104,44799,1101252,,
JOYY INC,98426TAD8,44650,48665000,,JOYY
KARUNA THERAPEUTICS INC,48576A100,44377,350000,,
