name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BAUSCH HEALTH COS INC,071734107,239552068,29395745,,
MGM RESORTS INTERNATIONAL,552953101,117270000,3000000,,MGM
CARNIVAL CORP,143658300,95036666,5151458,,CCL
UNITED PARKS & RESORTS INC,81282V100,71881853,1422652,,PRKS
BAUSCH PLUS LOMB CORP,071705107,64599978,3355437,,
TWILIO INC,90138F102,51935402,798102,,TWLO
UBER TECHNOLOGIES INC,90353T100,49500739,659518,,
OWENS CORNING NEW,690742101,43559083,247339,,OC
TEVA PHARMACEUTICAL INDS LTD,881624209,41457689,2304993,,
VIKING HOLDINGS LTD,G93A5A101,40783914,1171560,,VIK
SLM CORP,78442P106,36020861,1578283,,SLMBP
AERCAP HOLDINGS NV,N00985106,33716544,356352,,
VODAFONE GROUP PLC NEW,92857W308,32897802,3283292,,
LIBERTY MEDIA CORP DEL,530715AG6,27085024,75637000,,FWONB
LIBERTY MEDIA CORP DEL,530715AL5,26722624,77123000,,FWONB
ALGOMA STL GROUP INC,015658107,25508996,2493548,,
CAESARS ENTERTAINMENT INC NE,12769G100,25285257,605780,,
BEACON ROOFING SUPPLY INC,073685109,25209413,292153,,
BERRY GLOBAL GROUP INC,08579W103,24288217,358207,,
ARDENT HEALTH PARTNERS INC,03980N107,22897383,1248611,,
LIBERTY LATIN AMERICA LTD,G9001E128,20932302,2205722,,LILAP
PAYPAL HLDGS INC,70450Y103,20814086,267432,,
NMI HLDGS INC,629209305,20361985,495056,,
FORWARD AIR CORP,349853101,14270437,404048,,FWRD
GROUPON INC,399473AF4,14025220,15715000,,
WAYSTAR HLDG CORP,946784105,13193225,473045,,
VISTRA CORP,92840M102,12256296,103664,,VST
NATURAL RESOURCE PARTNERS L,63900P608,11850719,121173,,
BOYD GAMING CORP,103304101,11489857,177724,,BYD
AMERICAN HEALTHCARE REIT INC,398182303,10711360,411245,,
ECHOSTAR CORP,278768106,5380326,216957,,ECHO
DISH NETWORK CORPORATION,25470MAB5,1625000,2000000,,
