name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
WORKDAY INC,98138H101,764021,5019190,,
AMAZON COM INC,023135106,755619,6686898,,AMZN
PAYPAL HLDGS INC,70450Y103,713894,8294340,,
BATH & BODY WORKS INC,070830104,672546,20630231,,
MICROSOFT CORP,594918104,659636,2832272,,MSFT
TAIWAN SEMICONDUCTOR MFG LTD,874039100,658770,9608670,,
DICKS SPORTING GOODS INC,253393102,524786,5015154,,
UNITEDHEALTH GROUP INC,91324P102,474463,939456,,UNH
EPAM SYS INC,29414B104,450218,1243044,,
THERMO FISHER SCIENTIFIC INC,883556102,449028,885326,,TMO
MASTERCARD INCORPORATED,57636Q104,439280,1544912,,
RH,74967X103,436299,1773069,,RH
LPL FINL HLDGS INC,50212V100,432669,1980362,,
BOOKING HOLDINGS INC,09857L108,416669,253570,,BKNG
AUTODESK INC,052769106,414972,2221479,,
META PLATFORMS INC,30303M102,395347,2913821,,
TRANSDIGM GROUP INC,893641100,387067,737523,,TDG
VISA INC,92826C839,383907,2161028,,V
PTC INC,69370C100,263591,2519988,,PTC
ICICI BANK LIMITED,45104G104,245195,11692652,,
EQT CORP,26884L109,241883,5935782,,EQT
HDFC BANK LTD,40415F101,129868,2223010,,HDB
MARQETA INC,57142B104,118262,16609826,,
SWEETGREEN INC,87043Q108,84295,4556503,,
FIRST CTZNS BANCSHARES INC N,31946M103,51476,64553,,
AVIDXCHANGE HOLDINGS INC,05368X102,42779,5080632,,
CHENIERE ENERGY INC,16411R208,1733,10448,,
PROSHARES TR II,74347Y854,1710,100000,PUT,
CHESAPEAKE ENERGY CORP,165167735,1483,15740,,
BLOCK INC,852234103,1308,23787,,
GROVE COLLABORATIVE HOLD INC,39957D102,342,152608,,
