name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K107,7868813,2952307,,GOOGN
CHARTER COMMUNICATIONS INC N,16119P108,7536861,10359092,,
MICROSOFT CORP,594918104,4703284,16683044,,MSFT
VISA INC,92826C839,4441482,19939311,,V
CANADIAN NATL RY CO,136375102,4246357,36699825,,
CANADIAN PAC RY LTD,13645T100,3640850,55860385,,
MOODYS CORP,615369105,2330512,6562790,,
S&P GLOBAL INC,78409V104,2045182,4813438,,SPGI
ALPHABET INC,02079K305,1652292,618021,,GOOGN
BOSTON PROPERTIES INC,101121101,1407331,12988749,,
UNION PAC CORP,907818108,1121414,5721210,,
IHS MARKIT LTD,G47567105,447732,3839242,,
ALEXANDRIA REAL ESTATE EQ IN,015271109,199546,1044359,,
