name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ARCH CAP GROUP LTD,G0450A105,1778193,47955591,,
IHS MARKIT LTD,G47567105,1687044,26475899,,
ALLERGAN PLC,G0177J108,1271528,7594387,,
PROGRESSIVE CORP OHIO,743315103,1195154,14952510,,
TELEFONICA BRASIL SA,87936R106,1184556,90979707,,
MEDTRONIC PLC,G5960L103,1179554,12111649,,MDT
AON PLC,G0408V102,1166851,6046484,,AON
NXP SEMICONDUCTORS N V,N6596X109,1103259,11302720,,
WORLDPAY INC,981558109,1066801,8705026,,
ALPHABET INC,02079K305,1011170,933847,,GOOGN
BOSTON SCIENTIFIC CORP,101137107,878487,20439447,,BSX
HARRIS TECHNOLOGIES INC,413875105,852528,4507628,,
BAIDU INC,056752108,851783,7257861,,
WILLIS TOWERS WATSON PUB LTD,G96629103,801171,4182787,,
FACEBOOK INC,30303M102,760179,3938750,,
CITIGROUP INC,172967424,730826,10435903,,C-PR
IMPERIAL OIL LTD,453038408,725672,26208059,,IMO
ATLASSIAN CORP PLC,G06242104,716658,5477364,,
AMAZON COM INC,023135106,714717,377432,,AMZN
DENTSPLY SIRONA INC,24906P109,713441,12224833,,XRAY
GLOBAL PMTS INC,37940X102,707174,4416246,,
VEEVA SYS INC,922475108,699925,4317591,,
VISA INC,92826C839,699068,4028047,,V
EXPEDIA GROUP INC,30212P303,689506,5183085,,
ALEXION PHARMACEUTICALS INC,015351109,658445,5027064,,
ORACLE CORP,68389X105,631700,11088287,,ORCL-PD
APTIV PLC,G6095L109,602454,7453349,,APTV
BANK AMER CORP,060505104,601508,20741666,,
BANK NEW YORK MELLON CORP,064058100,598067,13546259,,
ADVANCED MICRO DEVICES INC,007903107,570770,18793872,,AMD
MICROSOFT CORP,594918104,562222,4196942,,MSFT
MARSH & MCLENNAN COS INC,571748102,558182,5595814,,
CREE INC,225447101,546860,9734072,,
HDFC BANK LTD,40415F101,526256,4046878,,HDB
AMERICAN EXPRESS CO,025816109,523033,4237142,,AXP
ALPHABET INC,02079K107,511656,473357,,GOOGN
PETROLEO BRASILEIRO SA PETRO,71654V408,498704,32029787,,
FEDEX CORP,31428X106,489085,2978777,,FDX
FORTIVE CORP,34959J108,481479,5906271,,FTV
ANTHEM INC,036752103,453953,1608565,,
ARISTA NETWORKS INC,040413106,443097,1706712,,
GUIDEWIRE SOFTWARE INC,40171V100,410473,4048851,,
LOWES COS INC,548661107,409305,4056140,,
PAGSEGURO DIGITAL LTD,G68707101,407216,10449484,,PAGS
BOOKING HLDGS INC,09857L108,399954,213342,,
INTERCONTINENTAL EXCHANGE IN,45866F104,399449,4647995,,
AGILENT TECHNOLOGIES INC,00846U101,391909,5248547,,
GARDNER DENVER HLDGS INC,36555P107,389423,11255006,,
TE CONNECTIVITY LTD,H84989104,350723,3661760,,
ZYNGA INC,98986T108,336200,54845079,,
UNITED TECHNOLOGIES CORP,913017109,315961,2426735,,
ROPER TECHNOLOGIES INC,776696106,307943,840778,,ROP
MOTOROLA SOLUTIONS INC,620076307,286682,1719441,,
DEXCOM INC,252131107,282406,1884716,,DXCM
ACTIVISION BLIZZARD INC,00507V109,274304,5811531,,
WELLS FARGO CO NEW,949746101,273996,5790283,,
COGNIZANT TECHNOLOGY SOLUTIO,192446102,266209,4199538,,
TABLEAU SOFTWARE INC,87336U105,259573,1563502,,
ADVANCE AUTO PARTS INC,00751Y106,255879,1660041,,AAP
HUBSPOT INC,443573100,253936,1489185,,HUBS
CERIDIAN HCM HLDG INC,15677J108,251221,5004409,,
TRANSUNION,89400J107,241553,3285981,,TRU
AIR LEASE CORP,00912X302,239949,5804290,,
CELANESE CORP DEL,150870103,226244,2098738,,CE
FIRST REP BK SAN FRANCISCO C,33616C100,223157,2285278,,
NEW YORK TIMES CO,650111107,220862,6770762,,NYT
EXACT SCIENCES CORP,30063P105,208691,1767966,,
CANADA GOOSE HOLDINGS INC,135086106,197068,5088262,,GOOS
AUTONATION INC,05329W102,196649,4688813,,
SYNCHRONY FINL,87165B103,194577,5612266,,
FIRST SOLAR INC,336433107,189102,2879137,,
CANADIAN NATL RY CO,136375102,188434,2037559,,
ASCENDIS PHARMA A S,04351P101,183465,1593267,,
WAYFAIR INC,94419L101,172462,1181247,,W
ALIBABA GROUP HLDG LTD,01609W102,170658,1007131,,
ASML HOLDING N V,N07059210,169740,816330,,
CBS CORP NEW,124857202,165038,3307377,,
TELEDYNE TECHNOLOGIES INC,879360105,162517,593410,,TDY
FLUOR CORP NEW,343412102,161616,4797146,,FLR
ARGENX SE,04016X101,161613,1141497,,ARGX
ANALOG DEVICES INC,032654105,155178,1374842,,ADI
NUTRIEN LTD,67077M108,150042,2806626,,NTR
GCI LIBERTY INC,36164V305,149887,2438778,,
JACOBS ENGR GROUP INC,469814107,145162,1720131,,
MERCADOLIBRE INC,58733R102,143939,235282,,MELI
SEA LTD,81141R100,141147,4248869,,SE
HASBRO INC,418056107,138814,1313534,,
WEST PHARMACEUTICAL SVSC INC,955306105,135766,1084824,,
COGNEX CORP,192422103,135087,2815493,,CGNX
BROADRIDGE FINL SOLUTIONS IN,11133T103,134366,1052365,,
TORCHMARK CORP,891027104,132685,1483180,,
SERVICEMASTER GLOBAL HLDGS I,81761R109,132676,2547052,,
TAL EDUCATION GROUP,874080104,131751,3458026,,TAL
ABIOMED INC,003654100,131689,505543,,
M & T BK CORP,55261F104,131054,770590,,
LULULEMON ATHLETICA INC,550021109,130165,722298,,LULU
Q2 HLDGS INC,74736L109,127853,1674348,,
PIONEER NAT RES CO,723787107,127007,825468,,
AMERCO,023586100,126579,334379,,
NICE LTD,653656108,125305,914636,,NCSYF
TRIMBLE INC,896239100,124203,2753332,,TRMB
NVIDIA CORP,67066G104,124131,755836,,NVDA
CANADIAN PAC RY LTD,13645T100,122636,521322,,
THOR INDS INC,885160101,119778,2049243,,
GENTEX CORP,371901109,118587,4818668,,GNTX
SUNTRUST BKS INC,867914103,117129,1863625,,
BERKSHIRE HATHAWAY INC DEL,084670702,115788,543171,,BRK-A
OMNICOM GROUP INC,681919106,115503,1409435,,OMC
BLOCK H & R INC,093671105,114311,3901410,,
KIRBY CORP,497266106,112263,1421048,,KEX
EDWARDS LIFESCIENCES CORP,28176E108,111604,604113,,EW
CINTAS CORP,172908105,111128,468322,,CTAS
FIDELITY NATL INFORMATION SV,31620M106,109066,889030,,
KROGER CO,501044101,107530,4952999,,KR
SAGE THERAPEUTICS INC,78667J108,107418,586696,,
APPLE INC,037833100,105263,531845,,AAPL
AXALTA COATING SYS LTD,G0750C108,103670,3482354,,
TAKE-TWO INTERACTIVE SOFTWAR,874054109,101997,898413,,
RYDER SYS INC,783549108,100014,1715506,,
COUPA SOFTWARE INC,22266L106,97895,773203,,
TENCENT MUSIC ENTMT GROUP,88034P109,97325,6492665,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,96139,1082772,,
YANDEX N V,N97284108,95759,2519983,,
EQUITY COMWLTH,294628102,95351,2932083,,
WELLCARE HEALTH PLANS INC,94946T106,93998,329738,,
THE TRADE DESK INC,88339J105,90947,399275,,
