name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MODERNA INC,60770K107,792112,5545060,,
TESLA INC,88160R101,760583,1129433,,
JD.COM INC,47215P106,301298,4691655,,
DISNEY WALT CO,254687106,292353,3096961,,
META PLATFORMS INC,30303M102,289931,1798022,,
ENPHASE ENERGY INC,29355A107,225463,1154800,,
MICROSOFT CORP,594918104,203347,791756,,MSFT
RIVIAN AUTOMOTIVE INC,76954A103,160844,6248788,,
NETFLIX INC,64110L106,159429,911700,,NFLX
BROADCOM INC,11135F101,154285,317584,,AVGO
ALIBABA GROUP HLDG LTD,01609W102,152058,1337598,,
LUCID GROUP INC,549498103,127630,7437661,,
CROWDSTRIKE HLDGS INC,22788C105,103133,611850,,
AMAZON COM INC,023135106,91986,866080,,AMZN
BATH & BODY WORKS INC,070830104,86532,3214424,,
GITLAB INC,37637K108,85574,1610357,,GTLB
PAYPAL HLDGS INC,70450Y103,85248,1220620,,
UIPATH INC,90364P105,77042,4235394,,
SOFI TECHNOLOGIES INC,83406F102,76573,14529957,,
ENDEAVOR GROUP HLDGS INC,29260Y109,75000,3647850,,
ZILLOW GROUP INC,98954M200,74892,2358800,,
UPSTART HLDGS INC,91680M107,74696,2362290,,
NOVAVAX INC,670002401,63861,1241716,,NVAX
BIONTECH SE,09075V102,62859,421590,,BNTX
BLOCK INC,852234103,57654,938067,,
PINTEREST INC,72352L106,57319,3156352,,
EQUIFAX INC,294429105,53986,295362,,EFX
PARAMOUNT GLOBAL,92556H206,53820,2180711,,
VEEVA SYS INC,922475108,53278,269028,,
VISA INC,92826C839,52425,266266,,V
SEA LTD,81141R100,50584,756567,,SE
MONDAY COM LTD,M7S64H106,48414,469309,,
PALO ALTO NETWORKS INC,697435105,47240,95640,,PANW
DINGDONG CAYMAN LTD,25445D101,38874,7029666,,
NIKOLA CORP,654110105,35183,7391449,,
WILLIAMS SONOMA INC,969904101,34966,315147,,WSM
KE HLDGS INC,482497104,33234,1851504,,
VICTORIAS SECRET AND CO,926400102,29969,1071472,,
SNOWFLAKE INC,833445109,27995,201317,,SNOW
SYNAPTICS INC,87157D109,27685,234521,,SYNA
QUANTUMSCAPE CORP,74767V109,26747,3113723,,QS
SNAP INC,83304A106,26660,2030446,,SNAP
TRIP COM GROUP LTD,89677Q107,24381,888202,,
DATADOG INC,23804L103,24225,254357,,
HASHICORP INC,418100103,24015,815724,,
ZILLOW GROUP INC,98954M101,22009,691885,,
RINGCENTRAL INC,76680R206,21497,411351,,
AMC ENTMT HLDGS INC,00165C104,19386,1430668,,
FISKER INC,33813J106,19304,2252565,,
GINKGO BIOWORKS HOLDINGS INC,37611X100,18892,7937724,,
MERCADOLIBRE INC,58733R102,18806,29529,,MELI
RIBBIT LEAP LTD,G7552B121,18263,1830000,,
GDS HLDGS LTD,36165L108,14660,439039,,
DOORDASH INC,25809K105,13507,210481,,
AGORA INC,00851L103,13091,1992568,,
XPENG INC,98422D105,11801,371791,,XPNGF
BEYOND MEAT INC,08862E109,11746,490640,,
SALESFORCE INC,79466L302,11379,68948,,
WORKDAY INC,98138H101,11266,80714,,
SUNRUN INC,86771W105,10169,435335,,RUN
DOCUSIGN INC,256163106,10140,176725,,
SHOPIFY INC,82509L107,9962,318900,,SHOP
HUAZHU GROUP LTD,44332N106,9907,260017,,
CONFLUENT INC,20717M103,8839,380315,,
SINGULAR GENOMICS SYSTEMS IN,82933R100,8097,2119614,,
NVIDIA CORPORATION,67066G104,7491,49413,,NVDA
HERTZ GLOBAL HLDGS INC,42806J148,7461,762095,,
UBER TECHNOLOGIES INC,90353T100,7023,343241,,
GAMESTOP CORP NEW,36467W109,6689,54697,,GME-WT
STITCH FIX INC,860897107,6633,1342810,,
ROBLOX CORP,771049103,5688,173102,,RBLX
KANZHUN LIMITED,48553T106,4131,157191,,
CARVANA CO,146869102,3924,173800,,CVNA
LAS VEGAS SANDS CORP,517834107,3359,100000,,LVS
PELOTON INTERACTIVE INC,70614W100,2898,315647,,
DEXCOM INC,252131107,2836,38052,,DXCM
ZOOM VIDEO COMMUNICATIONS IN,98980L101,2243,20770,,
PINDUODUO INC,722304102,2059,33317,,
HERTZ GLOBAL HLDGS INC,42806J700,1692,106823,,
GRAB HOLDINGS LIMITED,G4124C109,1012,400000,,
LI AUTO INC,50202M102,502,13095,,LAAOF
