name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,296770,1000000,PUT,
PG&E CORP,69331C108,249050,24905000,,PCG-PX
CHENIERE ENERGY INC,16411R208,245727,3896722,,
ISHARES TR,464288513,217925,2500000,PUT,
HOUGHTON MIFFLIN HARCOURT CO,44157R109,103751,19465570,,
CONNS INC,208242107,65879,2650000,,
DISH NETWORK CORP,25470MAB5,63956,69600000,,
WELLS FARGO CO NEW,949746101,50440,1000000,PUT,
SELECT SECTOR SPDR TR,81369Y605,50400,1800000,PUT,
FIVE POINT HOLDINGS LLC,33833Q106,44045,5872650,,
FAR PT ACQUISITION CORP,30734W208,42760,4000000,,
AMERISOURCEBERGEN CORP,03073E105,41165,500000,PUT,
CHEWY INC,16679L109,36870,1500000,,
BED BATH & BEYOND INC,075896100,31920,3000000,PUT,
PELOTON INTERACTIVE INC,70614W100,27610,1100000,,
LIBERTY MEDIA CORP,530715AG6,27003,37700000,,FWONB
BERRY GLOBAL GROUP INC,08579W103,23562,600000,,
AVAYA HLDGS CORP,05351X101,20075,1962405,,
PETMED EXPRESS INC,716382106,18020,1000000,PUT,PETS
GOODRICH PETE CORP,382410843,16688,1569878,,
LIBERTY MEDIA CORP,530715AL5,13641,19150000,,FWONB
ADIENT PLC,G0084W101,6888,300000,PUT,ADNT
PATTERN ENERGY GROUP INC,70338PAB6,6552,6251000,,
IHEARTMEDIA INC,45174J509,5782,385446,,
VALARIS PLC,G9402V109,3848,800000,,
ENSCO JERSEY FIN LTD,29359WAB1,3537,5250000,,
TRONOX HOLDINGS PLC,G9087Q102,3254,392000,,TROX
AK STL HLDG CORP,001547108,2270,1000000,PUT,
CLEAR CHANNEL OUTDOOR HLDGS,18453H106,1575,624928,,
LYFT INC,55087P104,817,20000,,
ROSEHILL RES INC,777385105,805,413002,,
ROSEHILL RES INC,777385113,649,3245678,,
