name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464288281,6555,57858,,
SELECT SECTOR SPDR TR,81369Y209,5209,56232,,
ISHARES TR,464287234,3439,80145,,
ISHARES INC,464286822,3153,72675,,
SELECT SECTOR SPDR TR,81369Y852,2984,60617,,
ISHARES INC,464286640,1438,35185,,
NATIONAL GRID PLC,636274409,1250,23500,,NMKBP
ISHARES INC,464286103,1103,48920,,
AMAZON COM INC,023135106,947,500,,AMZN
APPLE INC,037833100,773,3904,,AAPL
QIAGEN NV,N72482123,707,17430,,
MICROSOFT CORP,594918104,524,3912,,MSFT
SELECT SECTOR SPDR TR,81369Y100,394,6734,,
DBX ETF TR,233051879,370,13140,,
EXCHANGE TRADED CONCEPTS TR,301505707,311,7795,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,308,7854,,
FIAT CHRYSLER AUTOMOBILES N,N31738102,292,21100,,
ISHARES INC,464286780,290,5310,,
TRANSOCEAN INC,893830BJ7,46,47000,,
