name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALIBABA GROUP HLDG LTD,01609W102,1232339,6336587,,
UNITEDHEALTH GROUP INC,91324P102,1150632,4613971,,UNH
AMAZON COM INC,023135106,1136630,582971,,AMZN
MICROSOFT CORP,594918104,934262,5923926,,MSFT
NETFLIX INC,64110L106,905457,2411338,,NFLX
ADOBE INC,00724F101,844434,2653450,,ADBE
GLOBAL PMTS INC,37940X102,714598,4954572,,
SHOPIFY INC,82509L107,696329,1670133,,SHOP
HUMANA INC,444859102,679562,2164071,,HUM
AUTODESK INC,052769106,628054,4023409,,
FACEBOOK INC,30303M102,589139,3532011,,
MASTERCARD INC,57636Q104,558359,2311471,,MA
VISA INC,92826C839,536526,3329975,,V
PAYPAL HLDGS INC,70450Y103,504117,5265480,,
CANADIAN PAC RY LTD,13645T100,500458,2279058,,
MATCH GROUP INC,57665R106,452092,6845734,,
BARCLAYS BK PLC,06746P621,416250,9000000,PUT,
SERVICENOW INC,81762P102,392239,1368688,,
EQUIFAX INC,294429105,378845,3171575,,EFX
LUCKIN COFFEE INC,54951L109,367690,13522973,,LKNCY
SQUARE INC,852234103,350844,6698049,,
ARCONIC INC,03965L100,331802,20660173,,
L BRANDS INC,501797104,303624,26265094,,
COUPA SOFTWARE INC,22266L106,296834,2124340,,
CARVANA CO,146869102,280969,5100175,,CVNA
TRANSDIGM GROUP INC,893641100,248452,775953,,TDG
HILTON WORLDWIDE HLDGS INC,43300A203,201489,2952652,,
ATLASSIAN CORP PLC,G06242104,190597,1388586,,
CERIDIAN HCM HLDG INC,15677J108,162461,3244680,,
UNDER ARMOUR INC,904311107,160545,17431613,,
IAC INTERACTIVECORP,44919P508,145538,812017,,
LIVE NATION ENTERTAINMENT IN,538034109,138475,3046095,,
HUBSPOT INC,443573100,103421,776490,,HUBS
CADENCE DESIGN SYSTEM INC,127387108,85099,1288594,,
UNDER ARMOUR INC,904311206,79717,9890481,,
ANAPLAN INC,03272L108,66572,2200000,,
CHEWY INC,16679L109,48728,1299749,,
MEDALLIA INC,584021109,37138,1853183,,
SEA LTD,81141R100,1196,27000,,SE
