name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BAXTER INTL INC,071813109,1883700,23000000,,
UNITED TECHNOLOGIES CORP,913017109,781200,6000000,,
CAMPBELL SOUP CO,134429109,741295,18500000,,
DANAHER CORPORATION,235851102,530233,3710000,,
PAYPAL HLDGS INC,70450Y103,400610,3500000,,
SOTHEBYS,835898107,387239,6661604,,
FOX CORP,35137L105,384720,10500000,,FOX
ADOBE INC,00724F101,272551,925000,,ADBE
WORLDPAY INC,981558109,269610,2200000,,
VISA INC,92826C839,260325,1500000,,V
IQVIA HLDGS INC,46266C105,257440,1600000,,
BOSTON SCIENTIFIC CORP,101137107,236390,5500000,,BSX
MARATHON PETE CORP,56585A102,223520,4000000,,
SALESFORCE COM INC,79466L302,197249,1300000,,
NETFLIX INC,64110L106,183660,500000,,NFLX
S&P GLOBAL INC,78409V104,173120,760000,,SPGI
ROSS STORES INC,778296103,163548,1650000,,
FAR PT ACQUISITION CORP,30734W109,159908,15692500,,
CENTENE CORP DEL,15135B101,131100,2500000,,CNC
BURLINGTON STORES INC,122017106,119105,700000,,
BLACK KNIGHT INC,09215C105,105262,1750000,,
CHEMOURS CO,163851108,105000,4375000,,CC
MICROSOFT CORP,594918104,80376,600000,,MSFT
SONY CORP,835699307,78585,1500000,,
COLFAX CORP,194014106,56060,2000000,,
GTT COMMUNICATIONS INC,362393100,53945,3065078,,
TRADEWEB MKTS INC,892672106,43810,1000000,,
FAR PT ACQUISITION CORP,30734W208,42680,4000000,,
AMERICOLD RLTY TR,03064D108,41498,1280000,,
CLEAR CHANNEL OUTDOOR HLDGS,18453H106,37760,8000000,,
PINTEREST INC,72352L106,36883,1355000,,
TWILIO INC,90138F102,20452,150000,,TWLO
KADMON HLDGS INC,48283N106,19380,9407745,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,17802,200500,,
PARSONS CORPORATION,70202L102,11058,300000,,PSN
REPLAY ACQUISITION CORP,G75130123,10020,1000000,,
CROWDSTRIKE HLDGS INC,22788C105,6829,100000,,
GROCERY OUTLET HLDG CORP,39874R101,5918,180000,,
VICI PPTYS INC,925652109,4265,193500,,
ISHARES TR,464287457,2834,33429,,
LINX S A,53619W101,1828,200451,,
FRANKS INTL N V,N33462107,410,75000,,
