name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
META PLATFORMS INC,30303M102,2458014120,8565106,,
MICROSOFT CORP,594918104,1930493336,5668918,,MSFT
APOLLO GLOBAL MGMT INC,03769M106,947913285,12341014,,
JD.COM INC,47215P106,719283162,21074807,,
TAKE-TWO INTERACTIVE SOFTWAR,874054109,702782299,4775634,,
INTUIT,461202103,486735237,1062300,,
AMAZON COM INC,023135106,481716701,3695280,,AMZN
ALPHABET INC,02079K305,456299393,3812025,,GOOGN
WORKDAY INC,98138H101,451733467,1999794,,
SERVICENOW INC,81762P102,348755772,620595,,
LILLY ELI & CO,532457108,339588418,724100,,
NVIDIA CORPORATION,67066G104,265899797,628575,,NVDA
LAM RESEARCH CORP,512807108,219554690,341528,,LRCX
FLEETCOR TECHNOLOGIES INC,339041105,197399096,786200,,
SEA LTD,81141R100,195688302,3371611,,SE
TAIWAN SEMICONDUCTOR MFG LTD,874039100,188574571,1868555,,
ZOOMINFO TECHNOLOGIES INC,98980F104,171172474,6741728,,GTM
NU HLDGS LTD,G6683N103,160371414,20325908,,
UBER TECHNOLOGIES INC,90353T100,153555690,3557000,,
SNOWFLAKE INC,833445109,139826669,794560,,SNOW
CROWDSTRIKE HLDGS INC,22788C105,132183000,900000,,
CONFLUENT INC,20717M103,106697145,3021726,,
KANZHUN LIMITED,48553T106,104725530,6958507,,
NOVO-NORDISK A S,670100205,102681135,634500,,
DATADOG INC,23804L103,96353372,979400,,
GRAB HOLDINGS LIMITED,G4124C109,80349359,23425469,,
ATLASSIAN CORPORATION,049468101,67215456,400545,,TEAM
PAGAYA TECHNOLOGIES LTD,M7S64L115,45878837,32770598,,PGYWW
HUBSPOT INC,443573100,42035110,79000,,HUBS
ALTC ACQUISITION CORP,02156V109,41720000,4000000,,
ATRENEW INC,00138L108,33525157,11481218,,RERE
TOAST INC,888787108,32549416,1442154,,
KKR & CO INC,48251W104,28616000,511000,,
FRESHWORKS INC,358054104,15966174,908201,,FRSH
STONECO LTD,G85158106,8688680,682000,,STNE
DLOCAL LTD,G29018101,6944645,569000,,DLO
COINBASE GLOBAL INC,19260Q107,2779718,38850,,
PELOTON INTERACTIVE INC,70614W100,1538000,200000,,
SPOTIFY TECHNOLOGY S A,L8681T102,411169,2561,,
DINGDONG CAYMAN LTD,25445D101,366286,118539,,
KATAPULT HOLDINGS INC,485859102,324000,360000,,
