name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD COM INC,47215P106,1861918,52850366,,
APOLLO GLOBAL MGMT INC,03768E105,1796926,37663500,,
MICROSOFT CORP,594918104,1716265,10883100,,MSFT
FACEBOOK INC,30303M102,1707577,8319500,,
TRANSDIGM GROUP INC,893641100,1156960,2066000,,TDG
AMAZON COM INC,023135106,1130952,612040,,AMZN
ALIBABA GROUP HLDG LTD,01609W102,745672,3515662,,
UBER TECHNOLOGIES INC,90353T100,642824,21614787,,
RINGCENTRAL INC,76680R206,556139,3297200,,
SPOTIFY TECHNOLOGY S A,L8681T102,520464,3480202,,
NETFLIX INC,64110L106,501857,1551000,,NFLX
FLEETCOR TECHNOLOGIES INC,339041105,496921,1727100,,
CARVANA CO,146869102,452233,4912907,,CVNA
SUNRUN INC,86771W105,411169,29773257,,RUN
SEA LTD,81141R100,336208,8359235,,SE
GDS HLDGS LTD,36165L108,295587,5730659,,
TAL EDUCATION GROUP,874080104,277770,5762873,,TAL
PAYPAL HLDGS INC,70450Y103,264800,2448000,,
ELASTIC N V,N14506104,258476,4019843,,
MONGODB INC,60937P106,251546,1911300,,
PINDUODUO INC,722304102,224462,5935004,,
SMARTSHEET INC,83200N103,211380,4705700,,
TWILIO INC,90138F102,187322,1906000,,TWLO
MASTERCARD INC,57636Q104,186917,626000,,MA
ATLASSIAN CORP PLC,G06242104,181713,1510000,,
NEW ORIENTAL ED & TECH GRP I,647581107,174702,1440841,,
SERVICENOW INC,81762P102,157450,557700,,
ALPHABET INC,02079K305,142458,106360,,GOOGN
DESPEGAR COM CORP,G27358103,124778,9256550,,
SALESFORCE COM INC,79466L302,120191,739000,,
ANAPLAN INC,03272L108,114882,2192400,,
8X8 INC NEW,282914100,90585,4950000,,
ZENDESK INC,98936J101,90423,1180000,,
NEW RELIC INC,64829B100,88446,1346000,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,83458,1226600,,
ADOBE INC,00724F101,49142,149000,,ADBE
WORKDAY INC,98138H101,45717,278000,,
SLACK TECHNOLOGIES INC,83088V102,45106,2006510,,
SVMK INC,78489X103,41083,2298995,,
TENCENT MUSIC ENTMT GROUP,88034P109,31698,2700000,,
STONECO LTD,G85158106,30678,769076,,STNE
VISA INC,92826C839,30628,163000,,V
LINX S A,53619W101,29346,3350000,,
CARDLYTICS INC,14161W105,28608,455100,,
SHOPIFY INC,82509L107,27831,70000,,SHOP
CHEWY INC,16679L109,23200,800000,,
DOCUSIGN INC,256163106,22233,300000,,
IQIYI INC,46267X108,21110,1000000,,
DATADOG INC,23804L103,17001,450000,,
BARCLAYS BK PLC,06746P621,13329,881575,,
DYNATRACE INC,268150109,12650,500000,,
CROWDSTRIKE HLDGS INC,22788C105,12468,250000,,
CERIDIAN HCM HLDG INC,15677J108,11540,170000,,
XP INC,G98239109,7704,200000,,XP
AVALARA INC,05338G106,7325,100000,,
HUYA INC,44852D108,6498,362000,,HUYA
LIVONGO HEALTH INC,539183103,6265,250000,,
FARFETCH LTD,30744W107,5175,500000,,
SOLARWINDS CORP,83417Q105,3710,200000,,
TENABLE HLDGS INC,88025T102,3594,150000,,
DROPBOX INC,26210C104,3582,200000,,
PAGERDUTY INC,69553P100,3509,150000,,
DOUYU INTERNATIONAL HLDNGS L,25985W105,3388,400000,,
BILL COM HLDGS INC,090043100,3044,80000,,
CLOUDFLARE INC,18915M107,2986,175000,,
ONESMART INTL ED GROUP LTD,68276W103,2134,320000,,
BILIBILI INC,090040106,1862,100000,,BLBLF
HEALTH CATALYST INC,42225T107,1735,50000,,
MEDALLIA INC,584021109,1556,50000,,
REDFIN CORP,75737F108,957,45273,,
PENNEY J C CORP INC,708160106,952,850000,,
SUNLANDS TECHNOLOGY GROUP,86740P108,771,300000,,STG
FARMLAND PARTNERS INC,31154R109,302,44502,,FPI
