name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO QQQ TR,46090E103,2710329,10946400,PUT,
DELL TECHNOLOGIES INC,24703L202,1160695,21126599,,DELL
HOWMET AEROSPACE INC,443201108,658816,41565658,,HWM
VANGUARD INDEX FDS,922908553,628240,8000000,PUT,
EBAY INC.,278642103,519255,9900000,,EBAY
MARATHON PETE CORP,56585A102,361465,9670000,,
TESLA INC,88160RAD3,315157,95000000,,
NIELSEN HLDGS PLC,G6518L108,246676,16600000,,
FACEBOOK INC,30303M102,227070,1000000,PUT,
WELLTOWER INC,95040Q104,184064,3556800,,WELL
ISHARES TR,464287739,161876,2054000,PUT,
ISHARES TR,464287556,153776,1125000,PUT,
AT&T INC,00206R102,151150,5000000,,T-PC
ARCONIC CORPORATION,03966V107,144752,10391409,,
SELECT SECTOR SPDR TR,81369Y506,143830,3800000,CALL,
LOGMEIN INC,54142L109,114759,1353765,,
ISHARES TR,464287655,114544,800000,PUT,
TWITTER INC,90184L102,104265,3500000,,
PEABODY ENERGY CORP NEW,704551100,83279,28916201,,BTU
AMERICAN AIRLS GROUP INC,02376R102,58815,4500000,PUT,
DIGITAL RLTY TR INC,253868103,46186,325000,PUT,
SELECT SECTOR SPDR TR,81369Y886,42323,750000,PUT,
FORESCOUT TECHNOLOGIES INC,34553D101,40372,1904318,,
RYANAIR HOLDINGS PLC,783513203,37174,560360,,RYAOF
B. RILEY FINANCIAL INC,05580M108,25531,1173302,,
ORACLE CORP,68389X105,24319,440000,PUT,ORCL-PD
CINEMARK HLDGS INC,17243V102,18711,1620000,CALL,
ADVANCED MICRO DEVICES INC,007903BD8,16400,2500000,,AMD
TESLA INC,88160RAC5,14993,5000000,,
COMMUNITY HEALTH SYS INC NEW,203668108,13545,4500000,,
MERCADOLIBRE INC,58733RAD4,9153,4000000,,MELI
WAYFAIR INC,94419LAD3,8942,5000000,,W
TESLA INC,88160RAG6,8776,2500000,,
CORMEDIX INC,21900C308,5250,833374,,CRMD
WAYFAIR INC,94419LAB7,4765,2500000,,W
PRA GROUP INC,69354NAB2,1545,1500000,,PRAA
SPIRIT AEROSYSTEMS HLDGS INC,848574109,1197,50000,PUT,
