name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DOORDASH INC,25809K105,1294852,6286300,,
DISNEY WALT CO,254687106,757503,4477760,,
PAYPAL HLDGS INC,70450Y103,635377,2441787,,
NETFLIX INC,64110L106,557048,912684,,NFLX
SEA LTD,81141R100,508639,1595830,,SE
ENDEAVOR GROUP HLDGS INC,29260Y109,474587,16553426,,
MODERNA INC,60770K107,460606,1196814,,
UBER TECHNOLOGIES INC,90353T100,443976,9910170,,
TWILIO INC,90138F102,425763,1334472,,TWLO
JD.COM INC,47215P106,424852,5881117,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,369189,1411811,,
UIPATH INC,90364P105,337236,6410105,,
MICROSOFT CORP,594918104,293237,1040142,,MSFT
GUARDANT HEALTH INC,40131M109,250018,1999985,,
PELOTON INTERACTIVE INC,70614W100,225738,2593199,,
SHOPIFY INC,82509L107,221894,163665,,SHOP
AMAZON COM INC,023135106,212381,64651,,AMZN
GLOBAL PMTS INC,37940X102,203803,1293332,,
BATH & BODY WORKS INC,070830104,202605,3214424,,
TESLA INC,88160R101,196500,253391,,
BIONTECH SE,09075V102,173448,635365,,BNTX
FACEBOOK INC,30303M102,162171,477831,,
DINGDONG CAYMAN LTD,25445D101,160968,7029666,,
NUANCE COMMUNICATIONS INC,67020Y100,156175,2837482,,
BROADCOM INC,11135F101,154006,317584,,AVGO
ROBLOX CORP,771049103,150286,1989227,,RBLX
ANAPLAN INC,03272L108,145097,2382943,,
XPENG INC,98422D105,122962,3459808,,XPNGF
BLEND LABS INC,09352U108,117535,8988881,,
SQUARE INC,852234103,112639,469641,,
NIKOLA CORP,654110105,81084,7599258,,
BILL COM HLDGS INC,090043100,77168,289074,,
DIDI GLOBAL INC,23292E108,73700,9906676,,DIDIY
SUNRUN INC,86771W105,73430,1668873,,RUN
KANZHUN LIMITED,48553T106,72707,2061426,,
LUCID GROUP INC,549498103,71443,2814924,,
VIACOMCBS INC,92556H206,67579,1710417,,
LAM RESEARCH CORP,512807108,64879,113992,,LRCX
RLX TECHNOLOGY INC,74969N103,64210,14205740,,RLX
OSCAR HEALTH INC,687793109,60889,3501371,,
VICTORIAS SECRET AND CO,926400102,59210,1071472,,
INSULET CORP,45784P101,55329,194662,,PODD
LI AUTO INC,50202M102,49993,1901616,,LAAOF
PINTEREST INC,72352L106,45737,897680,,
CROWDSTRIKE HLDGS INC,22788C105,42246,171885,,
SNOWFLAKE INC,833445109,41013,135610,,SNOW
KE HLDGS INC,482497104,30705,1681558,,
ZILLOW GROUP INC,98954M200,28540,323802,,
INTELLIA THERAPEUTICS INC,45826J105,27903,208000,,
3-D SYS CORP DEL,88554D205,26497,961067,,
SINGULAR GENOMICS SYSTEMS IN,82933R100,23007,2119614,,
SNAP INC,83304A106,21042,284856,,SNAP
AGORA INC,00851L103,20152,694891,,
LIGHTSPEED COMMERCE INC,53229C107,19296,200099,,LSPD
RIBBIT LEAP LTD,G7552B121,19142,1830000,,
CONFLUENT INC,20717M103,18773,314715,,
ROBINHOOD MKTS INC,770700102,18191,432287,,
ABSCI CORPORATION,00091E109,17314,1488742,,ABSI
QUANTUMSCAPE CORP,74767V109,16502,672447,,QS
SUNLIGHT FINANCIAL HOLDINGS,86738J106,15930,3000000,,
DOXIMITY INC,26622P107,15564,192859,,
AFFIRM HLDGS INC,00827B106,12695,106567,,
GRAFTECH INTL LTD,384313508,11251,1090232,,
STITCH FIX INC,860897107,11222,280890,,
CUREVAC N V,N2451R105,11209,205213,,
ZILLOW GROUP INC,98954M101,9958,112420,,
MARQETA INC,57142B104,9508,429821,,
MSD ACQUISITION CORP,G5709C117,7627,761918,,
NVIDIA CORPORATION,67066G104,7605,36713,,NVDA
CCC INTELLIGENT SOLUTIONS HL,12510Q100,5255,500000,,
DEXCOM INC,252131107,3976,7271,,DXCM
CARIBOU BIOSCIENCES INC,142038108,3306,138508,,
TOAST INC,888787108,3295,65965,,
MACERICH CO,554382101,1424,85238,,MAC
STRATASYS LTD,M85548101,1291,60000,,SSYS
BOEING CO,097023105,308,1400,,BA-PA
REMITLY GLOBAL INC,75960P104,211,5736,,
