name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SHOPIFY INC,82509L107,1762115,1722548,,SHOP
FACEBOOK INC,30303M102,1531990,5849522,,
MICROSOFT CORP,594918104,1354629,6440494,,MSFT
UNITEDHEALTH GROUP INC,91324P102,1230379,3946431,,UNH
COUPA SOFTWARE INC,22266L106,1187259,4329269,,
PAYPAL HLDGS INC,70450Y103,1182360,6000915,,
GLOBAL PMTS INC,37940X102,1135629,6395026,,
NETFLIX INC,64110L106,1125679,2251223,,NFLX
AMAZON COM INC,023135106,1062092,337308,,AMZN
HUMANA INC,444859102,899732,2173844,,HUM
DOCUSIGN INC,256163106,890093,4135353,,
SQUARE INC,852234103,872590,5368133,,
MATCH GROUP INC NEW,57667L107,866780,7833531,,
SERVICENOW INC,81762P102,858887,1770901,,
L BRANDS INC,501797104,835493,26265094,,
ADOBE SYSTEMS INCORPORATED,00724F101,828637,1689613,,
CAPITAL ONE FINL CORP,14040H105,738598,10278292,,
AUTODESK INC,052769106,676321,2927671,,
DATADOG INC,23804L103,669033,6548876,,
ATLASSIAN CORP PLC,G06242104,598007,3289546,,
MASTERCARD INCORPORATED,57636Q104,596387,1763571,,
STONECO LTD,G85158106,438787,8296213,,STNE
TRANSDIGM GROUP INC,893641100,358435,754410,,TDG
NUANCE COMMUNICATIONS INC,67020Y100,281472,8480618,,
MERCADOLIBRE INC,58733R102,231220,213602,,MELI
BILL COM HLDGS INC,090043100,222314,2216266,,
DEXCOM INC,252131107,190898,463087,,DXCM
SNOWFLAKE INC,833445109,175700,700000,,SNOW
HOWMET AEROSPACE INC,443201108,131897,7888593,,HWM
INSULET CORP,45784P101,109354,462209,,PODD
BOOKING HOLDINGS INC,09857L108,100793,58920,,BKNG
KE HLDGS INC,482497104,61300,1000000,,
