name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
UNITY SOFTWARE INC,91332U101,1235912,11252953,,U
DOORDASH INC,25809K105,1064452,5969003,,
PINDUODUO INC,722304102,594988,4684211,,
UIPATH INC,90364P105,287496,4232240,,
MEDALLIA INC,584021109,245959,7287678,,
BRIDGEBIO PHARMA INC,10806X102,113408,1860364,,
BERKELEY LTS INC,084310101,107961,2409304,,
SNOWFLAKE INC,833445109,84253,348439,,SNOW
23ANDME HOLDING CO,90138Q108,77626,6640344,,
SUMO LOGIC INC,86646P103,50137,2427940,,
CORTEXYME INC,22053A107,29711,560594,,
DOUYU INTL HLDGS LTD,25985W105,16273,2379074,,
AIRBNB INC,009066101,12049,78677,,
EVENTBRITE INC,29975E109,622,32746,,
SQUARE INC,852234103,473,1939,,
