name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,8385830,2552733,,AMZN
TESLA INC,88160R101,8024612,10347929,,
APPLE INC,037833100,6677417,47190231,,AAPL
SHOPIFY INC,82509L107,6123215,4516378,,SHOP
NVIDIA CORPORATION,67066G104,5983609,28884001,,NVDA
MICROSOFT CORP,594918104,5571569,19762944,,MSFT
ALPHABET INC,02079K305,4514418,1688567,,GOOGN
FACEBOOK INC,30303M102,4146173,12216546,,
ADOBE SYSTEMS INCORPORATED,00724F101,3821177,6637215,,
NETFLIX INC,64110L106,3731466,6113750,,NFLX
ALPHABET INC,02079K107,3591929,1347659,,GOOGN
SNAP INC,83304A106,3224574,43652009,,SNAP
SQUARE INC,852234103,3163009,13187997,,
MERCADOLIBRE INC,58733R102,3054661,1818900,,MELI
VISA INC,92826C839,2987770,13413110,,V
ATLASSIAN CORP PLC,G06242104,2784552,7113975,,
SALESFORCE COM INC,79466L302,2568635,9470669,,
PAYPAL HLDGS INC,70450Y103,2308434,8871426,,
AIRBNB INC,009066101,2256629,13452335,,
LILLY ELI & CO,532457108,2240036,9695031,,
MATCH GROUP INC NEW,57667L107,2149180,13689912,,
CROWDSTRIKE HLDGS INC,22788C105,2147167,8736133,,
SEA LTD,81141R100,2142868,6723146,,SE
LAUDER ESTEE COS INC,518439104,2102194,7008949,,
MASTERCARD INCORPORATED,57636Q104,1983360,5704556,,
TWILIO INC,90138F102,1938383,6075485,,TWLO
NIKE INC,654106103,1890164,13014975,,
UBER TECHNOLOGIES INC,90353T100,1761679,39323182,,
LULULEMON ATHLETICA INC,550021109,1743898,4309115,,LULU
DANAHER CORPORATION,235851102,1581188,5193758,,
COSTCO WHSL CORP NEW,22160K105,1471439,3274593,,
DOCUSIGN INC,256163106,1427534,5545331,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1324978,11867241,,
CHIPOTLE MEXICAN GRILL INC,169656105,1295497,712783,,CMG
HOME DEPOT INC,437076102,1266250,3857462,,
CARVANA CO,146869102,1163302,3857868,,CVNA
HUBSPOT INC,443573100,1084092,1603473,,HUBS
BIONTECH SE,09075V102,1073418,3932077,,BNTX
TARGET CORP,87612E106,1008503,4408372,,TGT
OKTA INC,679295105,991017,4175517,,
TJX COS INC NEW,872540109,982363,14888806,,
THE TRADE DESK INC,88339J105,922323,13119817,,
GOLDMAN SACHS GROUP INC,38141G104,899799,2380231,,GS-PD
DEXCOM INC,252131107,824554,1507797,,DXCM
INTUITIVE SURGICAL INC,46120E602,794164,798837,,ISRG
SNOWFLAKE INC,833445109,753067,2490053,,SNOW
S&P GLOBAL INC,78409V104,730846,1720083,,SPGI
UNITEDHEALTH GROUP INC,91324P102,715565,1831306,,UNH
ALIGN TECHNOLOGY INC,016255101,674771,1014037,,ALGN
WORKDAY INC,98138H101,574547,2299202,,
