name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,649543,3118754,,AMZN
RESTAURANT BRANDS INTL INC,76131D103,597208,8080112,,
WESCO INTL INC,95082P105,393159,1436881,,
UNION PAC CORP,907818108,373876,1540995,,
ELEVANCE HEALTH INC FORMERLY,036752103,373301,1275154,,
ALPHABET INC,02079K107,338819,1181131,,GOOGN
FERGUSON ENTERPRISES INC,31488V107,336457,1442411,,
WILLIS TOWERS WATSON PLC LTD,G96629103,259632,893126,,WTW
AON PLC,G0403H108,248218,769000,,AON
VISA INC,92826C839,211978,701355,,V
TELEFLEX INCORPORATED,879369106,190778,1595000,,
EAGLE MATLS INC,26969P108,169134,892763,,
GENUINE PARTS CO,372460105,157604,1490348,,GPC
LIBERTY GLOBAL LTD,G61188127,157150,13397247,,LBTYK
HERBALIFE LTD,G4412G101,136305,9259844,,HLF
GDS HLDGS LTD,36165L108,122676,3044818,,
AMERICOLD REALTY TRUST INC,03064D108,89168,7780800,,
MOLINA HEALTHCARE INC,60855R100,84460,633609,,
GRUPO AEROMEXICO SAB DE CV,40054J109,68371,4880188,,
NORWEGIAN CRUISE LINE HLDGS,G66721104,67881,3630000,,
VAXCYTE INC,92243G108,46488,800000,,
DNOW INC,67011P100,43174,3625000,,DNOW
