name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY BROADBAND CORP,530307305,737982,8044273,,LBRDP
SERVICENOW INC,81762P102,125726,510064,,
AMAZON COM INC,023135106,107141,60166,,AMZN
MICROSOFT CORP,594918104,86773,735742,,MSFT
ALIBABA GROUP HLDG LTD,01609W102,79799,437373,,
ADOBE INC,00724F101,79037,296585,,ADBE
TABLEAU SOFTWARE INC,87336U105,64361,505665,,
NETFLIX INC,64110L106,59826,167786,,NFLX
INTUIT,461202103,56653,216720,,
MASTERCARD INC,57636Q104,55902,237426,,MA
SALESFORCE COM INC,79466L302,53204,335948,,
FACEBOOK INC,30303M102,49772,298590,,
PAYPAL HLDGS INC,70450Y103,46538,448173,,
TENCENT MUSIC ENTMT GROUP,88034P109,44843,2477516,,
VISA INC,92826C839,34324,219761,,V
ACTIVISION BLIZZARD INC,00507V109,32654,717188,,
NVIDIA CORP,67066G104,32247,179591,,NVDA
TWILIO INC,90138F102,28721,222335,,TWLO
MALLINCKRODT PUB LTD CO,G5785G107,28714,1320769,,
SHOPIFY INC,82509L107,22602,109390,,SHOP
WORKDAY INC,98138H101,22368,115988,,
BROADCOM INC,11135F101,21985,73111,,AVGO
MOTOROLA SOLUTIONS INC,620076307,21470,152900,,
FITBIT INC,33812L102,18817,3178570,,
ELECTRONIC ARTS INC,285512109,11037,108598,,EA
3-D SYS CORP DEL,88554D205,10341,961067,,
MICRON TECHNOLOGY INC,595112103,9631,233038,,MU
STRATASYS LTD,M85548101,5138,215702,,SSYS
ANAPLAN INC,03272L108,4348,110477,,
ATLASSIAN CORP PLC,G06242104,3382,30089,,
OKTA INC,679295105,2802,33875,,
ZILLOW GROUP INC,98954M200,2496,71857,,
FRONTIER COMMUNICATIONS CORP,35906A306,1689,848516,,
IQIYI INC,46267X108,1586,66321,,
COUPA SOFTWARE INC,22266L106,962,10571,,
CONTAINER STORE GROUP INC,210751103,363,41294,,
ABERCROMBIE & FITCH CO,002896207,311,11362,,
BOOT BARN HLDGS INC,099406100,310,10529,,
EXPRESS INC,30219E103,307,71733,,
VERA BRADLEY INC,92335C106,303,22854,,
GROUPON INC,399473107,301,84766,,
FLWS/1-800 FLOWERS,68243Q106,294,16112,,
TJX COS INC NEW,872540109,294,5527,,
L BRANDS INC,501797104,292,10582,,
SHUTTERFLY INC,82568P304,289,7116,,
AMERICAN AIRLS GROUP INC,02376R102,266,8390,,
HIBBETT SPORTS INC,428567101,266,11660,,
FOSSIL GROUP INC,34988V106,263,19139,,
LANDS END INC NEW,51509F105,247,14869,,
ULTA BEAUTY INC,90384S303,247,708,,
BIG 5 SPORTING GOODS CORP,08915P101,243,76350,,
RALPH LAUREN CORP,751212101,241,1855,,RL
SHOE CARNIVAL INC,824889109,241,7068,,
GUESS INC,401617105,229,11672,,
CHIPOTLE MEXICAN GRILL INC,169656105,227,320,,CMG
CROCS INC,227046109,218,8453,,
PAPA JOHNS INTL INC,698813102,214,4033,,
WILLIAMS SONOMA INC,969904101,210,3736,,WSM
WINGSTOP INC,974155103,206,2708,,WING
UNITED PARCEL SERVICE INC,911312106,205,1834,,UPS
MACYS INC,55616P104,194,8072,,
BARNES & NOBLE INC,067774109,193,35465,,
CEDAR FAIR L P,150185106,186,3544,,
BEST BUY INC,086516101,180,2536,,
HERBALIFE NUTRITION LTD,G4412G101,174,3291,,
DOLLAR TREE INC,256746108,160,1524,,
GENESCO INC,371532102,153,3362,,GCO
DUNKIN BRANDS GROUP INC,265504100,152,2024,,
AUTOZONE INC,053332102,147,144,,AZO
CAPRI HOLDINGS LIMITED,G1890L107,146,3199,,
O REILLY AUTOMOTIVE INC NEW,67103H107,146,377,,ORLY
FIVE BELOW INC,33829M101,145,1170,,
CHEESECAKE FACTORY INC,163072101,141,2884,,CAKE
OXFORD INDS INC,691497309,141,1876,,
GNC HLDGS INC,36191G107,132,48260,,
EL POLLO LOCO HLDGS INC,268603107,131,10063,,
FLOOR & DECOR HLDGS INC,339750101,125,3029,,
BED BATH & BEYOND INC,075896100,119,7022,,
ROSS STORES INC,778296103,110,1182,,
CVS HEALTH CORP,126650100,107,1990,,CVS
NIKE INC,654106103,105,1248,,
BJS RESTAURANTS INC,09180C106,104,2204,,BJRI
SHAKE SHACK INC,819047101,103,1749,,SHAK
COSTCO WHSL CORP NEW,22160K105,100,411,,
HERTZ GLOBAL HLDGS INC,42806J106,98,5643,,
DILLARDS INC,254067101,96,1338,,
MEDIFAST INC,58470H101,95,746,,MED
SPORTSMANS WHSE HLDGS INC,84920Y106,95,19881,,
CINEMARK HOLDINGS INC,17243V102,91,2282,,
SPDR INDEX SHS FDS,78463X202,91,2501,,
WENDYS CO,95058W100,87,4848,,
STARBUCKS CORP,855244109,82,1108,,SBUX
HABIT RESTAURANTS INC,40449J103,80,7388,,
DINE BRANDS GLOBAL INC,254423106,79,868,,
WEIS MKTS INC,948849104,79,1927,,
SMART & FINAL STORES INC,83190B101,78,15789,,
BRINKER INTL INC,109641100,77,1731,,
AMC ENTMT HLDGS INC,00165C104,71,4791,,
SCHOLASTIC CORP,807066105,70,1753,,SCHL
