name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD.COM INC,47215P106,4540067,51650366,,
MICROSOFT CORP,594918104,2644959,11891734,,MSFT
PINDUODUO INC,722304102,2496808,14053066,,
AMAZON COM INC,023135106,1996808,613095,,AMZN
SEA LTD,81141R100,1836535,9226500,,SE
FACEBOOK INC,30303M102,1728229,6326800,,
APOLLO GLOBAL MGMT INC,03768E105,1661083,33913500,,
CROWDSTRIKE HLDGS INC,22788C105,1596487,7537000,,
CARVANA CO,146869102,1440332,6012907,,CVNA
UBER TECHNOLOGIES INC,90353T100,1411751,27681399,,
RINGCENTRAL INC,76680R206,1260594,3326370,,
PELOTON INTERACTIVE INC,70614W100,1192179,7857758,,
TRANSDIGM GROUP INC,893641100,1087471,1757245,,TDG
ALIBABA GROUP HLDG LTD,01609W102,1042179,4478062,,
SPOTIFY TECHNOLOGY S A,L8681T102,1001882,3184013,,
WORKDAY INC,98138H101,988978,4127450,,
SERVICENOW INC,81762P102,904356,1643000,,
ELASTIC N V,N14506104,587420,4019843,,
ATLASSIAN CORP PLC,G06242104,576583,2465400,,
NETFLIX INC,64110L106,571168,1056290,,NFLX
SUNRUN INC,86771W105,560123,8073257,,RUN
SALESFORCE COM INC,79466L302,509304,2288700,,
SNOWFLAKE INC,833445109,493462,1753597,,SNOW
ZOOM VIDEO COMMUNICATIONS IN,98980L101,487418,1444973,,
DATADOG INC,23804L103,468279,4757000,,
TAL EDUCATION GROUP,874080104,412103,5762873,,TAL
GDS HLDGS LTD,36165L108,408319,4360516,,
DOCUSIGN INC,256163106,394138,1773000,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,342541,1843500,,
8X8 INC NEW,282914100,310230,9000000,,
MASTERCARD INCORPORATED,57636Q104,258425,724000,,
DOORDASH INC,25809K105,227829,1596000,,
COUPA SOFTWARE INC,22266L106,225375,665000,,
SHOPIFY INC,82509L107,219390,193816,,SHOP
PAYPAL HLDGS INC,70450Y103,209843,896001,,
FLEETCOR TECHNOLOGIES INC,339041105,176702,647662,,
1LIFE HEALTHCARE INC,68269G107,171545,3930000,,
GSX TECHEDU INC,36257Y109,156204,3020769,,
SUMO LOGIC INC,86646P103,154080,5391187,,
KE HLDGS INC,482497104,153850,2500000,,
C3 AI INC,12468P104,138750,1000000,,
DESPEGAR COM CORP,G27358103,118576,9256550,,
PHOENIX TREE HLDGS LTD,719156101,106029,36436075,,
ZENDESK INC,98936J101,102188,714000,,
YATSEN HLDG LTD,985194109,97138,5714000,,
AIRBNB INC,009066101,95420,650000,,
ANAPLAN INC,03272L108,92030,1280867,,
SQUARE INC,852234103,88906,408500,,
BIGCOMMERCE HLDGS INC,08975P108,86603,1350000,,
GOODRX HLDGS INC,38246G108,86529,2145000,,
INTUIT,461202103,84056,221287,,
ADOBE SYSTEMS INCORPORATED,00724F101,83770,167500,,
JAMF HLDG CORP,47074L105,83141,2778778,,
ASANA INC,04342Y104,71495,2419454,,
AGORA INC,00851L103,68285,1726123,,
STONECO LTD,G85158106,64265,765783,,STNE
JFROG LTD,M6191J100,62830,1000000,,FROG
CHINDATA GROUP HLDGS LTD,16955F107,44326,1850000,,
DATTO HLDG CORP,23821D100,40500,1500000,,
ACADEMY SPORTS & OUTDOORS IN,00402L107,36278,1750000,,
VISA INC,92826C839,35653,163000,,V
OZON HLDGS PLC,69269L104,31058,750000,,
MONGODB INC,60937P106,29441,82000,,
XPENG INC,98422D105,27840,650000,,XPNGF
TWILIO INC,90138F102,25286,74701,,TWLO
SMARTSHEET INC,83200N103,24944,360000,,
AJAX I,G0190X118,24820,2000000,,
REINVENT TECHNOLOGY PARTNERS,G7483N111,24500,2000000,,
LINX SA,53619W101,23785,3350000,,
ALTIMETER GROWTH CORP,G0370L124,23400,1800000,,
DYNATRACE INC,268150109,21635,500000,,
NCINO INC,63947U107,19913,275000,,
SVMK INC,78489X103,17856,698871,,
AVALARA INC,05338G106,16489,100000,,
DUCK CREEK TECHNOLOGIES INC,264120106,15155,350000,,
CLOUDFLARE INC,18915M107,13298,175000,,
VERTEX INC,92538J106,11326,325000,,
AMERICAN WELL CORP,03044L105,10132,400000,,AMWL
LI AUTO INC,50202M102,10091,350000,,LAAOF
XP INC,G98239109,7934,200000,,XP
ZOOMINFO TECHNOLOGIES INC,98980F104,7235,150000,,GTM
HUYA INC,44852D108,7215,362000,,HUYA
PAGERDUTY INC,69553P100,6255,150000,,
17 ED & TECHNOLOGY GROUP INC,81807M106,6149,480000,,
YALLA GROUP LTD,98459U103,5016,350000,,YALA
DROPBOX INC,26210C104,4438,200000,,
DOUYU INTL HLDGS LTD,25985W105,4424,400000,,
OUTSET MED INC,690145107,3126,55000,,
SOLARWINDS CORP,83417Q105,2990,200000,,
REDFIN CORP,75737F108,2751,40087,,
HEALTH CATALYST INC,42225T107,2177,50000,,
DADA NEXUS LTD,23344D108,1825,50000,,
MEDALLIA INC,584021109,1661,50000,,
OAK STR HEALTH INC,67181A107,1529,25000,,
ONESMART INTL ED GROUP LTD,68276W103,1216,320000,,
KINGSOFT CLOUD HLDGS LTD,49639K101,436,10000,,
FARMLAND PARTNERS INC,31154R109,387,44502,,FPI
