name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SURGERY PARTNERS INC,86881A100,46748000,1450000,,
AVEANNA HEALTHCARE HLDGS INC,05356F105,33280000,6400000,,
UPSTART HLDGS INC,91680MAB3,17465045,19800000,,
REALOGY GRP LLC/REALOGY CO,75606DAP6,14368679,16500000,,
BAUSCH PLUS LOMB CORP,071705107,14121534,732065,,
UNITI GROUP INC,91325V108,8798400,1560000,,UNIT
ALTICE USA INC,02156K103,6150000,2500000,,
ARDAGH METAL PACKAGING S A,L02235106,4390000,6000000,,
BALLYS CORPORATION,05875B106,1335544,393292,,
CBL & ASSOC PPTYS INC,124830878,115466,4582,,
PLUM ACQUISITION CORP III,G63290103,20467,333333,,
