name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,3702098,13131734,,MSFT
JD.COM INC,47215P106,3694290,51139125,,
SEA LTD,81141R100,3319222,10413900,,SE
DOORDASH INC,25809K105,2275303,11046234,,
DOCUSIGN INC,256163106,1881350,7308200,,
AMAZON COM INC,023135106,1865476,567870,,AMZN
CARVANA CO,146869102,1853861,6147977,,CVNA
CROWDSTRIKE HLDGS INC,22788C105,1852444,7537000,,
FACEBOOK INC,30303M102,1714984,5053137,,
SNOWFLAKE INC,833445109,1564094,5171754,,SNOW
APOLLO GLOBAL MGMT INC,03768E105,1377329,22362873,,
SERVICENOW INC,81762P102,1372877,2206240,,
ROBLOX CORP,771049103,1316899,17430822,,RBLX
PINDUODUO INC,722304102,1274191,14053066,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,1245965,4764683,,
SHOPIFY INC,82509L107,1195595,881850,,SHOP
TRANSDIGM GROUP INC,893641100,1097523,1757245,,TDG
WORKDAY INC,98138H101,1054223,4218750,,
ATLASSIAN CORP PLC,G06242104,965007,2465400,,
UBER TECHNOLOGIES INC,90353T100,929309,20743498,,
RINGCENTRAL INC,76680R206,859778,3953000,,
PROCORE TECHNOLOGIES INC,74275K108,851003,9525439,,
WARBY PARKER INC,93403J106,802789,15132681,,WRBY
DATADOG INC,23804L103,740736,5240437,,
NETFLIX INC,64110L106,663128,1086490,,NFLX
PELOTON INTERACTIVE INC,70614W100,626493,7196933,,
ALIBABA GROUP HLDG LTD,01609W102,624723,4219678,,
COINBASE GLOBAL INC,19260Q107,608883,2676644,,
ELASTIC N V,N14506104,598916,4019843,,
SPOTIFY TECHNOLOGY S A,L8681T102,597510,2651595,,
ROBINHOOD MKTS INC,770700102,574981,13664001,,
UIPATH INC,90364P105,554596,10541643,,
DOUBLEVERIFY HLDGS INC,25862V105,472860,13842494,,
ADOBE SYSTEMS INCORPORATED,00724F101,424594,737500,,
FUTU HLDGS LTD,36118L106,381360,4189846,,
COUPA SOFTWARE INC,22266L106,328551,1499000,,
SUNRUN INC,86771W105,311223,7073257,,RUN
ASANA INC,04342Y104,299184,2881202,,
MASTERCARD INCORPORATED,57636Q104,251720,724000,,
BLEND LABS INC,09352U108,249054,18475797,,
PAYPAL HLDGS INC,70450Y103,233148,896001,,
VTEX,G9470A102,232692,11312217,,VTEX
IRONSOURCE LTD,M5R75Y101,222835,20500000,,
SQUARE INC,852234103,219334,914500,,
1LIFE HEALTHCARE INC,68269G107,217341,10732883,,
8X8 INC NEW,282914100,210510,9000000,,
QUALTRICS INTL INC,747601201,169282,3960742,,
FLEETCOR TECHNOLOGIES INC,339041105,169215,647662,,
PLAYTIKA HLDG CORP,72815L107,151965,5500000,,
GDS HLDGS LTD,36165L108,145647,2572811,,
DLOCAL LTD,G29018101,141965,2602000,,DLO
MATTERPORT INC,577096100,141825,7500000,,
OZON HLDGS PLC,69269L104,138932,2753861,,
DIGITALOCEAN HLDGS INC,25402D102,131971,1700000,,
OSCAR HEALTH INC,687793109,130678,7514567,,
AIRBNB INC,009066101,109038,650000,,
JAMF HLDG CORP,47074L105,107039,2778778,,
SALESFORCE COM INC,79466L302,105152,387700,,
COUPANG INC,22266T109,99464,3571428,,
BRIGHT HEALTH GROUP INC,10920V107,96678,11847808,,
GOODRX HLDGS INC,38246G108,96192,2345000,,
SUMO LOGIC INC,86646P103,89420,5547150,,
YATSEN HLDG LTD,985194109,84158,22088713,,
ZENDESK INC,98936J101,83102,714000,,
SENTINELONE INC,81730H109,80987,1511801,,
ANAPLAN INC,03272L108,77992,1280868,,
KE HLDGS INC,482497104,68846,3770302,,
BIGCOMMERCE HLDGS INC,08975P108,68364,1350000,,
MONDAY COM LTD,M7S64H106,65240,200000,,
SPIRE GLOBAL INC,848560108,62650,5000000,,
TOAST INC,888787108,62438,1250000,,
DOXIMITY INC,26622P107,60525,750000,,
BLACKSKY TECHNOLOGY INC,09263B108,51750,5000000,,BKSY-WT
AGORA INC,00851L103,50058,1726123,,
BUMBLE INC,12047B105,49980,1000000,,BMBL
JUST EAT TAKEAWAY COM N V,48214T305,46466,3197957,,
C3 AI INC,12468P104,46340,1000000,,
ON24 INC,68339B104,45064,2260000,,
INTUIT,461202103,44905,83232,,
APPLOVIN CORP,03831W108,43422,600000,,APP
AVEPOINT INC,053604104,42450,5000000,,
ALTC ACQUISITION CORP,02156V109,39320,4000000,,
MONGODB INC,60937P106,38664,82000,,
KANZHUN LIMITED,48553T106,37790,1050000,,
VISA INC,92826C839,36308,163000,,V
DATTO HLDG CORP,23821D100,35850,1500000,,
DYNATRACE INC,268150109,35485,500000,,
JFROG LTD,M6191J100,33500,1000000,,FROG
FRESHWORKS INC,358054104,29883,700000,,FRSH
SQUARESPACE INC,85225A107,28237,730777,,
GINKGO BIOWORKS HOLDINGS INC,37611X100,28106,2425000,,
LOGISTICS INNOVTN TECHNLGS C,54141L209,27765,2800000,,
KATAPULT HOLDINGS INC,485859102,27150,5000000,,
TUYA INC,90114C107,25850,2850000,,TUYA
DEFINITIVE HEALTHCARE CORP,24477E103,25698,600000,,DH
STONECO LTD,G85158106,25374,730827,,STNE
DUOLINGO INC,26603R106,24954,150000,,
DINGDONG CAYMAN LTD,25445D101,24854,1050000,,
SMARTSHEET INC,83200N103,24775,360000,,
TCV ACQUISITION CORP,G8704C124,24500,2500000,,
CONFLUENT INC,20717M103,23860,400000,,
TWILIO INC,90138F102,23833,74701,,TWLO
AFFIRM HLDGS INC,00827B106,23826,200000,,
XPENG INC,98422D105,23101,650000,,XPNGF
REVOLUTION HEALTHCAR AQ CORP,76155Y207,22163,2250000,,
OLO INC,68134L109,20450,681000,,
JOBY AVIATION INC,G65163100,20120,2000000,,
SVF INVESTMENT CORP,G8601L110,19900,2000000,,
ALTIMETER GROWTH CORP 2,G0371B109,19740,1996000,,
CLOUDFLARE INC,18915M107,19714,175000,,
NCINO INC,63947U107,19533,275000,,
ROOT INC,77664L108,19417,3684455,,
ALTIMETER GROWTH CORP,G0370L124,19152,1800000,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,18896,9217500,,
AIHUISHOU INTL CO LTD,00138L108,17966,1791193,,
LIBERTY MEDIA ACQUISITION CO,53073L203,17561,1700000,,
AVALARA INC,05338G106,17477,100000,,
SPORTRADAR GROUP AG,H8088L103,16973,750000,,SRAD
MELI KASZEK PIONEER CORP,G5S74L106,16575,1500000,,
DIDI GLOBAL INC,23292E108,15580,2000000,,DIDIY
CHINDATA GROUP HLDGS LTD,16955F107,15559,1850000,,
CAZOO GROUP LTD,G2007L105,15540,2000000,,
DUCK CREEK TECHNOLOGIES INC,264120106,15484,350000,,
DESPEGAR COM CORP,G27358103,14407,1197599,,
ENDEAVOR GROUP HLDGS INC,29260Y109,11468,400000,,
SVF INVESTMENT CORP 3,G8601N108,10813,1100000,,
LEAD EDGE GROWTH OPRTUNTS LT,G54085124,9990,1000000,,
LDH GROWTH CORP I,G54094118,9456,960000,,
WILLIAMS ROWLAND ACQUISITION,96951B201,9389,925000,,
LI AUTO INC,50202M102,9202,350000,,LAAOF
ZOOMINFO TECHNOLOGIES INC,98980F104,9179,150000,,GTM
XP INC,G98239109,8034,200000,,XP
PROVIDENT ACQUISITION CORP,G7282L118,8016,800000,,
SVF INVESTMENT CORP 2,G8601M100,7611,775000,,
KNOWBE4 INC,49926T104,7137,325000,,
SPLUNK INC,848637104,6545,45228,,
VERTEX INC,92538J106,6247,325000,,
PAGERDUTY INC,69553P100,6213,150000,,
DROPBOX INC,26210C104,5844,200000,,
ALKAMI TECHNOLOGY INC,01644J108,3702,150000,,
AMERICAN WELL CORP,03044L105,3644,400000,,AMWL
HUYA INC,44852D108,3019,362000,,HUYA
OUTSET MED INC,690145107,2719,55000,,
HEALTH CATALYST INC,42225T107,2501,50000,,
MEDALLIA INC,584021109,1694,50000,,
SOLARWINDS CORP,83417Q204,1673,100000,,
GINKGO BIOWORKS HOLDINGS INC,37611X118,1644,485000,,
OKTA INC,679295105,1327,5590,,
DOUYU INTL HLDGS LTD,25985W105,1316,400000,,
N-ABLE INC,62878D100,1241,100000,,
JOBY AVIATION INC,G65163118,1125,500000,,
OAK STR HEALTH INC,67181A107,1063,25000,,
DADA NEXUS LTD,23344D108,1002,50000,,
