name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K107,8542766,2952307,,GOOGN
CHARTER COMMUNICATIONS INC N,16119P108,6389700,9800605,,
MICROSOFT CORP,594918104,5610841,16683044,,MSFT
VISA INC,92826C839,5004792,23094422,,V
CANADIAN NATL RY CO,136375102,4510742,36699825,,
CANADIAN PAC RY LTD,13645T100,4020373,55860385,,
MOODYS CORP,615369105,2563295,6562790,,
ALPHABET INC,02079K305,1790432,618021,,GOOGN
S&P GLOBAL INC,78409V104,1768456,3747284,,SPGI
UNION PAC CORP,907818108,1548340,6145915,,
BOSTON PROPERTIES INC,101121101,1435010,12458851,,
IHS MARKIT LTD,G47567105,1018261,7660706,,
ALEXANDRIA REAL ESTATE EQ IN,015271109,232850,1044359,,
