name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,112919625,112500000,,PCG-PX
AVEANNA HEALTHCARE HLDGS,05356F105,17664000,6400000,,
UPSTART HLDGS INC,91680MAB3,15610815,19800000,,
ARDAGH METAL PACKAGING S A,L02235106,14790000,4350000,,
REALOGY GRP LLC/REALOGY CO,75606DAP6,13277319,16500000,,
DISH NETWORK CORPORATION,25470MAB5,7160556,11500000,,
BRAEMAR HOTELS & RESORTS INC,10482BAB7,5897307,6700000,,BHR-PD
ALTICE USA INC,02156K103,5100000,2500000,,
PLUM ACQUISITION CORP III,G63290103,23333,333333,,
GROVE COLLABORATIVE HOLD INC,39957D210,980,39200,,
