name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
OI S A,670851500,221568,110007662,,
BAUSCH HEALTH COS INC,071734107,197286,7822591,,
EAGLE BULK SHIPPING INC,Y2187A143,73263,14092566,,
VISTRA ENERGY CORP,92840M102,56703,2504557,,
HUNTSMAN CORP,447011107,38027,1858591,,HUN
BAUSCH HEALTH COS INC,071734907,37918,1458400,CALL,
DISCOVERY INC,25470F104,36919,1202575,,
GOLDMAN SACHS GROUP INC,38141G104,25635,125367,,GS-PD
SPIRIT RLTY CAP INC NEW,84860W300,23267,545925,,
LIBERTY LATIN AMERICA LTD,G9001E128,23157,1348675,,LILAP
CBS CORP NEW,124857202,22586,452622,,
NATURAL RESOURCE PARTNERS L,63900P608,19874,560450,,
TIM PARTICIPACOES S A,88706P205,18657,1246271,,
MACYS INC,55616P104,17373,809183,,
PARSLEY ENERGY INC,701877102,15894,836091,,
G-III APPAREL GROUP LTD,36237H101,15548,528474,,
ASSURED GUARANTY LTD,G0585R106,13414,318765,,AGO
ENTERCOM COMMUNICATIONS CORP,293639100,11974,2064410,,
QURATE RETAIL INC,74915M100,11166,902660,,
PACIFIC DRILLING SA LUXEMBOU,L7257P205,3052,240680,,
TEEKAY LNG PARTNERS L P,Y8564M105,1073,76331,,
AMBAC FINL GROUP INC,023139116,318,39906,,
