name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NVIDIA CORPORATION,67066G104,8005065875,18402873,,NVDA
MICROSOFT CORP,594918104,7771813232,24613819,,MSFT
AMAZON COM INC,023135106,6817621677,53631385,,AMZN
APPLE INC,037833100,4988482085,29136628,,AAPL
TESLA INC,88160R101,4557284596,18213111,,
ELI LILLY & CO,532457108,4406288875,8203394,,LLY
META PLATFORMS INC,30303M102,3405489651,11343692,,
MASTERCARD INCORPORATED,57636Q104,3067501571,7747977,,
ALPHABET INC,02079K305,3065879328,23428697,,GOOGN
MERCADOLIBRE INC,58733R102,2763771300,2179837,,MELI
VISA INC,92826C839,2646051874,11504073,,V
ADVANCED MICRO DEVICES INC,007903107,2559773159,24895674,,AMD
ALPHABET INC,02079K107,2554811928,19376655,,GOOGN
ADOBE INC,00724F101,2272607026,4456966,,ADBE
NOVO-NORDISK A S,670100205,2089621736,22978027,,
BROADCOM INC,11135F101,2031608256,2446012,,AVGO
COSTCO WHSL CORP NEW,22160K105,1975329782,3496406,,
UBER TECHNOLOGIES INC,90353T100,1933437379,42040387,,
LULULEMON ATHLETICA INC,550021109,1801589411,4672051,,LULU
SALESFORCE INC,79466L302,1757068284,8664899,,
CADENCE DESIGN SYSTEM INC,127387108,1605187483,6850992,,
ASTRAZENECA PLC,046353108,1528896822,22576740,,AZN
NETFLIX INC,64110L106,1436135232,3803324,,NFLX
SERVICENOW INC,81762P102,1321799867,2364749,,
INTUITIVE SURGICAL INC,46120E602,1313627368,4494260,,ISRG
VERTEX PHARMACEUTICALS INC,92532F100,1287482965,3702430,,
MONGODB INC,60937P106,1256141463,3631936,,
UNITEDHEALTH GROUP INC,91324P102,1202505491,2385024,,UNH
AIRBNB INC,009066101,1180532787,8603839,,
SNOWFLAKE INC,833445109,1046145747,6847848,,SNOW
HOME DEPOT INC,437076102,922307245,3052380,,
NIKE INC,654106103,791294959,8275413,,
TJX COS INC NEW,872540109,783651312,8816959,,
OREILLY AUTOMOTIVE INC,67103H107,780299859,858548,,
CROWDSTRIKE HLDGS INC,22788C105,780194880,4661219,,
ARGENX SE,04016X101,721315653,1467192,,ARGX
MARRIOTT INTL INC NEW,571903202,654197500,3328233,,
MOBILEYE GLOBAL INC,60741F104,616865755,14846348,,MBLY
AMERICAN TOWER CORP NEW,03027X100,607000980,3691097,,
THE TRADE DESK INC,88339J105,581103817,7435749,,
ASML HOLDING N V,N07059210,570905599,969839,,
GOLDMAN SACHS GROUP INC,38141G104,566132162,1749644,,GS-PD
MOODYS CORP,615369105,459575389,1453571,,
ULTA BEAUTY INC,90384S303,439586701,1100480,,
MICRON TECHNOLOGY INC,595112103,419862090,6171720,,MU
CHIPOTLE MEXICAN GRILL INC,169656105,401245879,219041,,CMG
DEXCOM INC,252131107,391536923,4196537,,DXCM
HUBSPOT INC,443573100,375257321,761944,,HUBS
ARM HOLDINGS PLC,042068205,332814858,6218514,,
APPLIED MATLS INC,038222105,320743930,2316677,,
NISOURCE INC,65473P105,316890037,12839953,,NI
TAIWAN SEMICONDUCTOR MFG LTD,874039100,316291308,3639716,,
PALO ALTO NETWORKS INC,697435105,316228429,1348867,,PANW
ARISTA NETWORKS INC,040413106,309608736,1683297,,
PG&E CORP,69331C108,276760717,17158135,,PCG-PX
JPMORGAN CHASE & CO,46625H100,265668662,1831945,,JPM-PM
NEXTERA ENERGY INC,65339F101,257995776,4503330,,NEE-PS
CONOCOPHILLIPS,20825C104,247993825,2070065,,COP
CENTERPOINT ENERGY INC,15189T107,224460818,8359807,,CNP
ABBVIE INC,00287Y109,224325611,1504935,,ABBV
