name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INTEL CORP,458140100,1491541,23305334,,INTC
LIBERTY GLOBAL PLC,G5480U120,1393345,54555407,,
EBAY INC.,278642103,1122188,18324423,,EBAY
QORVO INC,74736K101,954510,5224466,,
VIASAT INC,92552V100,783010,16288959,,VSAT
ALPHABET INC,02079K107,601827,290930,,GOOGN
WILLIS TOWERS WATSON PLC LTD,G96629103,572200,2500000,,WTW
MICRON TECHNOLOGY INC,595112103,478400,5423416,,MU
FACEBOOK INC,30303M102,382005,1297000,,
PG&E CORP,69331C108,359001,30657601,,PCG-PX
PERSHING SQUARE TONTINE HLDG,71531R109,305117,12707924,,
TRANSLATE BIO INC,89374L104,295810,18044239,,
INTERNATIONAL FLAVORS&FRAGRA,459506101,293181,2100000,,
NEXSTAR MEDIA GROUP INC,65336K103,292797,2085000,,
LIBERTY MEDIA CORP DEL,531229607,286047,6484867,,FWONB
FOX CORP,35137L105,274827,7610818,,FOX
SS&C TECHNOLOGIES HLDGS INC,78467J100,265988,3806892,,
FOX CORP,35137L204,198413,5680307,,FOX
LIBERTY GLOBAL PLC,G5480U104,196484,7657205,,
THERAVANCE BIOPHARMA INC,G8807B106,178285,8735168,,
HEALTHPEAK PROPERTIES INC,42250P103,157650,4966911,,
COLONY CAP INC NEW,19626G108,156900,24212959,,
LIBERTY MEDIA CORP DEL,531229409,154280,3500000,,FWONB
VERITIV CORP,923454102,151631,3564439,,
ADVANTAGE SOLUTIONS INC,00791N102,143610,12500000,,ADV
VERINT SYS INC,92343X100,138280,3039798,,
FIDELITY NATIONAL FINANCIAL,31620R303,123482,3036935,,
ATARA BIOTHERAPEUTICS INC,046513107,121737,8477488,,
NUVATION BIO INC,67080N101,82384,8623021,,NUVB
CULLINAN ONCOLOGY INC,230031106,71699,1835560,,
REINVENT TECHNOLOGY PARTNERS,G7484L114,60240,6000000,,
AJAX I,G0190X100,51300,5000000,,
THOMA BRAVO ADVANTAGE,G88272102,41800,4000000,,
AVANTI ACQUISITION CORP,G0682V109,39080,4000000,,
HORIZON ACQUISITION CORPORAT,G46044106,35700,3499998,,
REINVENT TECHNOLOGY PARTNERS,G7483N129,35525,3500000,,
LIBERTY MEDIA ACQUISITION CO,53073L104,32352,3200000,,
THERAVANCE BIOPHARMA INC,88339KAA0,30580,30000000,,
BROADSTONE ACQUISITION CORP,G1739V100,29076,2970000,,
TRILOGY METALS INC NEW,89621C105,26071,12182568,,TMQ
ALTIMETER GROWTH CORP 2,G0371B109,25950,2500000,,
INVESTINDUSTRIAL ACQUISITION,G4771L105,20475,2100000,,
DRAGONEER GROWTH OPT CORP II,G28315102,20220,2000000,,
FINCH THERAPEUTICS GROUP INC,31773D101,18870,1208159,,
PERSHING SQUARE TONTINE HLDG,71531R117,15847,1944444,,
DRAGONEER GROWTH OPPTY CORP,G28314105,10280,1000000,,
SVF INVESTMENT CORP,G8601L102,10210,1000000,,
REINVENT TECHNOLOGY PARTNERS,G74847107,10010,1000000,,
VESPER HEALTHCARE ACQSTN COR,92538T112,2746,1320000,,
HORIZON ACQUISITION CORPORAT,G46044114,2392,1166666,,
REDBALL ACQUISITION CORP,G7417R113,2244,1650000,,
AJAX I,G0190X126,2113,1250000,,
AVANTI ACQUISITION CORP,G0682V125,2100,2000000,,
LIBERTY MEDIA ACQUISITION CO,53073L112,1933,640000,,
REINVENT TECHNOLOGY PARTNERS,G7483N103,1768,875000,,
BROADSTONE ACQUISITION CORP,G1739V126,1025,1485000,,
INVESTINDUSTRIAL ACQUISITION,G4771L113,574,700000,,
SVF INVESTMENT CORP,G8601L128,414,200000,,
REINVENT TECHNOLOGY PARTNERS,G74847115,316,200000,,
