name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
STAR BULK CARRIERS CORP,Y8162K204,572608,39006017,,SBLK
VISTRA CORP,92840M102,529279,29936602,,VST
CHESAPEAKE ENERGY CORP,165167735,518038,11939117,,
ALLY FINANCIAL INC,02005N100,505207,11174687,,ALLY
TORM PLC,G89479102,491532,53812988,,TRMD
AMERICOLD REALTY TRUST,03064D108,452855,11771646,,COLD
SUNOPTA INC,8676EP108,305027,20651812,,
PG&E CORP,69331C108,263475,22500000,,PCG-PX
INFINERA CORP,45667G103,242438,25175384,,
SHOALS TECHNOLOGIES GROUP INC,82489W107,173126,4977751,,
EAGLE BULK SHIPPING INC,Y2187A150,140406,3887224,,
NMI HOLDINGS INC,629209305,115008,4865000,,
SUPER MICRO COMPUTER INC,86800U104,111321,2850000,,
CEMEX SAB DE CV,151290889,103586,14861776,,CXMSF
BERRY CORP,08579X101,71152,12913313,,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,70505,2831537,,MX
EQUITY RESIDENTIAL,29476L107,66401,927000,,EQR
KILROY REALTY CORP,49427F108,59724,910011,,KRC
EAGLE BULK SHIPPING INC,269442AB5,54591,49130000,,
MR COOPER GROUP INC,62482R107,52393,1507286,,
Liberty Global PLC,G5480U120,51080,2000000,,
ACRES COMMERCIAL REALTY CORP,76120WAC8,51006,53691000,,ACR-PD
HIMS & HERS HEALTH INC,433000106,49923,3773437,,
FORTRESS TRANSPORTATION AND INFRASTRUCTURE INVESTORS LLC,34960P101,46319,1643110,,
MGIC INVESTMENT CORP,552848103,41827,3020000,,MTG
EXTRACTION OIL & GAS INC,30227M303,40036,1113995,,
ITAU UNIBANCO HOLDING SA,465562106,38518,7765732,,
UNITI GROUP INC,91325V108,37475,3397592,,UNIT
BATTALION OIL CORP,07134L107,32747,3009912,,BATL
DISH NETWORK CORP,25470MAB5,32387,33604000,,
ARBOR REALTY TRUST INC,038923AP3,27268,26063000,,ABR-PF
FIREEYE INC,31816QAD3,27255,27378000,,
CIMAREX ENERGY CO,171798101,24690,415735,,
GRUPO TELEVISA SAB,40049J206,23007,2596801,,
FORTIVE CORP,34959JAK4,22715,22298000,,FTV
SUPERNUS PHARMACEUTICALS INC,868459AD0,22095,22802000,,
BLACKSTONE MORTGAGE TRUST INC,09257WAB6,20824,20279000,,
STARWOOD PROPERTY TRUST INC,85571BAH8,19354,18487000,,
HOPE BANCORP INC,43940TAB5,19067,19342000,,HOPE
APOLLO COMMERCIAL REAL ESTATE FINANCE INC,03762UAB1,18100,17987000,,
DISH NETWORK CORP,25470MAD1,17692,18334000,,
WESTERN DIGITAL CORP,958102AP0,17684,17230000,,WDC
INTERCEPT PHARMACEUTICALS INC,45845PAA6,17550,21435000,,
GREENBRIER COS INC/THE,393657AK7,17531,16047000,,
MFA FINANCIAL INC,55272XAA0,17395,17395000,,
NUTANIX INC,67059NAB4,16024,16341000,,
LIGAND PHARMACEUTICALS INC,53220KAF5,15908,15259000,,LGNZZ
PENNYMAC MORTGAGE INVESTMENT TRUST,70932AAD5,15832,15647000,,PMT-PC
CHESAPEAKE ENERGY CORP,165167180,15581,916741,CALL,
GOLDMAN SACHS BDC INC,38147UAB3,15499,14993000,,
PLURALSIGHT INC,72941BAB2,15493,15689999,,
COLONY CAPITAL INC,19624RAA4,15062,14915000,,
HERCULES CAPITAL INC,427096AF9,14911,14548000,,
ARES CAPITAL CORP,04010LAW3,14665,13431000,,ARCC
KKR REAL ESTATE FINANCE TRUST INC,48251KAB6,14647,14221000,,KREF-PA
NEW MOUNTAIN FINANCE CORP,647551AC4,14179,13536000,,NMFCZ
MACQUARIE INFRASTRUCTURE CORP,55608BAB1,14121,14373000,,
INNOVIVA INC,88338TAB0,13689,13630000,,
LIBERTY BROADBAND CORP,530307305,13062,86999,,LBRDP
SFL CORP LTD,G81075AF3,12923,12859000,,SFL
JAZZ PHARMACEUTICALS PLC,472145AB7,12798,12479000,,JAZZ
REDWOOD TRUST INC,749772AD1,12696,12680000,,RWTS
SPIRIT REALTY CAPITAL INC,84860WAB8,12624,12385000,,
PAMPA ENERGIA SA,697660207,12599,849000,,
TELECOM ARGENTINA SA,879273209,12477,2260500,,TCMFF
NEW RELIC INC,64829BAB6,11500,11765000,,
ALTERYX INC,02156BAD5,11290,11956000,,
NUVASIVE INC,670704AJ4,11187,10928000,,
PRECIGEN INC,46122TAA0,11114,12950000,,
ARES CAPITAL CORP,04010LAT0,10659,10336000,,ARCC
VISHAY INTERTECHNOLOGY INC,928298AP3,10377,9520999,,VSH
LIBERTY LATIN AMERICA LTD,53069QAB5,10369,10479000,,LILAP
NEW YORK MORTGAGE TRUST INC,649604AD7,10080,9829000,,
TILRAY INC,88688TAB6,9987,10761000,,
TRANSPORTADORA DE GAS DEL SUR SA,893870204,9634,1994729,,
HELIX ENERGY SOLUTIONS GROUP INC,42330PAH0,9627,9855000,,HLX
SEACOR HOLDINGS INC,811904AM3,9461,9593000,,
Qiagen NV,N72482AT4,9383,7800000,,
BLACKROCK TCP CAPITAL CORP,87238QAD5,9375,9113000,,TCPC
TRAVERE THERAPEUTICS INC,761299AB2,9289,8986000,,
BEL FUSE INC,077347300,9202,462679,,
EZCORP INC,302301AE6,9145,11161000,,EZPW
BOOKING HOLDINGS INC,741503AX4,9082,7733000,,BKNG
WEIBO CORP,948596AC5,8978,9292000,,WEIBF
AKAMAI TECHNOLOGIES INC,00971TAL5,8709,7995000,,AKAM
GOLAR LNG LTD,38046YAB7,8271,8493000,,GLNG
PRETIUM RESOURCES INC,74139CAB8,8260,8010000,,
BENEFITFOCUS INC,08180DAB2,8063,8769000,,
VISTA OIL & GAS SAB DE CV,92837L109,8020,3133000,,
EURONET WORLDWIDE INC,298736AL3,8010,7000000,,
JAZZ PHARMACEUTICALS PLC,472145AD3,7799,7193000,,JAZZ
TWITTER INC,90184LAD4,7664,7374000,,
VEECO INSTRUMENTS INC,922417AD2,7654,7806000,,VECO
PEBBLEBROOK HOTEL TRUST,70509VAA8,7637,6500000,,PEB-PH
AURORA CANNABIS INC,05156XAG3,7618,8608000,,ACB
BRASKEM SA,105532105,7388,519550,,BAK
PATRICK INDUSTRIES INC,703343AB9,7375,6270000,,PATK
ARDMORE SHIPPING CORP,Y0207T100,7264,1600000,,ASC
INFRASTRUCTURE AND ENERGY ALTERNATIVES INC,45686J104,7028,431184,,
PDC ENERGY INC,69327RAD3,6775,6767000,,
RADIUS HEALTH INC,750469AA6,6697,7173000,,
THERAVANCE BIOPHARMA INC,88339KAA0,6657,6543000,,
PROOFPOINT INC,743424AF0,6431,6000000,,
SCORPIO TANKERS INC,80918TAB5,6329,6361000,,STNG
DYCOM INDUSTRIES INC,267475AB7,6318,5780000,,DY
MOMO INC,60879BAB3,6307,7173000,,
SSR MINING INC,784730AB9,6295,5357999,,SSRGF
INTEGRA LIFESCIENCES HOLDINGS CORP,457985AM1,6031,5400000,,IART
EVOLENT HEALTH INC,30050BAB7,5967,5526000,,
TEAM INC,878155AE0,5874,5926000,,TISI
SFL CORP LTD,824689AG8,5855,5990000,,SFL
OAKTREE ACQUISITION CORP II,G6715X111,5833,4666667,,
GREENLIGHT CAPITAL RE LTD,395366AB3,5766,6221000,,
HELIX ENERGY SOLUTIONS GROUP INC,42330PAJ6,5586,5780000,,HLX
HERBALIFE NUTRITION LTD,42703MAD5,5578,5341000,,
IQIYI INC,46267XAD0,5475,5900000,,
CYBERARK SOFTWARE LTD,23248VAB1,5415,5000000,,
CALAMP CORP,128126AD1,5333,5878000,,
NRG ENERGY INC,629377CG5,5264,4500000,,
PARATEK PHARMACEUTICALS INC,699374AB0,5227,5780000,,
SOUTHWEST AIRLINES CO,844741BG2,5186,3012000,,LUV
CONMED CORP,207410AF8,5174,3300000,,CNMD
ATLAS AIR WORLDWIDE HOLDINGS INC,049164BH8,5081,4783000,,
QUOTIENT TECHNOLOGY INC,749119AB9,5052,4383000,,
PINDUODUO INC,722304AC6,5051,4750000,,
LIBERTY MEDIA CORP-LIBERTY FORMULA ONE,531229AF9,5027,3951000,,
TRIP.COM GROUP LTD,22943FAM2,4878,4978000,,TRPCF
CLOVIS ONCOLOGY INC,189464AC4,4860,6349000,,
INVACARE CORP,461203AJ0,4842,4981000,,
NEWPARK RESOURCES INC,651718AE8,4798,4823000,,
MERITOR INC,59001KAF7,4776,4067000,,
MICROCHIP TECHNOLOGY INC,595017AU8,4747,4000000,,MCHPP
AVAYA HOLDINGS CORP,05351XAB7,4600,3713000,,
SHOPIFY INC,82509LAA5,4580,4000000,,SHOP
NEW YORK COMMUNITY BANCORP INC,64944P307,4462,89250,,
AERIE PHARMACEUTICALS INC,00771VAB4,4151,4000000,,
AIR TRANSPORT SERVICES GROUP INC,00922RAB1,4000,3564000,,
TABULA RASA HEALTHCARE INC,873379AA9,3980,3922000,,
PURE STORAGE INC,74624MAB8,3800,3429000,,
OI SA,670851500,3654,2201646,,
JOYY INC,98426TAD8,3592,3000000,,JOYY
GREEN PLAINS INC,393222AF1,3581,2989000,,GPRE
BOINGO WIRELESS INC,09739CAB8,3551,3587000,,
GREEN PLAINS INC,393222AK0,3371,3000000,,GPRE
NEOGENOMICS INC,64049MAB6,3336,3300000,,NEO
OAKTREE STRATEGIC INCOME CORP,67402D104,3332,392000,,
VONAGE HOLDINGS CORP,92886TAJ1,3248,3083000,,
HERITAGE INSURANCE HOLDINGS INC,42727JAB8,3232,3111000,,
IQIYI INC,46267XAE8,3114,3000000,,
EXACT SCIENCES CORP,30063PAB1,3088,2250000,,
VEON LTD,91822M106,2969,1677722,,VEON
INSULET CORP,45784PAK7,2821,2115000,,PODD
APOLLO COMMERCIAL REAL ESTATE FINANCE INC,03762UAC9,2695,2723000,,
SORRENTO THERAPEUTICS INC,83587F202,2646,320000,,
ATLAS AIR WORLDWIDE HOLDINGS INC,049164BJ4,2286,1914000,,
FIREEYE INC,31816QAF8,2237,1978000,,
LOMA NEGRA CIA INDUSTRIAL ARGENTINA SA,54150E104,2164,342000,,
BLACKSTONE MORTGAGE TRUST INC,09257WAC4,2158,2088000,,
TIMKENSTEEL CORP,887399AA1,1978,1933000,,
LUMENTUM HOLDINGS INC,55024UAD1,1926,1649000,,LITE
AMERICAN AIRLINES GROUP INC,02376RAF9,1894,1100000,,AAL
INSMED INC,457669AA7,1747,1562999,,INSM
OAKTREE SPECIALTY LENDING CORP,67401P108,1711,276000,,OCSL
BEL FUSE INC,077347201,1334,71613,,
HUAZHU GROUP LTD,16949NAC3,1307,1000000,,
ILLUMINA INC,452327AK5,1196,1000000,,
AMPLIFY ENERGY CORP,03212B103,1139,410041,,AMPY
RINGCENTRAL INC,76680RAF4,1100,1000000,,
WORKDAY INC,98138HAF8,1035,600000,,
HCI GROUP INC,40416EAD5,1001,777000,,
TWO HARBORS INVESTMENT CORP,90187BAA9,985,961000,,TWOD
VIAVI SOLUTIONS INC,925550AB1,876,664000,,VIAV
CALIFORNIA RESOURCES CORP,13057Q305,653,27162,,CRC
iShares 20 Year Treasury Bond ETF,464287432,542,4000,PUT,
CORENERGY INFRASTRUCTURE TRUST INC,21870UAC0,538,581000,,
US WELL SERVICES INC,91274U119,270,1500000,CALL,
