name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464288281,36978011,437144,,
ISHARES TR,464287184,28193394,996233,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,27458504,368620,,
ALIBABA GROUP HLDG LTD,01609W102,22325353,253438,,
ISHARES TR,464287242,18442237,174924,,
ISHARES INC,46434G772,16833225,419154,,
ISHARES TR,464287226,8237555,84932,,
DEUTSCHE BANK A G,D18190898,6369310,563680,,
BHP GROUP LTD,088606108,4999803,80577,,BHPLF
BAIDU INC,056752108,4579890,40041,,
KRANESHARES TR,500767306,4495361,148853,,
JD.COM INC,47215P106,4480746,79828,,
NETEASE INC,64110W102,3892387,53592,,
YUM CHINA HLDGS INC,98850P109,3857088,70578,,
GLOBAL X FDS,37954Y855,3816038,65109,,
SEA LTD,81141R100,3799283,73021,,SE
TRIP COM GROUP LTD,89677Q107,2607004,75785,,
UNITED STATES STL CORP NEW,912909108,2550516,101817,,
HALEON PLC,405552100,1391200,173900,,HLNCF
ALCON AG,H01301128,1336616,19569,,
NVIDIA CORPORATION,67066G104,1281502,8769,,NVDA
EXXON MOBIL CORP,30231G102,1204885,10932,,
XPENG INC,98422D105,1152195,115915,,XPNGF
VANECK ETF TRUST,92189F403,1076370,190508,,
SELECT SECTOR SPDR TR,81369Y506,1047978,11981,,
ZTO EXPRESS CAYMAN INC,98980A105,1031297,38381,,
DOLE PLC,G27907107,1022832,105993,,DOLE
TOYOTA MOTOR CORP,892331307,829041,6070,,
ISHARES INC,46434G822,770762,14158,,
ISHARES TR,46435G334,766255,24992,,
TESLA INC,88160R101,760144,6171,,
GDS HLDGS LTD,36165L108,703534,34119,,
KE HLDGS INC,482497104,685227,49085,,
BEIGENE LTD,07725L102,549850,2500,,
ORMAT TECHNOLOGIES INC,686688102,542272,6169,,
GRAB HOLDINGS LIMITED,G4124C109,501348,155698,,
BILIBILI INC,090040106,456246,19259,,BLBLF
ISHARES INC,464286749,444458,10600,,
UBS GROUP AG,H42097107,349922,18813,,UBS
TOTALENERGIES SE,89151E109,269055,4334,,TTE
LINDE PLC,G5494J103,259151,795,,LIN
LEONARDO DRS INC,52661A108,192593,14908,,
HARMONY GOLD MINING CO LTD,413216300,161320,47447,,HGMCF
GILAT SATELLITE NETWORKS LTD,M51474118,84376,15131,,GILT
ENLIVEX THERAPEUTICS LTD,M4130Y106,72073,18887,,
