name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CHESAPEAKE ENERGY CORP,165167735,957100,11001153,,
STAR BULK CARRIERS CORP,Y8162K204,772577,26021457,,SBLK
VISTRA CORP,92840M102,671920,28899812,,VST
GARRETT MOTION INC,366505204,569263,68834814,,GTX
TORM PLC,G89479102,467669,53812988,,TRMD
PG&E CORP,69331C108,358200,30000000,,PCG-PX
HERTZ GLOBAL HOLDINGS INC,42806J700,327707,14794937,,
ALLY FINANCIAL INC,02005N100,298911,6874687,,ALLY
RUNWAY GROWTH FINANCE CORP,78163D100,285922,21054667,,RWAYI
EAGLE BULK SHIPPING INC,Y2187A150,257562,3781561,,
INFINERA CORP,45667G103,218270,25175384,,
WEATHERFORD INTERNATIONAL PLC,G48833118,202594,6083916,,WFRD
VALE SA,91912E105,155858,7796846,,
CBL & ASSOCIATES PROPERTIES INC,124830878,150297,4569701,,CBL
CEMEX SAB DE CV,151290889,134337,25394558,,CXMSF
BERRY CORP,08579X101,133265,12913313,,
PETROLEO BRASILEIRO SA,71654V408,132644,8962459,,
ITAU UNIBANCO HOLDING SA,465562106,129131,22614976,,
KILROY REALTY CORP,49427F108,117305,1535011,,KRC
FRONTIER COMMUNICATIONS PARENT INC,35909D109,110205,3982849,,
NMI HOLDINGS INC,629209305,109698,5320000,,
SUNOPTA INC,8676EP108,104045,20726126,,
ANGLOGOLD ASHANTI LTD,035128206,102113,4310421,,
FREEPORT-MCMORAN INC,35671D857,100049,2011458,,FCX
EAGLE BULK SHIPPING INC,269442AA7,79903,40495000,,
ICICI BANK LTD,45104G104,78934,4167589,,IBN
CIVITAS RESOURCES INC,17888H103,71652,1200000,,
AZUL SA,05501U106,57428,3815824,,AZUXY
CREDICORP LTD,G2519Y108,57166,332612,,BAP
BATTALION OIL CORP,07134L107,55924,3009912,,BATL
FORTRESS TRANSPORTATION AND INFRASTRUCTURE INVESTORS LLC,34960P101,52352,2033110,,
STATE STREET CORP,78462F103,50617,581000,PUT,STT-PG
LIBERTY GLOBAL PLC,G5480U120,48581,1875000,,
