name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ROYAL DUTCH SHELL PLC,780259107,79359,2429857,,
ISHARES TR,464287242,11146,90244,,
ISHARES TR,464288281,6763,69956,,
ISHARES TR,464288513,4160,53975,,
BHP GROUP PLC,05545E209,3034,100000,,
ISHARES TR,464287226,2574,22309,,
ISHARES INC,46434G822,2217,44891,,
NATIONAL GRID PLC,636274409,2029,34820,,NMKBP
ISHARES INC,464286772,1632,34779,,
SELECT SECTOR SPDR TR,81369Y852,1076,24316,,
MICROSOFT CORP,594918104,898,5697,,MSFT
SELECT SECTOR SPDR TR,81369Y100,898,19939,,
ISHARES INC,46434G772,738,22383,,
SELECT SECTOR SPDR TR,81369Y209,678,7659,,
APPLE INC,037833100,550,2163,,AAPL
SELECT SECTOR SPDR TR,81369Y605,494,23746,,
SELECT SECTOR SPDR TR,81369Y803,403,5020,,
STARS GROUP INC,85570W100,397,19459,,
SELECT SECTOR SPDR TR,81369Y308,383,7033,,
BERKSHIRE HATHAWAY INC DEL,084670702,361,1972,,BRK-A
TEVA PHARMACEUTICAL INDS LTD,881624209,345,38457,,
SELECT SECTOR SPDR TR,81369Y704,326,5528,,
FIAT CHRYSLER AUTOMOBILES N,N31738102,300,41700,,
ISHARES INC,464286640,280,12913,,
ISHARES INC,464286103,264,16986,,
EXXON MOBIL CORP,30231G102,235,6193,,
SELECT SECTOR SPDR TR,81369Y407,212,2163,,
GOLD FIELDS LTD NEW,38059T106,164,34514,,GFIOF
ROYAL BK SCOTLAND GROUP PLC,780097689,146,53748,,
SIBANYE STILLWATER LTD,82575P107,82,17405,,SBYSF
PLUG POWER INC,72919P202,38,10648,,PLUG
COMPANHIA ENERGETICA DE MINA,204409601,33,19698,,
TRANSOCEAN INC,893830BJ7,16,47000,,
