name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
GENERAL ELECTRIC CO,369604301,5315799200,41650076,,GE
CANADIAN NATL RY CO,136375102,5037819252,40072313,,
MOODYS CORP,615369105,4706096072,12049611,,
CANADIAN PACIFIC KANSAS CITY,13646K108,4393255694,55514385,,
VISA INC,92826C839,4373147635,16797187,,V
MICROSOFT CORP,594918104,4000375567,10638165,,MSFT
S&P GLOBAL INC,78409V104,3979045798,9032611,,SPGI
ALPHABET INC,02079K107,2385530002,16927056,,GOOGN
THERMO FISHER SCIENTIFIC INC,883556102,1670068102,3146382,,TMO
FERGUSON PLC NEW,G3421J106,84312704,436695,,
ALPHABET INC,02079K305,21987206,157400,,GOOGN
