name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ARCH CAP GROUP LTD,G0450A105,2652016610,23704117,,
ARGENX SE,04016X101,1904458223,3513242,,ARGX
ALPHABET INC,02079K305,1641655776,9898437,,GOOGN
META PLATFORMS INC,30303M102,1473675797,2574376,,
AMERICAN EXPRESS CO,025816109,1319035711,4863701,,AXP
ELEVANCE HEALTH INC,036752103,1268148440,2438747,,
PROGRESSIVE CORP,743315103,1262796546,4976342,,
BERKSHIRE HATHAWAY INC DEL,084670702,1236663389,2686880,,BRK-A
BANK NEW YORK MELLON CORP,064058100,1175781009,16362107,,
SCHWAB CHARLES CORP,808513105,1175515679,18137875,,SCHW-PJ
LINDE PLC,G54950103,1143761108,2398526,,LIN
GARMIN LTD,H2906T109,1132662923,6434488,,GRMN
AMAZON COM INC,023135106,1132473679,6077785,,AMZN
ADVANCED MICRO DEVICES INC,007903107,1111744714,6775626,,AMD
BOSTON SCIENTIFIC CORP,101137107,1040006017,12410573,,BSX
WILLIS TOWERS WATSON PLC LTD,G96629103,1030794032,3499793,,WTW
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1006547034,5795745,,
NETFLIX INC,64110L106,986982541,1391547,,NFLX
WEST PHARMACEUTICAL SVSC INC,955306105,920448744,3066527,,
SUNCOR ENERGY INC NEW,867224107,890155214,24119319,,SU
SHOPIFY INC,82509L107,783406246,9775471,,SHOP
MARSH & MCLENNAN COS INC,571748102,776561566,3480934,,
APPLE INC,037833100,735679559,3157423,,AAPL
CITIGROUP INC,172967424,706442690,11285027,,C-PR
QUANTA SVCS INC,74762E102,672900400,2256919,,
ASCENDIS PHARMA A/S,04351P101,658622983,4411111,,ASND
DANAHER CORPORATION,235851102,638220488,2295592,,
INGERSOLL RAND INC,45687V106,625148844,6368672,,IR
MICROSOFT CORP,594918104,608985087,1415257,,MSFT
ARISTA NETWORKS INC,040413106,597873343,1557692,,
TYLER TECHNOLOGIES INC,902252105,591055026,1012566,,TYL
XYLEM INC,98419M100,581603917,4307220,,XYL
INTUIT,461202103,562273893,905433,,
SPOTIFY TECHNOLOGY S A,L8681T102,559403111,1517931,,
VEEVA SYS INC,922475108,549795809,2619697,,
SEA LTD,81141R100,522379647,5540726,,SE
NU HLDGS LTD,G6683N103,490986241,35969688,,
ATLASSIAN CORPORATION,049468101,481787455,3033735,,TEAM
LATTICE SEMICONDUCTOR CORP,518415104,477245508,8992755,,LSCC
HENRY SCHEIN INC,806407102,477204712,6546018,,HSIC
NOKIA CORP,654902204,459158264,105070541,,NOKBF
ON SEMICONDUCTOR CORP,682189105,456453108,6286367,,ON
CHIPOTLE MEXICAN GRILL INC,169656105,452101789,7846265,,CMG
ORACLE CORP,68389X105,440665646,2586066,,ORCL-PD
S&P GLOBAL INC,78409V104,434033127,840140,,SPGI
SENSATA TECHNOLOGIES HLDG PL,G8060N102,432485406,12060385,,
CANADIAN PACIFIC KANSAS CITY,13646K108,427983431,5004521,,
COSTAR GROUP INC,22160N109,425140687,5635481,,
AON PLC,G0403H108,383130989,1107347,,AON
NVIDIA CORPORATION,67066G104,363194251,2990730,,NVDA
CNH INDL N V,N20944109,354760562,31960411,,
ECOLAB INC,278865100,344362550,1348696,,ECL
