name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DMY TECHNOLOGY GROUP INC VI,233247204,7026,692200,,
HALOZYME THERAPEUTICS INC,40637HAD1,6994,7916000,,
REALOGY GRP LLC/REALOGY CO,75606DAP6,6990,9436000,,
ALLEGHANY CORP MD,017175100,6949,8341,,
INTEGRAL ACQUISITION CORP 1,45827K200,6917,699400,,
HUDSON EXECUTIVE INVES III,44376L206,6866,700601,,
DECARBONIZATION PLUS ACQUISI,G2773W129,6845,677400,,
SOMALOGIC INC,83444K105,6836,1512411,,
ABG ACQUISITION CORP I,G00496102,6774,691937,,
ARCLIGHT CLEAN TRANSITION II,G0R21B104,6756,678985,,
GTY TECHNOLOGY HOLDINGS INC,362409104,6747,1077822,,
FTAC ZEUS ACQUISITION COR,30320F205,6587,661300,,
PONTEM CORPORATION,G71707114,6583,667002,,
ATLANTIC AVE ACQUISITION COR,04906P200,6577,660000,,
AUSTERLITZ ACQUISITION CORP,G0633U119,6556,671001,,
BRIGHT LIGHTS ACQUISITION CO,10920K101,6555,666163,,
PEPPERLIME HEALTH ACQUSTN CO,G70021129,6529,657200,,
SCULPTOR ACQUISITION CORP I,G7T983129,6492,646300,,
HEALTHCARE AI ACQUISITION CO,G4373K125,6479,646300,,
ATLAS AIR WORLDWIDE HLDGS IN,049164BJ4,6439,5500000,,
PATHFINDER ACQUISITION CORP,G04119106,6414,653175,,
IG ACQUISITION CORP,449534205,6381,642001,,
SIGNIFY HEALTH INC,82671G100,6376,462010,,
VY GLOBAL GROWTH,G9444H100,6363,643161,,
ZIMMER ENERGY TRANSITION ACQ,989570205,6348,649700,,
CLEAN EARTH ACQUISITIONS COR,184493203,6289,627600,,
FUSION ACQUISITION CORP II,36118N201,6230,636003,,
GORES HOLDINGS IX INC,38287A200,6211,633500,,
VELOCITY ACQUISITION CORP,92259E104,6204,633746,,
LIVANOVA PLC,G5509L101,6196,99180,,LIVN
NATERA INC,632307104,6162,173871,,
RIVERVIEW ACQUISITION CORP,769395104,6126,615700,,
ARGUS CAPITAL CORP,04026L204,6106,607000,,
HUNT COMPANIES ACQUISITIO,G46482116,6046,598600,,
PERCEPTION CAPITAL CORP II,G7007D128,6011,596300,,
THUNDER BRDG CAP PRTNRS IV I,88605L107,5961,607000,,
TWITTER INC,90184LAN2,5773,6500000,,
METROMILE INC,591697107,5765,6283382,,
TWO,G9152V101,5754,588969,,
TLG ACQUISITION ONE CORP,87257M207,5719,582938,,
SHOULDERUP TECHNOLOGY ACQUIS,82537G203,5704,573300,,
IRON SPARK I INC,46301G103,5695,578128,,
CHURCHILL CAPITAL CORP VII,17144M102,5636,576895,,
EQ HEALTH ACQUISITION CORP,26886A200,5631,600000,,
CONSTELLATION ACQUISITN CORP,G2R18K121,5629,571503,,
TRINE II ACQUISITION CORP,G9059F126,5559,558700,,
AFTERNEXT HEALTHTECH ACQUISI,G01109118,5550,565702,,
CLASS ACCELERATION CORP,18274B205,5534,559000,,
INVESTCORP EUROPE ACQUISITIO,G4923T121,5491,544500,,
SOCIAL CAP SUVRETTA HLDS CP,G8253Y105,5484,564755,,
ESM ACQUISITION CORPORATION,G3195H120,5480,558004,,
ELLIOTT OPPORTUNITY II CORP,G30092129,5442,555300,,
CERIDIAN HCM HLDG INC,15677JAD0,5420,6765000,,
SOCIAL CAP SUVRETTA HLDS CRP,G8253U103,5419,557477,,
FORTRESS CAPITAL ACQUISITION,G36427113,5398,547509,,
CORSAIR PARTNERING CORP,G2540H124,5389,552402,,
BLEUACACIA LTD,G11728121,5365,539200,,
ITHAX ACQUISITION CORP,G49775102,5361,538206,,
JUNIPER II CORP,48203N202,5347,534200,,
FTAC EMERALD ACQUISITION COR,29103K209,5213,529000,,
EAST RES ACQUISITION CO,274681204,5211,516501,,
PENUMBRA INC,70975L107,5120,41116,,PEN
PEARL HOLDINGS ACQUISITN COR,G44525122,5068,509300,,
PCSB FINL CORP,69324R104,5049,264463,,
FORUM MERGER IV CORP,349875203,5037,514502,,
DIGITAL TRANSFORMATN OPT COR,25401K206,5022,514502,,
MERCATO PARTNERS ACQUISITION,58759A207,5001,498600,,
PIONEER MERGER CORP,G7S24C103,4998,507452,,
ATHLON ACQUISITION CORP,04748A205,4989,506002,,
BEARD ENERGY TRANSITION ACQ,07402Q200,4988,498600,,
ASTREA ACQUISITION CORP,04637C106,4987,510425,,
RCF ACQUISITION CORP,G7330C128,4986,498600,,
NATURAL ORDER ACQUISITION CO,63889L107,4984,504458,,
FORTRESS VALUE ACQUISI CORP,34964K108,4982,509926,,
NEXTERA ENERGY INC,65339F770,4957,100000,,NEE-PS
10X CAP VENTURE ACQSTN CORP,G87076108,4949,500898,,
SPREE ACQUISITION CORP 1 LTD,G83745110,4916,490400,,
GENESIS GRWT TECH ACQUSTN CO,G3R23D110,4899,486000,,
KLUDEIN I ACQUISITION CORP,49878L109,4895,489545,,
TEKKORP DIGITAL ACQUISITN CO,G8739H122,4861,490001,,
ORION BIOTECH OPPORTUNTES CO,G6780C125,4856,492000,,
TWITTER INC,90184L102,4794,128227,,
KAIROS ACQUISITION CORP,G52110122,4735,480000,,
GAMING & HOSPITALITY ACQU CO,364681205,4728,482001,,
GIGCAPITAL 5 INC,37519U208,4728,458796,,
JOFF FINTECH ACQUISITION COR,46592C209,4718,480001,,
THE GROWTH FOR GOOD ACQU COR,G41522122,4709,479000,,
FORTRESS VALUE ACQUIS CORP I,34964G206,4689,476000,,
NORTH ATLANTIC ACQUISITN COR,G66139109,4674,474981,,
COMPUTE HEALTH ACQUISITIN CO,204833107,4652,474216,,
MDH ACQUISITION CORP,55283P106,4623,470340,,
DHB CAPITAL CORP,23291W208,4581,467000,,
TALON 1 ACQUISITION CORP,G86656124,4510,445217,,
ARTEMIS STRATEGIC INVT CORP,04303A103,4495,451100,,
ICONIC SPORTS ACQUISITION CO,G4712C123,4493,444400,,
RMG ACQUISITION CORP III,G76088114,4456,451502,,
CROWN PROPTECH ACQUISITIONS,G25741102,4452,451962,,CPTKW
AURORA ACQUISITION CORP,G0698L103,4449,453976,,
ONE EQUITY PARTNERS OPEN WTR,68237L204,4448,452750,,
DENTSPLY SIRONA INC,24906P109,4356,121909,,XRAY
RIGEL RESOURCE ACQ CORP,G7573M122,4334,432100,,
SOCIAL CAP SUVRETTA HLD CRPI,G8253W109,4322,434388,,
JAGUAR GLOBAL GROWTH CORP I,G5S11A148,4314,418400,,
THE LION ELECTRIC COMPANY,536221104,4313,1024556,,
GOLDEN FALCON ACQUISITION CO,38102H208,4303,436000,,
SOCIAL CAP SUVRETTA HLDS CRP,G8253T106,4296,434387,,
BIG SKY GROWTH PARTNERS INC,08954L201,4278,437000,,
ACROPOLIS INFRASTRUCTURE ACQ,005029202,4276,433701,,
OMEGA ALPHA SPAC,G6749V107,4262,432717,,
HIGHLAND TRANSCEND PARTNERS,G44690108,4246,430604,,
APOLLO STRATEGIC GRWT CPTL I,G0412A102,4242,431500,,
NABORS ENERGY TRANSITION COR,629567207,4226,417600,,
VALUENCE MERGER CORP I,G9R16L126,4208,419100,,
REDFIN CORP,75737FAE8,4190,9000000,,
FTAC HERA ACQUISITION CORP,G3728Y103,4188,427361,,
DHC ACQUISITION CORP,G2758T125,4180,427004,,
PROPERTY SOLUTIONS ACQUISITI,74350A207,4163,427004,,
AIRBNB INC,009066AB7,4149,5000000,,
CF ACQUISITION CORP VII,12521H206,4091,409300,,
COVA ACQUISITION CORP,G2554Y104,4089,416013,,
GLOBAL SYNERGY ACQUISIT CORP,G3934J114,4076,409666,,
CONCORD ACQUISITION CORP,206071102,4073,408983,,
POWERED BRANDS,G7209M124,4060,409503,,
BANYAN ACQUISITION CORPORATI,06690B206,4059,405700,,
PONTEM CORPORATION,G71707106,4037,409818,,
TWIN RIDGE CAPITAL ACQUIS CO,G9151L112,4036,411006,,
INVESTCORP INDIA ACQUISTN CO,G49219119,4028,400000,,
SOUTHPORT ACQUISITION CORP,84465L204,4017,396300,,
POWERUP ACQUISITION CORP,G7207P111,4016,398000,,
DISRUPTIVE ACQUISITION CORP,G2770Y110,3989,405001,,
7 ACQUISITION CORPORATION,G80694121,3986,398600,,
TCW SPECIAL PURPOSE ACQU COR,87301L205,3962,403004,,
MISSION ADVANCEMENT CORP,60501L101,3957,404649,,
SPORTS VENTURES ACQUISIN COR,G8372A103,3941,400127,,
EUCRATES BIOMEDICAL ACQU COR,G3141W114,3930,392001,,
REVOLUTION HEALTHCAR AQ CORP,76155Y108,3888,398385,,
LAMF GLOBAL VENTURES CORP I,G5338L116,3879,388500,,
FREEDOM ACQUISITION I CORP,G3663X110,3876,394711,,
LF CAPITAL ACQUISITION CORP,50202D201,3864,386000,,
FOREST ROAD ACQUISITION COR,34619V103,3843,392345,,
GOGREEN INVESTMENTS CORP,G9461B127,3819,375500,,
NIGHTDRAGON ACQUISITION CORP,65413D105,3803,390462,,
LANDCADIA HOLDINGS IV INC,51477A104,3794,387536,,
PINE IS ACQUISITION CORP,722615200,3763,378375,,
BIOTECH ACQUISITION COMPANY,G1125A108,3762,379994,,
ST ENERGY TRANSITION I LTD,G8465L123,3756,374500,,
ASSURANT INC,04621X108,3732,21589,,
HPX CORP,G32219118,3727,372000,,
C5 ACQUISITION CORPORATION,12530D204,3727,373100,,
HUDSON EXECUTIVE INVES III,44376L107,3709,378506,,
FEDERAL RLTY INVT TR NEW,313745101,3701,38656,,
AMETEK INC,031100100,3696,33637,,
SHERWIN WILLIAMS CO,824348106,3695,16503,,SHW
ROPER TECHNOLOGIES INC,776696106,3694,9360,,ROP
ESSEX PPTY TR INC,297178105,3684,14086,,
ROBERT HALF INTL INC,770323103,3675,49070,,
HUDSON PAC PPTYS INC,444097109,3675,247612,,
BOSTON PROPERTIES INC,101121101,3674,41292,,
BLOCKCHAIN COINVSTRS ACQ CRP,G11765123,3670,367700,,
TERRENO RLTY CORP,88146M101,3668,65822,,
ENTERPRISE 4.0 TEC ACQSTN CO,G3137C122,3661,364600,,
KENSINGTON CAPITAL ACQUISITI,G5251K111,3660,371000,,
MONUMENT CIRCLE ACQUISITN CO,61531M200,3657,372000,,
TECH AND ENERGY TRANSITION,87823R102,3653,373506,,
GLASS HOUSES ACQUISITION COR,37714P202,3649,372001,,
PERIDOT ACQUISITION CORP II,G7008B105,3646,371676,,
COMPUTE HEALTH ACQUISITIN CO,204833206,3645,370058,,
THUNDER BRIDGE CAP PRTNRS II,88605T209,3641,370754,,
PUBLIC SVC ENTERPRISE GRP IN,744573106,3623,57255,,
LAZARD GROWTH ACQUISITION CO,G54035103,3622,370366,,
INSIGHT ENTERPRISES INC,45765U103,3619,41941,,NSIT
FOREST ROAD ACQUISITION COR,34619V202,3616,369000,,
JAWS JUGGERNAUT ACQUISITN CO,G50735128,3603,366500,,
WEYERHAEUSER CO MTN BE,962166104,3587,108315,,
BLACK SPADE ACQUISITION CO,G11537126,3586,366800,,
ALPHA HEALTHCARE ACQU CORP I,02073F203,3580,366800,,
UTA ACQUISITION CORPORATION,G9473A125,3574,346300,,
ALLEGION PLC,G0176J109,3570,36470,,ALLE
COLOMBIER ACQUISITION CORP,19533H207,3569,366604,,
BLUERIVER ACQUISITION CORP,G1261Q123,3553,358147,,
26 CAPITAL ACQUISITION CORP,90138P100,3551,362000,,
DIRECT SELLING ACQUISITIN CO,25460L202,3543,353960,,
THE BEAUTY HEALTH COMPANY,88331L108,3537,275000,,
COLICITY INC,194170106,3530,359882,,
CRUCIBLE ACQUISITION CORP,22877P207,3530,358003,,
TZP STRATEGIES ACQUISTN CORP,G91595127,3523,358002,,
POTLATCHDELTIC CORPORATION,737630103,3519,79640,,
MCCORMICK & CO INC,579780206,3519,42267,,MKC-V
MOUNTAIN & CO I ACQUISITN CO,G6301J120,3514,348600,,
SEMPER PARATUS ACQUISITION C,G8028L123,3511,348000,,
D AND Z MEDIA ACQUISITION CO,23305Q205,3509,357000,,
WOODWARD INC,980745103,3507,37921,,
ROTH CH ACQUISITION IV CO,77867P203,3486,346200,,
LIBERTY MEDIA CORP DEL,531229607,3478,96488,,FWONB
ITIQUIRA ACQUISITION CORP,G49773123,3457,351001,,
G SQUARED ASCEND I INC,G4204R109,3453,351955,,
REXFORD INDL RLTY INC,76169C100,3452,59938,,
FOCUS IMPACT ACQUISITION COR,34417L208,3449,344400,,
JAWS HURRICANE ACQUISITN COR,47201B202,3426,347100,,
SCIENCE STRATEGIC ACQ ALPHA,808641203,3414,348003,,
KEURIG DR PEPPER INC,49271V100,3391,95823,,KDP
LEGATO MERGER CORP II,52473Y104,3383,341000,,
RXR ACQUISITION CORP,74981W107,3383,345526,,
HORIZON ACQUISITION CORPORAT,G46044106,3381,341186,,
BELONG ACQUISITION CORP,08069M201,3368,341800,,
FORTISTAR SUSTAINABLE SOL CO,34962M106,3368,343288,,
SEMPRA,816851109,3360,22358,,SREA
DOUGLAS EMMETT INC,25960P109,3353,149813,,DEI
DIGITAL TRANSFORMATN OPT COR,25401K107,3352,342761,,
INTERPUBLIC GROUP COS INC,460690100,3348,121606,,
