name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CALIFORNIA RES CORP,13057Q305,279054,7247719,,
VALARIS LIMITED,G9460G101,220051,5209479,,
BAUSCH HEALTH COS INC,071734107,117654,14073465,,
BAUSCH PLUS LOMB CORP,071705107,103784,6810000,,
NOBLE CORP NEW,G6610J209,82291,3242997,,
NEXSTAR MEDIA GROUP INC,65336K103,82014,503524,,
FRONTIER COMMUNICATIONS PARE,35909D109,68351,2899205,,
BUILDERS FIRSTSOURCE INC,12008R107,65227,1214651,,
MACYS INC,55616P104,60285,3290659,,
FOX CORP,35137L105,49279,1532314,,FOX
COTERRA ENERGY INC,127097103,36956,1432960,,
UBER TECHNOLOGIES INC,90353T100,36733,1795338,,
COTY INC,222070203,35242,4399746,,COTY
ABERCROMBIE & FITCH CO,002896207,34941,2065054,,
JANUS HENDERSON GROUP PLC,G4474Y214,28920,1230097,,
TEVA PHARMACEUTICAL INDS LTD,881624209,28749,3822965,,
BOYD GAMING CORP,103304101,27911,561035,,BYD
ALGOMA STL GROUP INC,015658107,27252,3034769,,
POPULAR INC,733174700,27068,351853,,
CAPRI HOLDINGS LIMITED,G1890L107,25225,615105,,
NATURAL RESOURCE PARTNERS L,63900P608,20233,543469,,
SLM CORP,78442P106,17459,1095292,,SLMBP
TIM S A,88706T108,15667,1289446,,
TEGNA INC,87901J105,14443,688759,,
LIBERTY LATIN AMERICA LTD,G9001E128,10308,1323271,,LILAP
ENERGY TRANSFER L P,29273V100,10137,1015770,,
SEAWORLD ENTMT INC,81282V100,8703,197000,,
BERKSHIRE GREY INC,084656107,1936,1335000,,
AMBAC FINL GROUP INC,023139116,52,39906,,
BERKSHIRE GREY INC,084656115,27,111666,,
