name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL LTD,G61188127,788677,42311011,,LBTYK
VIASAT INC,92552V100,452087,16174839,,VSAT
LIBERTY MEDIA CORP DEL,531229789,427413,14851048,,FWONB
ALPHABET INC,02079K107,415678,2949538,,GOOGN
FIDELITY NATL INFORMATION SV,31620M106,382088,6360719,,
WILLIS TOWERS WATSON PLC LTD,G96629103,375227,1555667,,WTW
WARNER BROS DISCOVERY INC,934423104,287175,25235094,,
CLARIVATE PLC,G21810109,236130,25500000,,CLVT
LIBERTY MEDIA CORP DEL,531229813,235026,8177656,,FWONB
CRH PLC,G25508105,231378,3345543,,
LIBERTY GLOBAL LTD,G61188101,127842,7194276,,LBTYK
JAZZ PHARMACEUTICALS PLC,G50871105,102545,833696,,JAZZ
JACOBS SOLUTIONS INC,46982L108,94467,727786,,J
THERAVANCE BIOPHARMA INC,G8807B106,83392,7419226,,
TOWER SEMICONDUCTOR LTD,M87915274,82735,2710852,,TSEM
LIBERTY MEDIA CORP DEL,531229748,69428,1899547,,FWONB
SS&C TECHNOLOGIES HLDGS INC,78467J100,62854,1028545,,
GRAY TELEVISION INC,389375106,33690,3760000,,
GARRETT MOTION INC,366505105,28955,2994289,,GTX
LIBERTY MEDIA CORP DEL,531229722,26856,718270,,FWONB
HERBALIFE LTD,G4412G101,25634,1679799,,HLF
ALTICE USA INC,02156K103,15517,4774615,,
FINCH THERAPEUTICS GROUP INC,31773D200,243,67296,,
