name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SHOPIFY INC,82509L107,1894870,1712490,,SHOP
MICROSOFT CORP,594918104,1844805,7824597,,MSFT
FACEBOOK INC,30303M102,1667735,5662359,,
L BRANDS INC,501797104,1624759,26265094,,
AMAZON COM INC,023135106,1490554,481744,,AMZN
SNAP INC,83304A106,1255774,24015574,,SNAP
ADOBE SYSTEMS INCORPORATED,00724F101,1246613,2622406,,
UNITEDHEALTH GROUP INC,91324P102,1170746,3146574,,UNH
COUPA SOFTWARE INC,22266L106,1056579,4151913,,
MERCADOLIBRE INC,58733R102,1052804,715152,,MELI
NETFLIX INC,64110L106,953657,1828120,,NFLX
DOORDASH INC,25809K105,881659,6723551,,
GLOBAL PMTS INC,37940X102,855767,4245296,,
DEXCOM INC,252131107,852886,2373148,,DXCM
MATCH GROUP INC NEW,57667L107,852400,6204685,,
SERVICENOW INC,81762P102,739525,1478725,,
FARFETCH LTD,30744W107,725384,13681330,,
MASTERCARD INCORPORATED,57636Q104,723399,2031733,,
SQUARE INC,852234103,714105,3145145,,
ICICI BANK LIMITED,45104G104,691788,43155826,,
CARVANA CO,146869102,631914,2408209,,CVNA
ATLASSIAN CORP PLC,G06242104,626921,2974571,,
DATADOG INC,23804L103,545207,6541966,,
WORKDAY INC,98138H101,534985,2153463,,
BILIBILI INC,090040106,449688,4200332,,BLBLF
BILL COM HLDGS INC,090043100,410414,2820713,,
STONECO LTD,G85158106,400027,6534257,,STNE
NUANCE COMMUNICATIONS INC,67020Y100,393187,9009792,,
SNOWFLAKE INC,833445109,290595,1267426,,SNOW
BLUEPRINT MEDICINES CORP,09627Y109,263409,2709138,,
ASCENDIS PHARMA A/S,04351P101,185198,1436981,,ASND
ARGENX SE,04016X101,150434,546259,,ARGX
FATE THERAPEUTICS INC,31189P102,144228,1749284,,FATE
INSULET CORP,45784P101,99330,380690,,PODD
MONGODB INC,60937P106,35133,131371,,
ZYMEWORKS INC,98985W102,30845,976735,,ZYME
FORMA THERAPEUTICS HLDGS INC,34633R104,22416,800000,,
QUALTRICS INTL INC,747601201,21392,650000,,
