name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALLERGAN PLC,G0177J108,1647030,9300000,,
SPDR S&P 500 ETF TR,78462F103,721500,2616500,PUT,
FIDELITY NATL INFORMATION SV,31620M106,562124,4621208,,
CENTENE CORP DEL,15135B101,430723,7250000,,CNC
IQVIA HLDGS INC,46266C105,403364,3739696,,
THERMO FISHER SCIENTIFIC INC,883556102,352576,1243215,,TMO
ALPHABET INC,02079K107,343230,295173,,GOOGN
CHARTER COMMUNICATIONS INC N,16119P108,315595,723328,,
IAC INTERACTIVECORP,44919P508,307379,1715000,,
ABBVIE INC,00287Y109,304760,4000000,,ABBV
WABTEC,929740108,304295,6322354,,
IHS MARKIT LTD,G47567105,295532,4925538,,
MICROSOFT CORP,594918104,287619,1823720,,MSFT
VISA INC,92826C839,284098,1763268,,V
ANTHEM INC,036752103,283800,1250000,,
GENERAL DYNAMICS CORP,369550108,275692,2083681,,GD
SHERWIN WILLIAMS CO,824348106,233955,509130,,SHW
SALESFORCE COM INC,79466L302,232454,1614488,,
CIGNA CORP NEW,125523100,221475,1250000,,
ALIBABA GROUP HLDG LTD,01609W102,218498,1123500,,
ACCELERON PHARMA INC,00434H108,195467,2175000,,
FACEBOOK INC,30303M102,181399,1087524,,
EQUINIX INC,29444U700,176087,281933,,EQIX
EXELIXIS INC,30161Q104,172200,10000000,,
IOVANCE BIOTHERAPEUTICS INC,462260100,172126,5750000,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,163275,1500000,,
PALO ALTO NETWORKS INC,697435105,161783,986721,,PANW
ASCENDIS PHARMA A S,04351P101,154991,1376349,,
TRANSUNION,89400J107,133941,2023887,,TRU
BRISTOL-MYERS SQUIBB CO,110122157,133760,35200000,,
FORTY SEVEN INC,34983P104,105439,1105000,,
ENANTA PHARMACEUTICALS INC,29251M106,90003,1750000,,ENTA
RA PHARMACEUTICALS INC,74933V108,69134,1440000,,
FATE THERAPEUTICS INC,31189P102,66630,3000000,,FATE
GRIFOLS S A,398438408,62700,3113222,,
ZYMEWORKS INC,98985W102,62073,1750000,,ZYME
ZOGENIX INC,98978L204,55643,2250000,,
FIBROGEN INC,31572Q808,55588,1599667,,
BROADMARK RLTY CAP INC,11135B100,53920,7170213,,
APELLIS PHARMACEUTICALS INC,03753U106,53580,2000000,,
PLAYA HOTELS & RESORTS NV,N70544106,53562,30606930,,
KARYOPHARM THERAPEUTICS INC,48576UAA4,49460,35102000,,KPTI
MIRATI THERAPEUTICS INC,60468T105,46122,600000,,
EQUIFAX INC,294429105,45185,378275,,EFX
AGIOS PHARMACEUTICALS INC,00847X104,44350,1250000,,
PTC THERAPEUTICS INC,69366JAB7,42577,39676000,,
DECIPHERA PHARMACEUTICALS IN,24344T101,41170,1000000,,
KARUNA THERAPEUTICS INC,48576A100,40827,567047,,
UNITED THERAPEUTICS CORP DEL,91307C102,34611,365000,,UTHR
SAREPTA THERAPEUTICS INC,803607100,34237,350000,,
VERACYTE INC,92337F107,33426,1375000,,
PROGENICS PHARMACEUTICALS IN,743187106,31350,8250000,,
CLOVIS ONCOLOGY INC,189464AC4,30671,49172000,,
CARA THERAPEUTICS INC,140755109,30383,2300000,,
ARROWHEAD PHARMACEUTICALS IN,04280A100,28770,1000000,,
AVROBIO INC,05455M100,26841,1725000,,
RADIUS HEALTH INC,750469207,26708,2054486,,
ZEALAND PHARMA A S,98920Y304,25875,750000,,
KARYOPHARM THERAPEUTICS INC,48576U106,25645,1335000,,KPTI
INVITAE CORP,46185L103,25635,1875300,,
MOMENTA PHARMACEUTICALS INC,60877T100,22921,842683,,
PRINCIPIA BIOPHARMA INC,74257L108,22842,384674,,
