name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO QQQ TR,46090E103,2831540100,5910000,PUT,
TRIPLE FLAG PRECIOUS METAL,89679M104,2074143769,133815727,,
SUNCOR ENERGY INC NEW,867224107,2006928155,52670800,,SU
SELECT SECTOR SPDR TR,81369Y506,1321675000,14500000,PUT,
MARATHON PETE CORP,56585A102,1277680200,7365000,,
PINTEREST INC,72352L106,1233960000,28000000,,
NRG ENERGY INC,629377508,806551740,10359000,,
VANECK ETF TRUST,92189H607,458461000,1450000,PUT,
ISHARES TR,464287556,384328000,2800000,PUT,
MATCH GROUP INC NEW,57667L107,355598295,11705013,,
INVESCO EXCHANGE TRADED FD T,46137V357,316239000,1925000,PUT,
SELECT SECTOR SPDR TR,81369Y605,308325000,7500000,PUT,
SPDR SER TR,78464A755,296650000,5000000,PUT,
BIOMARIN PHARMACEUTICAL INC,09061G101,288182828,3500338,,BMRN
ETSY INC,29786A106,265410000,4500000,,ETSY
CATALENT INC,148806102,224920000,4000000,,
SEADRILL 2021 LTD,G7997W102,208625676,4050984,,
ISHARES TR,464287655,202890000,1000000,PUT,
CARDINAL HEALTH INC,14149Y108,196640000,2000000,,CAH
ETF SER SOLUTIONS,26922A842,186770000,9500000,PUT,
SOUTHWEST AIRLS CO,844741108,171660000,6000000,,
VANECK ETF TRUST,92189F106,169650000,5000000,PUT,
BHP GROUP LTD,088606108,142725000,2500000,CALL,BHPLF
AMERICAN AIRLS GROUP INC,02376R102,130295000,11500000,PUT,
E2OPEN PARENT HOLDINGS INC,29788T103,122352500,27250000,,
SENSATA TECHNOLOGIES HLDG PL,G8060N102,121517500,3250000,,
LIBERTY BROADBAND CORP,530307305,120212476,2192858,,LBRDP
CROWN CASTLE INC,22822V101,119682500,1225000,,CCI
PHILLIPS 66,718546104,109406750,775000,,PSX
MICROSTRATEGY INC,594972AC5,95170356,27500000,,
ISHARES TR,464287432,91780000,1000000,CALL,
WESTERN DIGITAL CORP.,958102105,89787450,1185000,,WDC
ISHARES TR,464288513,78682800,1020000,,
TRANSOCEAN LTD,H8817H100,63506207,11870319,,RIG
BOOKING HOLDINGS INC,09857LAN8,52649750,25000000,,BKNG
HDFC BANK LTD,40415F101,40767465,633724,,HDB
RAPID7 INC,753422AF1,37392553,41500000,,
RINGCENTRAL INC,76680RAH0,36220387,40000000,,
BILL HOLDINGS INC,090043AD2,35713932,42000000,,
UNITED AIRLS HLDGS INC,910047109,34062000,700000,PUT,
SNAP INC,83304A106,33220000,2000000,PUT,SNAP
UNITY SOFTWARE INC,91332UAB7,30162365,35000000,,U
UNITI GROUP INC,91325V108,29553212,10120963,,UNIT
ARM HOLDINGS PLC,042068205,24543000,150000,,
WAYFAIR INC,94419LAR2,20791541,15000000,,W
CONFLUENT INC,20717MAB9,17274181,20000000,,
ON SEMICONDUCTOR CORP,682189AS4,13990940,10000000,,ON
BLACKLINE INC,09239BAD1,13766307,15100000,,
HOST HOTELS & RESORTS INC,44107P104,8990000,500000,PUT,
HOWMET AEROSPACE INC,443201108,7763000,100000,,HWM
PARK HOTELS & RESORTS INC,700517105,7490000,500000,PUT,PK
CORMEDIX INC,21900C308,6713765,1550523,,CRMD
MICROSTRATEGY INC,594972AE1,5974390,5000000,,
BAUSCH HEALTH COS INC,071734107,80157,11500,,
