name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,958072500,59250000,,PCG-PX
COLGATE PALMOLIVE CO,194162103,830407500,11050000,,CL
DANAHER CORPORATION,235851102,693110000,2750000,,
BATH & BODY WORKS INC,070830104,503015238,13751100,,
ALPHABET INC,02079K305,492717500,4750000,,GOOGN
MICROSOFT CORP,594918104,302715000,1050000,,MSFT
DUPONT DE NEMOURS INC,26614N102,287080000,4000000,,
INTERNATIONAL FLAVORS&FRAGRA,459506101,234498000,2550000,,
HCA HEALTHCARE INC,40412C101,226764800,860000,,
FERGUSON PLC NEW,G3421J106,170531250,1275000,,
SALESFORCE INC,79466L302,159824000,800000,,
UNITEDHEALTH GROUP INC,91324P102,158317650,335000,,UNH
AMERICAN INTL GROUP INC,026874784,148562000,2950000,,
ALIBABA GROUP HLDG LTD,01609W102,135536661,1326450,,
NATIONAL INSTRS CORP,636518102,104820000,2000000,,
HERTZ GLOBAL HLDGS INC,42806J700,103441500,6350000,,
ADVANCED MICRO DEVICES INC,007903107,98010000,1000000,,AMD
WESCO INTL INC,95082P105,73092475,472968,,
MICRON TECHNOLOGY INC,595112103,72261960,1200000,,MU
PG&E CORP,69331C140,67037430,471000,,PCG-PX
GLOBAL BLUE GROUP HOLDING AG,H33700107,51225606,8537601,,
VISTRA CORP,92840M102,50760000,2115000,,VST
TECK RESOURCES LTD,878742204,41975000,1150000,,TCKRF
DENBURY INC,24790A101,21907500,250000,,
JACOBS SOLUTIONS INC,46982L108,21829245,185765,,J
KHOSLA VENTURES ACQUT CO III,482506102,20300000,2000000,,
BLUE WHALE ACQUISITION CORP,G1330M103,19880000,2000000,,
RICE ACQUISITION CORP II,G75529100,15352500,1500000,,
CATALENT INC,148806102,13142000,200000,,
EG ACQUISITION CORP,26846A100,11223450,1102500,,
LOGISTICS INNOVTN TECHNLGS C,54141L100,10157700,1000000,,
JAWS HURRICANE ACQUISITN COR,47201B103,10096156,992739,,
AURORA INNOVATION INC,051774107,1435124,1032463,,
RICE ACQUISITION CORP II,G75529126,732400,500000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,502667,1333333,,
AURORA INNOVATION INC,051774115,376542,1835000,,
COMPUTE HEALTH ACQUISITIN CO,204833115,250000,625000,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N113,150000,1000000,,
TMC THE METALS COMPANY INC,87261Y114,119000,1000000,,
JAWS MUSTANG ACQUISITION COR,G50737124,108700,1000000,,
EG ACQUISITION CORP,26846A118,64312,367499,,
JAWS HURRICANE ACQUISITN COR,47201B111,38493,248184,,
BLUE WHALE ACQUISITION CORP,G1330M129,38000,500000,,
LOGISTICS INNOVTN TECHNLGS C,54141L118,36700,333332,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,26750,250000,,
DISRUPTIVE ACQUISITION CORP,G2770Y128,26700,333333,,
