name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALTABA INC,021346101,2046254,27607317,,
CELGENE CORP,151020104,795286,8430000,,
WABTEC CORP,929740108,460202,6242572,,
ALPHABET INC,02079K107,342991,292328,,GOOGN
IHS MARKIT LTD,G47567105,332128,6107546,,
SPDR S&P 500 ETF TR,78462F103,324005,1147000,CALL,
BOOKING HLDGS INC,09857L108,322777,184982,,
IQVIA HLDGS INC,46266C105,310370,2157595,,
FACEBOOK INC,30303M102,304905,1829173,,
TRANSUNION,89400J107,288605,4317846,,TRU
CHARTER COMMUNICATIONS INC N,16119P108,279935,806938,,
VISA INC,92826C839,251572,1610679,,V
FIDELITY NATL INFORMATION SV,31620M106,240283,2124515,,
ANTHEM INC,036752103,236759,825000,,
PLAYA HOTELS & RESORTS NV,N70544106,233531,30606930,,
EQUIFAX INC,294429105,232144,1959018,,EFX
CITRIX SYS INC,177376100,198342,1990184,,
MICROSOFT CORP,594918104,192289,1630401,,MSFT
S&P GLOBAL INC,78409V104,191927,911551,,SPGI
EQUINIX INC,29444U700,188859,416759,,EQIX
GENERAL DYNAMICS CORP,369550108,183074,1081488,,GD
ASCENDIS PHARMA A S,04351P101,176550,1500000,,
SHERWIN WILLIAMS CO,824348106,165463,384163,,SHW
SEA LTD,81141R100,162758,6920000,,SE
ASTRAZENECA PLC,046353108,157071,3885000,,AZN
CIGNA CORP NEW,125523100,151975,945000,,
GOLDCORP INC NEW,380956409,148262,12960000,,
ARRAY BIOPHARMA INC,04269X105,134090,5500000,,
ARRIS INTERNATIONAL PLC,G0551A103,118379,3745000,,
ZOGENIX INC,98978L204,112798,2050500,,
ACCELERON PHARMA INC,00434H108,110604,2375000,,
LIBERTY GLOBAL PLC,G5480U120,104299,4308106,,
MYOKARDIA INC,62857M105,101395,1950278,,
FOX CORP,35137L204,100731,2807431,,FOX
LIBERTY GLOBAL PLC,G5480U104,98423,3949553,,
SAGE THERAPEUTICS INC,78667J108,95430,600000,,
ENANTA PHARMACEUTICALS INC,29251M106,89789,940000,,ENTA
MIRATI THERAPEUTICS INC,60468T105,87960,1200000,,
GLOBAL BLOOD THERAPEUTICS IN,37890U108,79395,1500000,,
SAREPTA THERAPEUTICS INC,803607100,77474,650000,,
ALIBABA GROUP HLDG LTD,01609W102,75717,415000,,
EXELIXIS INC,30161Q104,71400,3000000,,
AMARIN CORP PLC,023111206,67470,3250000,,
REATA PHARMACEUTICALS INC,75615P103,64103,750000,,
GRIFOLS S A,398438408,58849,2926352,,
IOVANCE BIOTHERAPEUTICS INC,462260100,54445,5725000,,
NOVOCURE LTD,G6674U108,50579,1050000,,NVCR
FIBROGEN INC,31572Q808,49762,915579,,
DISNEY WALT CO,254687106,48853,440000,,
NXP SEMICONDUCTORS N V,N6596X109,47289,535000,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,46725,500000,,
FATE THERAPEUTICS INC,31189P102,43925,2500000,,FATE
RADIUS HEALTH INC,750469207,40740,2043149,,
SINA CORP,G81477104,38506,650000,,
ARROWHEAD PHARMACEUTICALS IN,04280A100,35243,1920609,,
CVS HEALTH CORP,126650100,33706,625000,,CVS
READY CAP CORP,75574U101,32908,2243239,,
PTC THERAPEUTICS INC,69366J200,26348,700000,,
FOX CORP,35137L105,26035,709220,,FOX
CRISPR THERAPEUTICS AG,H17182108,25897,725000,,CRSP
STEMLINE THERAPEUTICS INC,85858C107,25700,2000000,,
CODEXIS INC,192005106,25663,1250000,,
ZYMEWORKS INC,98985W102,25484,1575000,,ZYME
PTC THERAPEUTICS INC,69366JAB7,24718,24130000,,
QUOTIENT LTD,G73268107,22525,2500000,,
PROTAGONIST THERAPEUTICS INC,74366E102,22500,1790000,,
CHEMOCENTRYX INC,16383L106,20835,1500000,,
AVROBIO INC,05455M100,19845,900000,,
PROGENICS PHARMACEUTICALS IN,743187106,19492,4200820,,
VOYAGER THERAPEUTICS INC,92915B106,19143,1000158,,
SAVARA INC,805111101,17872,2425000,,SVRA
BEMIS CO INC,081437105,17541,316160,,
ZEALAND PHARMA A S,98920Y304,16147,948700,,
CLOVIS ONCOLOGY INC,189464100,14892,600000,,
CLOVIS ONCOLOGY INC,189464AC4,14438,18750000,,
CYCLERION THERAPEUTICS INC,23255M105,12500,844085,,
VERSUM MATLS INC,92532W103,10565,210000,,
NANOSTRING TECHNOLOGIES INC,63009R109,9572,400000,,
VOYA FINL INC,929089100,9243,185000,,
SPRINT CORPORATION,85207U105,8984,1590000,,
GOSSAMER BIO INC,38341P102,8188,377852,,
INVITAE CORP,46185L103,7026,300000,,
ZAFGEN INC,98885E103,4932,1800000,,
PFENEX INC,717071104,3708,600000,,
DYNAVAX TECHNOLOGIES CORP,268158201,3655,500000,,
SANOFI,80105N113,3073,6827805,,SNYNF
APTINYX INC,03836N103,2714,670000,,
ASSEMBLY BIOSCIENCES INC,045396108,1969,100000,,
RADIUS HEALTH INC,750469AA6,1045,1250000,,
TRANSLATE BIO INC,89374L104,1019,100000,,
GOL LINHAS AEREAS INTLG S A,38045R206,189,14498,,
