name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287242,15773,123733,,
BARRICK GOLD CORPORATION,067901108,5620,324274,,
VANECK VECTORS ETF TR,92189F403,3445,151030,,
ISHARES TR,46429B598,3419,101854,,
ISHARES TR,464288281,3364,29680,,
ISHARES TR,464287184,3227,81089,,
SELECT SECTOR SPDR TR,81369Y605,3133,111885,,
SELECT SECTOR SPDR TR,81369Y852,2104,42488,,
ISHARES INC,464286822,1401,32788,,
VANECK VECTORS ETF TR,92189H300,1356,41106,,
NATIONAL GRID PLC,636274409,1324,24452,,NMKBP
ISHARES INC,464286640,1317,35185,,
ISHARES INC,464286103,1217,54706,,
SELECT SECTOR SPDR TR,81369Y209,906,10053,,
FIAT CHRYSLER AUTOMOBILES N,N31738102,894,69000,,
ISHARES INC,464286871,815,35922,,
ALIBABA GROUP HLDG LTD,01609W102,799,4779,,
SELECT SECTOR SPDR TR,81369Y860,753,19151,,
BAIDU INC,056752108,694,6749,,
ISHARES INC,464286772,667,11834,,
QIAGEN NV,N72482123,575,17430,,
SELECT SECTOR SPDR TR,81369Y407,487,4037,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,327,7041,,
DBX ETF TR,233051879,206,7612,,
TRANSOCEAN INC,893830BJ7,38,47000,,
