name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
FIRST DATA CORP NEW,32008D106,246502,9383411,,
WORLDPAY INC,981558109,235198,2072229,,
MELLANOX TECHNOLOGIES LTD,M51363113,225895,1908540,,
RED HAT INC,756577102,212617,1163748,,
TRIBUNE MEDIA CO,896047503,204444,4430952,,
INTEGRATED DEVICE TECHNOLOGY,458118106,203987,4163856,,
ARRIS INTERNATIONAL PLC,G0551A103,201848,6385563,,
CELGENE CORP,151020104,182624,1935806,,
WELLCARE HEALTH PLANS INC,94946T106,160311,594295,,
U S G CORP,903293405,145317,3356051,,
SPRINT CORPORATION,85207U105,137054,24257260,,
FINISAR CORP,31787A507,123129,5314174,,
SPARK THERAPEUTICS INC,84652J103,104341,916239,,
WABCO HLDGS INC,92927K102,97796,741837,,
BELMOND LTD,G1154H107,77017,3089311,,
LUXOFT HLDG INC,G57279104,75278,1282196,,
CHURCHILL CAP CORP,17142R103,73920,5500000,,
ENERGY TRANSFER LP,29273V100,67814,4412074,,ET-PI
PACIFIC BIOSCIENCES CALIF IN,69404D108,59416,8217938,,
BEMIS CO INC,081437105,51661,931164,,
STEWART INFORMATION SVCS COR,860372101,42058,985189,,
INFRAREIT INC,45685L100,39599,1888363,,
NIGHTSTAR THERAPEUTICS PLC,65413A101,32158,1267567,,
FINTECH ACQUISITION CORP III,31811A101,26325,2700000,,
MICROCHIP TECHNOLOGY INC,595017AH7,25869,23350000,,MCHPP
GRAF INDL CORP,384278107,24821,2525000,,
ELANCO ANIMAL HEALTH INC,28414H103,23368,728655,,ELAN
QUANTENNA COMMUNICATIONS INC,74766D100,23075,948416,,
HENNESSY CAP ACQUSTION CORP,42589C203,18144,1800000,,
CRESCENT ACQUISITION CORP,22564L204,17500,1750000,,
LENDINGTREE INC NEW,52603BAA5,17178,9775000,,
CIGNA CORP NEW,125523100,17055,106050,,
MERITOR INC,59001KAF7,15754,16293000,,
CROWN CASTLE INTL CORP NEW,22822V309,15730,13275,,
ASTRAZENECA PLC,046353108,15566,385000,,AZN
GORES HOLDINGS III INC,38286G109,14820,1500000,,
BECTON DICKINSON & CO,075887109,14750,59062,,BDX
MEDTRONIC PLC,G5960L103,14672,161084,,MDT
GOLDCORP INC NEW,380956409,12962,1133043,,
GORES METROPOULOS INC,382872109,12753,1300000,,
MCKESSON CORP,58155Q103,12705,108534,,MCK
INSURANCE ACQUISITION CORP,457867307,12120,1200000,,
AVISTA CORP,05379B107,11559,284566,,AVA
CHASERG TECHNLGY ACQUISITN C,16166A103,10863,1100000,,
TRINE ACQUISITION CORP,89628U207,10521,1050000,,
WRIGHT MED GROUP N V,98236JAB4,10498,6775000,,
ACAMAR PARTNERS ACQSITION CO,004285201,10005,1000000,,
TORTOISE ACQUISITION CORP,89154L209,9990,1000000,,
PIVOTAL ACQUISITION CORP,72583A101,9855,1000000,,
SPARTAN ENERGY ACQUISITON CO,846784106,9829,1000000,,
CHURCHILL CAP CORP,17142R111,9807,2989899,,
